gene_id	gene_name	enc	cai
TcCLB.510323.10	protein kinase, putative	52.834	0.562
TcCLB.510323.110	hypothetical protein, conserved	57.062	0.503
TcCLB.510323.120	kinesin, putative	55.232	0.584
TcCLB.510323.20	hypothetical protein, conserved	56.742	0.535
TcCLB.510323.30	60S ribosomal protein L13, putative	36.833	0.809
TcCLB.510323.50	hypothetical protein, conserved	57.827	0.558
TcCLB.510323.60	hypothetical protein	60.411	0.551
TcCLB.510323.70	hypothetical protein, conserved	54.083	0.551
TcCLB.510323.80	hypothetical protein, conserved	58.027	0.583
TcCLB.510323.90	hypothetical protein, conserved	57.118	0.608
TcCLB.510325.10	ubiquitin hydrolase, putative,cysteine peptidase, Clan CA, family C19, putative	59.656	0.563
TcCLB.510325.20	hypothetical protein	55.492	0.54
TcCLB.510325.40	acyltransferase, putative	57.33	0.581
TcCLB.510325.45	hypothetical protein	60.827	0.534
TcCLB.510325.50	DNA replication complex GINS protein SLD5, putative	61.0	0.584
TcCLB.510325.60	hypothetical protein, conserved	55.661	0.55
TcCLB.510343.10	hypothetical protein, conserved	57.397	0.548
TcCLB.510345.30	hypothetical protein	53.927	0.604
TcCLB.510345.40	hypothetical protein, conserved	55.193	0.551
TcCLB.510345.50	hypothetical protein, conserved	50.209	0.535
TcCLB.510347.10	hypothetical protein	56.832	0.536
TcCLB.510347.20	hypothetical protein, conserved	54.991	0.591
TcCLB.510347.40	hypothetical protein, conserved	51.765	0.556
TcCLB.510347.50	hypothetical protein, conserved	47.837	0.649
TcCLB.510347.60	protein kinase, putative	56.048	0.593
TcCLB.510349.10	hypothetical protein, conserved	51.849	0.601
TcCLB.510349.20	hypothetical protein, conserved	53.466	0.641
TcCLB.510349.30	phosphatidylinositol-4-phosphate 5-kinase, putative	55.423	0.538
TcCLB.510349.40	hypothetical protein, conserved	53.953	0.575
TcCLB.510349.50	CDP-diacylglycerol--inositol 3-phosphatidyltransferase, putative	54.327	0.62
TcCLB.510349.64	hypothetical protein, conserved	57.525	0.535
TcCLB.510349.70	hypothetical protein, conserved	53.358	0.588
TcCLB.510349.80	protein kinase, putative	53.78	0.598
TcCLB.510349.90	metallopeptidase, putative,metallo-peptidase, clan MP, family M67, putative	51.639	0.595
TcCLB.510351.100	hypothetical protein, conserved	53.324	0.596
TcCLB.510351.110	hypothetical protein	49.115	0.607
TcCLB.510351.130	hypothetical protein, conserved	50.033	0.628
TcCLB.510351.40	ATP-dependent RNA helicase, putative	50.63	0.644
TcCLB.510351.50	hypothetical protein, conserved	43.867	0.676
TcCLB.510351.60	hypothetical protein, conserved	53.874	0.616
TcCLB.510351.70	hypothetical protein, conserved	56.29	0.606
TcCLB.510351.80	hypothetical protein, conserved	54.842	0.673
TcCLB.510351.90	dihydrolipoamide branched chain transacylase, putative	50.838	0.607
TcCLB.510353.10	major vault protein, putative	53.81	0.604
TcCLB.510353.20	hypothetical protein, conserved	55.203	0.552
TcCLB.510353.30	paraflagellar rod component par4, putative	56.263	0.577
TcCLB.510367.10	dispersed gene family protein 1 (DGF-1), putative	39.481	0.747
TcCLB.510369.10	mucin-associated surface protein (MASP), putative	58.117	0.506
TcCLB.510371.10	mucin-associated surface protein (MASP), putative	54.208	0.484
TcCLB.510371.100	mucin-associated surface protein (MASP), putative	58.338	0.543
TcCLB.510371.110	mucin TcMUCII, putative	54.161	0.579
TcCLB.510371.120	mucin-associated surface protein (MASP), putative	54.696	0.518
TcCLB.510371.130	mucin TcMUCII, putative	50.351	0.611
TcCLB.510371.35	hypothetical protein, conserved (pseudogene)	54.849	0.565
TcCLB.510371.50	mucin-associated surface protein (MASP), putative	52.547	0.507
TcCLB.510371.70	mucin-associated surface protein (MASP), putative	55.388	0.515
TcCLB.510371.90	trans-sialidase, Group V, putative	52.219	0.596
TcCLB.510373.10	mucin-associated surface protein (MASP), putative	55.507	0.491
TcCLB.510373.110	hypothetical protein	53.509	0.618
TcCLB.510373.119	mucin-associated surface protein (MASP), putative	56.216	0.497
TcCLB.510373.20	hypothetical protein	59.953	0.581
TcCLB.510373.30	90 kDa surface protein, putative,serine-alanine-and proline-rich protein, putative	52.449	0.641
TcCLB.510373.40	hypothetical protein	57.717	0.583
TcCLB.510373.60	mucin-associated surface protein (MASP), putative	52.795	0.504
TcCLB.510373.90	mucin-associated surface protein (MASP), putative	57.102	0.524
TcCLB.510375.10	mucin-associated surface protein (MASP), putative	57.561	0.516
TcCLB.510375.20	trans-sialidase (pseudogene), putative	57.426	0.514
TcCLB.510375.40	mucin-associated surface protein (MASP), putative	55.325	0.519
TcCLB.510377.10	trans-sialidase, Group V, putative	53.729	0.583
TcCLB.510377.100	mucin-associated surface protein (MASP), putative	52.538	0.553
TcCLB.510377.120	hypothetical protein	44.77	0.67
TcCLB.510377.134	mucin-associated surface protein (MASP), putative	45.645	0.427
TcCLB.510377.150	mucin TcMUCII, putative	57.254	0.588
TcCLB.510377.200	mucin-associated surface protein (MASP), putative	58.92	0.516
TcCLB.510377.220	mucin-associated surface protein (MASP, pseudogene), putative	61.0	0.515
TcCLB.510377.250	mucin TcMUCII (pseudogene), putative	45.889	0.613
TcCLB.510377.260	mucin-associated surface protein (MASP), putative	56.195	0.518
TcCLB.510377.330	trans-sialidase, Group V, putative	55.348	0.584
TcCLB.510377.340	hypothetical protein	54.76	0.592
TcCLB.510377.350	mucin-associated surface protein (MASP), putative	59.285	0.503
TcCLB.510377.370	mucin TcMUCII, putative	49.374	0.591
TcCLB.510377.390	mucin-associated surface protein (MASP), putative	50.545	0.518
TcCLB.510377.400	mucin TcMUCII, putative	54.29	0.603
TcCLB.510377.410	mucin TcMUCII, putative	53.866	0.586
TcCLB.510377.420	surface protease GP63, putative	51.61	0.635
TcCLB.510377.430	mucin-associated surface protein (MASP), putative	56.012	0.552
TcCLB.510377.439	mucin TcMUCII, putative	53.136	0.629
TcCLB.510377.450	mucin-associated surface protein (MASP), putative	54.545	0.497
TcCLB.510377.475	hypothetical protein, conserved (pseudogene)	55.357	0.561
TcCLB.510377.50	trans-sialidase, Group V, putative	53.085	0.588
TcCLB.510377.61	hypothetical protein, conserved	54.637	0.544
TcCLB.510381.10	cystathionine beta-synthase, putative	50.203	0.646
TcCLB.510381.20	ABC transporter, putative	52.681	0.46
TcCLB.510381.30	hypothetical protein, conserved	54.644	0.495
TcCLB.510381.40	hypothetical protein, conserved	53.142	0.454
TcCLB.510381.50	hypothetical protein, conserved	57.848	0.446
TcCLB.510381.60	proliferator-activated receptor-interacting protein (PRIP) interacting protein (PIMT), putative	51.081	0.469
TcCLB.510381.70	hypothetical protein, conserved	52.728	0.461
TcCLB.510403.30	trans-sialidase, Group II, putative	55.725	0.592
TcCLB.510403.50	retrotransposon hot spot protein (RHS, pseudogene), putative	57.976	0.505
TcCLB.510403.71	trans-sialidase (pseudogene), putative	54.821	0.598
TcCLB.510403.89	synaptojanin (N-terminal domain), putative	56.648	0.513
TcCLB.510407.100	hypothetical protein, conserved	53.386	0.591
TcCLB.510407.30	hypothetical protein, conserved	53.319	0.646
TcCLB.510407.40	hypothetical protein, conserved	54.106	0.59
TcCLB.510407.70	hypothetical protein	57.992	0.597
TcCLB.510407.80	hypothetical protein, conserved	54.632	0.578
TcCLB.510407.9	protein kinase, putative	57.697	0.556
TcCLB.510407.90	serine hydroxymethyltransferase, putative	50.202	0.646
TcCLB.510409.10	protein kinase, putative	55.757	0.537
TcCLB.510409.20	hypothetical protein, conserved (pseudogene),hypothetical protein, conserved, frameshift	54.258	0.544
TcCLB.510409.30	hypothetical protein, conserved	55.972	0.576
TcCLB.510409.50	hypothetical protein, conserved	55.917	0.585
TcCLB.510409.60	hypothetical protein, conserved	52.79	0.601
TcCLB.510427.10	hypothetical protein, conserved	54.948	0.618
TcCLB.510429.10	hypothetical protein, conserved	52.031	0.534
TcCLB.510429.20	tRNA (guanine-N(7)-)-methyltransferase, putative,methyltransferase, putative	53.237	0.645
TcCLB.510429.30	hypothetical protein, conserved	57.811	0.592
TcCLB.510429.40	hypothetical protein, conserved	57.37	0.635
TcCLB.510431.100	hypothetical protein, conserved	61.0	0.535
TcCLB.510431.110	hypothetical protein	60.332	0.539
TcCLB.510431.120	hypothetical protein, conserved	57.322	0.523
TcCLB.510431.130	hypothetical protein, conserved	59.487	0.528
TcCLB.510431.140	protein kinase, putative	58.271	0.547
TcCLB.510431.150	glycosomal transporter (GAT2), putative (GAT2)	57.856	0.57
TcCLB.510431.160	nucleolar GTP-binding protein 1, putative	53.521	0.62
TcCLB.510431.170	hypothetical protein, conserved	61.0	0.572
TcCLB.510431.180	hypothetical protein, conserved	53.075	0.592
TcCLB.510431.190	hypothetical protein	56.634	0.571
TcCLB.510431.20	hypothetical protein, conserved	59.347	0.587
TcCLB.510431.220	hypothetical protein, conserved	54.888	0.634
TcCLB.510431.240	hypothetical protein, conserved	59.625	0.537
TcCLB.510431.250	phosphoribosylpyrophosphate synthetase, putative	53.374	0.643
TcCLB.510431.260	hypothetical protein, conserved	55.331	0.572
TcCLB.510431.270	hypothetical protein, conserved	53.361	0.619
TcCLB.510431.280	RNA editing complex protein MP46, putative	52.268	0.618
TcCLB.510431.290	hypothetical protein	61.0	0.529
TcCLB.510431.30	amino acid permease, putative	56.786	0.551
TcCLB.510431.300	trans-sialidase, Group II, putative	56.583	0.593
TcCLB.510431.310	hypothetical protein, conserved	54.176	0.557
TcCLB.510431.320	hypothetical protein, conserved	54.846	0.573
TcCLB.510431.340	hypothetical protein, conserved	56.387	0.564
TcCLB.510431.40	CAAX prenyl protease 1, putative,metallo-peptidase, clan M-, family M48, putative	54.294	0.588
TcCLB.510431.70	hypothetical protein, conserved	53.97	0.515
TcCLB.510431.80	hypothetical protein, conserved	52.259	0.475
TcCLB.510441.20	dispersed gene family protein 1 (DGF-1), putative	39.357	0.751
TcCLB.510447.10	dispersed gene family protein 1 (DGF-1), putative	35.585	0.788
TcCLB.510449.10	dispersed gene family protein 1 (DGF-1), putative	38.721	0.757
TcCLB.510491.10	hypothetical protein, conserved	57.903	0.561
TcCLB.510491.40	hypothetical protein, conserved	57.373	0.575
TcCLB.510491.50	hypothetical protein, conserved	56.295	0.572
TcCLB.510491.60	trans-sialidase, Group IV, putative	54.434	0.608
TcCLB.510491.80	hypothetical protein, conserved	58.644	0.542
TcCLB.510493.10	hypothetical protein, conserved	54.555	0.543
TcCLB.510507.20	3-ketoacyl-CoA thiolase, putative	51.771	0.634
TcCLB.510507.40	transmembrane amino acid transporter, putative	55.19	0.602
TcCLB.510507.50	RNA-binding protein, putative	53.859	0.694
TcCLB.510507.60	hypothetical protein, conserved	56.572	0.581
TcCLB.510509.20	hypothetical protein, conserved	54.779	0.608
TcCLB.510509.30	hypothetical protein, conserved	60.889	0.577
TcCLB.510509.50	mitochondrial RNA binding protein, putative	51.978	0.637
TcCLB.510513.10	mannosyl-oligosaccharide 1,2-alpha-mannosidase IB, putative	53.149	0.655
TcCLB.510513.20	hypothetical protein, conserved	57.961	0.575
TcCLB.510513.30	HUS1 protein (HUS1)	57.908	0.549
TcCLB.510513.40	hypothetical protein, conserved	55.592	0.524
TcCLB.510513.50	hypothetical protein, conserved	59.323	0.587
TcCLB.510513.60	hypothetical protein, conserved	53.305	0.555
TcCLB.510513.70	hypothetical protein, conserved	50.934	0.579
TcCLB.510513.80	hypothetical protein, conserved	55.86	0.58
TcCLB.510515.100	coronin, putative (CRN12)	57.077	0.582
TcCLB.510515.110	hypothetical protein, conserved	54.616	0.632
TcCLB.510515.130	S-adenosyl-methyltransferase mraW-like protein, putative	52.79	0.631
TcCLB.510515.30	hypothetical protein, conserved	52.024	0.611
TcCLB.510515.40	hypothetical protein, conserved	56.554	0.516
TcCLB.510515.50	hypothetical protein, conserved	57.991	0.584
TcCLB.510515.60	cytosolic leucyl aminopeptidase, putative,metallo-peptidase, Clan MF, Family M17, putative	56.346	0.597
TcCLB.510515.80	hypothetical protein, conserved	56.221	0.556
TcCLB.510517.10	chaperonin/T-complex protein 1 gamma subunit, putative	51.957	0.657
TcCLB.510517.100	hypothetical protein, conserved	57.833	0.557
TcCLB.510517.30	hypothetical protein, conserved	53.741	0.578
TcCLB.510517.40	hypothetical protein	56.611	0.608
TcCLB.510517.50	hypothetical protein, conserved	55.272	0.571
TcCLB.510517.60	hypothetical protein, conserved	56.641	0.549
TcCLB.510517.70	hypothetical protein, conserved	54.588	0.546
TcCLB.510517.80	hypothetical protein, conserved	58.468	0.587
TcCLB.510517.90	hypothetical protein, conserved	56.056	0.573
TcCLB.510523.20	hypothetical protein, conserved	57.676	0.455
TcCLB.510525.10	protein kinase, putative	51.993	0.439
TcCLB.510525.120	hypothetical protein, conserved	52.53	0.578
TcCLB.510525.130	hypothetical protein, conserved	59.283	0.551
TcCLB.510525.20	hypothetical protein, conserved	53.617	0.495
TcCLB.510525.30	hypothetical protein, conserved	55.792	0.477
TcCLB.510525.50	hypothetical protein, conserved	55.11	0.552
TcCLB.510525.60	hypothetical protein, conserved	57.128	0.532
TcCLB.510525.70	hypothetical protein, conserved	57.525	0.542
TcCLB.510529.10	hypothetical protein, conserved	53.7	0.622
TcCLB.510529.20	hypothetical protein, conserved	57.917	0.582
TcCLB.510529.30	hypothetical protein, conserved	54.071	0.622
TcCLB.510531.10	hypothetical protein, conserved	54.555	0.581
TcCLB.510531.100	hypothetical protein, conserved	57.184	0.557
TcCLB.510531.20	hypothetical protein, conserved	57.565	0.594
TcCLB.510531.30	hypothetical protein, conserved	57.952	0.542
TcCLB.510531.40	hypothetical protein, conserved	53.729	0.575
TcCLB.510531.50	hypothetical protein, conserved	56.817	0.572
TcCLB.510531.60	hypothetical protein, conserved	55.642	0.558
TcCLB.510531.90	hypothetical protein, conserved (pseudogene)	56.048	0.544
TcCLB.510533.10	Cytoplasmic dynein 1 heavy chain (DYNC1H1), putative	54.079	0.598
TcCLB.510533.110	hypothetical protein, conserved	53.042	0.605
TcCLB.510533.120	translation initiation factor IF-2, putative	53.239	0.627
TcCLB.510533.130	hypothetical protein, conserved	52.096	0.662
TcCLB.510533.150	hypothetical protein	56.355	0.591
TcCLB.510533.160	hypothetical protein, conserved	55.616	0.6
TcCLB.510533.170	hypothetical protein, conserved	56.25	0.591
TcCLB.510533.180	microtubule-associated protein 1A/1B, light chain 3, putative	58.785	0.534
TcCLB.510533.190	hypothetical protein, conserved	48.88	0.614
TcCLB.510533.20	hypothetical protein, conserved	52.184	0.655
TcCLB.510533.220	hypothetical protein, conserved	53.364	0.633
TcCLB.510533.230	palmitoyl acyltransferase 11, putative	61.0	0.562
TcCLB.510533.40	Mu-adaptin 1, putative,adaptor complex AP-1 medium subunit, putative	51.999	0.622
TcCLB.510533.50	hypothetical protein, conserved	55.421	0.568
TcCLB.510533.60	hypothetical protein, conserved	54.179	0.66
TcCLB.510533.70	protein kinase, putative	54.365	0.596
TcCLB.510533.80	hypothetical protein, conserved	55.566	0.599
TcCLB.510533.90	hypothetical protein, conserved	56.592	0.581
TcCLB.510535.10	hypothetical protein, conserved	52.217	0.643
TcCLB.510535.100	cysteine peptidase C (CPC), putative,cathepsin B-like protease, putative,CPC cysteine peptidase, clan CA, family C1, putative (TCCB)	54.38	0.636
TcCLB.510535.20	hypothetical protein, conserved	53.932	0.621
TcCLB.510535.30	hypothetical protein	53.674	0.619
TcCLB.510535.40	hypothetical protein, conserved	49.633	0.629
TcCLB.510535.50	hypothetical protein	56.633	0.611
TcCLB.510535.60	CCR4 associated factor, putative	46.836	0.695
TcCLB.510535.70	hypothetical protein, conserved	56.257	0.59
TcCLB.510535.80	hypothetical protein, conserved	51.87	0.625
TcCLB.510553.30	mucin-associated surface protein (MASP), putative	52.906	0.494
TcCLB.510553.40	trans-sialidase, Group V, putative	55.978	0.577
TcCLB.510553.50	UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative	49.303	0.68
TcCLB.510555.30	mucin TcMUCII, putative	52.492	0.582
TcCLB.510557.10	trans-sialidase (pseudogene), putative	54.142	0.582
TcCLB.510557.30	hypothetical protein	61.0	0.583
TcCLB.510557.50	mucin TcMUCII, putative	47.267	0.606
TcCLB.510557.60	mucin-associated surface protein (MASP), putative	59.567	0.546
TcCLB.510557.65	hypothetical protein	53.943	0.584
TcCLB.510557.70	mucin TcMUCII, putative	53.003	0.572
TcCLB.510557.76	hypothetical protein	53.396	0.526
TcCLB.510557.80	mucin TcMUCII, putative	54.71	0.599
TcCLB.510561.20	mucin TcMUCII, putative	50.155	0.565
TcCLB.510561.30	mucin-associated surface protein (MASP), putative	59.581	0.547
TcCLB.510561.40	mucin TcMUCII, putative	52.203	0.562
TcCLB.510561.50	mucin-associated surface protein (MASP), putative	58.364	0.547
TcCLB.510561.60	hypothetical protein	52.414	0.589
TcCLB.510565.100	hypothetical protein, conserved	57.215	0.547
TcCLB.510565.120	hypothetical protein, conserved	56.844	0.552
TcCLB.510565.130	hypothetical protein	58.25	0.633
TcCLB.510565.150	surface protease GP63, putative	58.32	0.578
TcCLB.510565.160	hypothetical protein, conserved	54.237	0.539
TcCLB.510565.20	fatty acid desaturase, putative,sphingolipid delta 4 desaturase, putative	55.492	0.522
TcCLB.510565.40	hypothetical protein	54.167	0.444
TcCLB.510565.50	hypothetical protein, conserved	53.755	0.455
TcCLB.510565.70	protein kinase, putative	54.292	0.527
TcCLB.510591.20	hypothetical protein	54.859	0.579
TcCLB.510593.10	hypothetical protein, conserved	53.625	0.591
TcCLB.510593.20	hypothetical protein, conserved	52.878	0.643
TcCLB.510593.30	hypothetical protein, conserved	52.468	0.643
TcCLB.510593.40	hypothetical protein, conserved	57.04	0.575
TcCLB.510593.49	kinetoplast DNA-associated protein, putative	55.358	0.577
TcCLB.510595.10	hypothetical protein	57.753	0.543
TcCLB.510595.20	hypothetical protein, conserved	50.603	0.636
TcCLB.510595.40	hypothetical protein, conserved	54.527	0.67
