gene_id,fdr
TcCLB.509081.140,0.000 
TcCLB.509081.150,0.000 
TcCLB.509081.20,0.000 
TcCLB.510013.150,0.000 
TcCLB.510013.230,0.000 
TcCLB.510013.240,0.000 
TcCLB.510013.260,0.000 
TcCLB.510013.290,0.000 
TcCLB.510013.300,0.000 
TcCLB.510015.20,0.000 
TcCLB.510017.40,0.000 
TcCLB.510019.10,0.000 
TcCLB.510021.10,0.000 
TcCLB.510021.100,0.000 
TcCLB.510021.109,0.000 
TcCLB.510021.120,0.000 
TcCLB.510021.130,0.000 
TcCLB.510021.20,0.000 
TcCLB.510021.200,0.000 
TcCLB.510021.30,0.000 
TcCLB.510021.50,0.000 
TcCLB.510023.20,0.000 
TcCLB.510025.100,0.000 
TcCLB.510025.150,0.000 
TcCLB.510025.160,0.000 
TcCLB.510025.170,0.000 
TcCLB.510025.180,0.000 
TcCLB.510025.20,0.000 
TcCLB.510025.210,0.000 
TcCLB.510025.220,0.000 
TcCLB.510025.260,0.000 
TcCLB.510025.50,0.000 
TcCLB.510025.90,0.000 
TcCLB.510061.30,0.000 
TcCLB.510157.10,0.000 
TcCLB.510163.30,0.000 
TcCLB.511553.10,0.000 
TcCLB.511553.100,0.000 
TcCLB.511553.130,0.000 
TcCLB.511553.140,0.000 
TcCLB.511553.150,0.000 
TcCLB.511553.30,0.000 
TcCLB.511553.90,0.000 
TcCLB.511555.10,0.000 
TcCLB.504039.170,0.001 
TcCLB.504039.180,0.001 
TcCLB.504039.57,0.001 
TcCLB.505025.10,0.001 
TcCLB.505025.60,0.001 
TcCLB.506597.40,0.001 
TcCLB.506599.280,0.001 
TcCLB.506599.330,0.001 
TcCLB.506599.360,0.001 
TcCLB.506599.50,0.001 
TcCLB.506601.40,0.001 
TcCLB.506603.40,0.001 
TcCLB.506653.10,0.001 
TcCLB.507953.10,0.001 
TcCLB.507953.100,0.001 
TcCLB.507953.140,0.001 
TcCLB.507953.200,0.001 
TcCLB.507953.70,0.001 
TcCLB.507957.10,0.001 
TcCLB.507957.150,0.001 
TcCLB.507957.160,0.001 
TcCLB.507957.179,0.001 
TcCLB.507957.220,0.001 
TcCLB.507957.300,0.001 
TcCLB.507957.320,0.001 
TcCLB.507957.60,0.001 
TcCLB.507959.170,0.001 
TcCLB.507981.30,0.001 
TcCLB.510013.200,0.001 
TcCLB.510013.310,0.001 
TcCLB.510015.30,0.001 
TcCLB.510017.30,0.001 
TcCLB.510019.30,0.001 
TcCLB.510021.160,0.001 
TcCLB.510021.180,0.001 
TcCLB.510021.220,0.001 
TcCLB.510021.80,0.001 
TcCLB.510025.70,0.001 
TcCLB.510163.60,0.001 
TcCLB.511553.200,0.001 
TcCLB.504039.90,0.002 
TcCLB.507957.200,0.002 
TcCLB.507957.334,0.002 
TcCLB.508081.10,0.002 
TcCLB.509081.5,0.002 
TcCLB.510061.11,0.002 
TcCLB.507955.20,0.003 
TcCLB.507987.10,0.003 
TcCLB.510013.170,0.003 
TcCLB.510017.59,0.003 
TcCLB.511553.120,0.003 
TcCLB.508775.35,0.004 
TcCLB.510013.190,0.004 
TcCLB.510013.330,0.004 
TcCLB.510015.40,0.004 
TcCLB.511553.209,0.004 
TcCLB.506601.51,0.006 
TcCLB.511127.190,0.006 
TcCLB.507553.41,0.007 
TcCLB.506599.130,0.008 
TcCLB.503875.10,0.009 
TcCLB.506523.9,0.009 
TcCLB.511127.240,0.009 
TcCLB.505025.100,0.012 
TcCLB.510025.30,0.014 
TcCLB.507953.170,0.015 
TcCLB.510021.90,0.015 
TcCLB.510021.210,0.018 
TcCLB.439245.10,0.036 
TcCLB.510021.140,0.036 
TcCLB.507957.43,0.043 
TcCLB.510025.250,0.060 
TcCLB.506599.315,0.074 
TcCLB.507283.39,0.074 
TcCLB.507957.100,0.074 
TcCLB.507959.120,0.074 
TcCLB.509455.140,0.074 
TcCLB.504039.80,0.091 
TcCLB.509453.90,0.091 
TcCLB.509455.90,0.091 
TcCLB.510061.20,0.109 
TcCLB.511557.20,0.109 
TcCLB.507483.30,0.129 
TcCLB.507981.51,0.129 
TcCLB.510025.205,0.129 
TcCLB.503761.20,0.154 
TcCLB.508777.130,0.154 
TcCLB.510017.15,0.154 
TcCLB.510025.126,0.154 
TcCLB.511553.160,0.154 
TcCLB.505025.147,0.182 
TcCLB.506599.250,0.182 
TcCLB.507483.39,0.182 
TcCLB.507483.50,0.182 
TcCLB.507953.50,0.182 
TcCLB.509081.10,0.182 
TcCLB.510995.9,0.182 
TcCLB.511119.10,0.182 
TcCLB.511127.290,0.182 
TcCLB.506603.50,0.216 
TcCLB.508083.5,0.216 
TcCLB.510013.180,0.216 
TcCLB.504005.60,0.252 
TcCLB.506599.10,0.252 
TcCLB.509455.50,0.252 
TcCLB.510023.30,0.252 
TcCLB.510025.230,0.252 
TcCLB.511127.50,0.252 
TcCLB.506599.120,0.288 
TcCLB.508777.120,0.288 
TcCLB.511125.9,0.288 
TcCLB.511127.390,0.288 
TcCLB.511553.45,0.288 
TcCLB.504039.110,0.323 
TcCLB.506603.35,0.323 
TcCLB.508083.10,0.323 
TcCLB.510025.191,0.323 
TcCLB.504039.25,0.360 
TcCLB.506599.320,0.360 
TcCLB.510025.60,0.360 
TcCLB.511127.20,0.360 
TcCLB.511559.30,0.360 
TcCLB.509455.130,0.394 
TcCLB.510021.150,0.394 
TcCLB.511127.80,0.394 
TcCLB.511553.60,0.394 
TcCLB.504039.140,0.428 
TcCLB.506599.380,0.428 
TcCLB.506599.40,0.428 
TcCLB.506599.91,0.428 
TcCLB.506601.11,0.428 
TcCLB.506655.7,0.428 
TcCLB.507957.290,0.428 
TcCLB.507957.304,0.428 
TcCLB.511121.20,0.428 
TcCLB.511557.64,0.428 
TcCLB.504039.250,0.463 
TcCLB.505025.50,0.463 
TcCLB.507483.20,0.463 
TcCLB.507983.10,0.463 
TcCLB.509455.40,0.463 
TcCLB.511555.110,0.463 
TcCLB.511557.40,0.463 
TcCLB.506597.51,0.493 
TcCLB.506655.20,0.493 
TcCLB.507957.210,0.493 
TcCLB.508773.9,0.493 
TcCLB.508777.110,0.493 
TcCLB.511127.150,0.493 
TcCLB.511559.70,0.493 
TcCLB.504039.70,0.522 
TcCLB.505025.20,0.522 
TcCLB.507959.290,0.522 
TcCLB.507959.323,0.522 
TcCLB.508081.20,0.522 
TcCLB.508081.40,0.522 
TcCLB.508081.80,0.522 
TcCLB.508777.60,0.522 
TcCLB.509453.70,0.522 
TcCLB.510025.113,0.522 
TcCLB.510025.139,0.522 
TcCLB.510161.20,0.522 
TcCLB.511127.110,0.522 
TcCLB.511127.320,0.522 
TcCLB.511557.29,0.522 
TcCLB.504039.210,0.548 
TcCLB.507957.29,0.548 
TcCLB.507981.20,0.548 
TcCLB.508775.20,0.548 
TcCLB.508775.40,0.548 
TcCLB.508777.140,0.548 
TcCLB.508777.20,0.548 
TcCLB.508777.90,0.548 
TcCLB.509455.60,0.548 
TcCLB.511127.330,0.548 
TcCLB.511127.400,0.548 
TcCLB.425435.10,0.575 
TcCLB.503867.20,0.575 
TcCLB.506599.300,0.575 
TcCLB.506653.40,0.575 
TcCLB.507953.190,0.575 
TcCLB.507957.140,0.575 
TcCLB.507957.260,0.575 
TcCLB.507959.336,0.575 
TcCLB.508681.40,0.575 
TcCLB.508777.160,0.575 
TcCLB.510013.270,0.575 
TcCLB.510025.80,0.575 
TcCLB.510061.40,0.575 
TcCLB.510163.20,0.575 
TcCLB.511127.70,0.575 
TcCLB.504005.10,0.604 
TcCLB.506599.395,0.604 
TcCLB.507953.80,0.604 
TcCLB.507959.224,0.604 
TcCLB.507959.240,0.604 
TcCLB.507981.10,0.604 
TcCLB.507987.20,0.604 
TcCLB.508775.60,0.604 
TcCLB.508777.200,0.604 
TcCLB.508777.210,0.604 
TcCLB.508777.230,0.604 
TcCLB.508777.40,0.604 
TcCLB.509453.40,0.604 
TcCLB.509453.50,0.604 
TcCLB.510025.200,0.604 
TcCLB.511553.180,0.604 
TcCLB.511555.40,0.604 
TcCLB.504039.50,0.627 
TcCLB.506597.9,0.627 
TcCLB.506599.35,0.627 
TcCLB.506599.400,0.627 
TcCLB.506603.29,0.627 
TcCLB.506653.50,0.627 
TcCLB.507987.30,0.627 
TcCLB.508081.60,0.627 
TcCLB.509081.166,0.627 
TcCLB.509081.40,0.627 
TcCLB.509081.80,0.627 
TcCLB.511127.300,0.627 
TcCLB.511555.90,0.627 
TcCLB.511557.70,0.627 
TcCLB.503867.10,0.652 
TcCLB.504005.54,0.652 
TcCLB.506601.31,0.652 
TcCLB.506603.43,0.652 
TcCLB.506603.46,0.652 
TcCLB.507953.20,0.652 
TcCLB.507953.30,0.652 
TcCLB.508687.20,0.652 
TcCLB.508777.150,0.652 
TcCLB.508777.180,0.652 
TcCLB.509453.30,0.652 
TcCLB.510021.60,0.652 
TcCLB.510025.14,0.652 
TcCLB.510157.20,0.652 
TcCLB.506597.33,0.675 
TcCLB.507957.36,0.675 
TcCLB.507981.61,0.675 
TcCLB.509453.79,0.675 
TcCLB.509455.110,0.675 
TcCLB.510015.10,0.675 
TcCLB.510061.60,0.675 
TcCLB.510163.10,0.675 
TcCLB.511127.120,0.675 
TcCLB.511127.270,0.675 
TcCLB.511127.30,0.675 
TcCLB.511555.80,0.675 
TcCLB.507959.180,0.698 
TcCLB.508081.110,0.698 
TcCLB.508083.20,0.698 
TcCLB.508681.11,0.698 
TcCLB.508685.9,0.698 
TcCLB.509455.30,0.698 
TcCLB.510013.320,0.698 
TcCLB.511127.210,0.698 
TcCLB.511127.60,0.698 
TcCLB.511559.10,0.698 
TcCLB.507483.60,0.720 
TcCLB.507953.60,0.720 
TcCLB.508687.57,0.720 
TcCLB.508777.50,0.720 
TcCLB.510025.165,0.720 
TcCLB.510161.10,0.720 
TcCLB.511121.30,0.720 
TcCLB.511123.20,0.720 
TcCLB.504005.29,0.741 
TcCLB.504005.40,0.741 
TcCLB.505025.150,0.741 
TcCLB.507985.20,0.741 
TcCLB.508681.20,0.741 
TcCLB.508687.11,0.741 
TcCLB.508777.170,0.741 
TcCLB.509455.100,0.741 
TcCLB.510021.185,0.741 
TcCLB.511121.11,0.741 
TcCLB.511127.160,0.741 
TcCLB.511127.200,0.741 
TcCLB.511127.260,0.741 
TcCLB.511127.340,0.741 
TcCLB.511127.369,0.741 
TcCLB.511557.50,0.741 
TcCLB.507283.10,0.756 
TcCLB.507981.40,0.756 
TcCLB.509079.10,0.756 
TcCLB.509453.10,0.756 
TcCLB.510017.50,0.756 
TcCLB.510025.7,0.756 
TcCLB.511127.40,0.756 
TcCLB.511559.40,0.756 
TcCLB.511559.50,0.756 
TcCLB.503761.50,0.773 
TcCLB.503867.5,0.773 
TcCLB.505025.110,0.773 
TcCLB.507953.110,0.773 
TcCLB.508687.48,0.773 
TcCLB.508687.66,0.773 
TcCLB.508777.190,0.773 
TcCLB.508777.220,0.773 
TcCLB.508777.80,0.773 
TcCLB.509083.9,0.773 
TcCLB.509455.70,0.773 
TcCLB.510163.40,0.773 
TcCLB.511127.100,0.773 
TcCLB.511127.250,0.773 
TcCLB.511127.380,0.773 
TcCLB.511127.90,0.773 
TcCLB.505025.141,0.789 
TcCLB.505025.144,0.789 
TcCLB.506597.36,0.789 
TcCLB.507953.210,0.789 
TcCLB.508775.30,0.789 
TcCLB.508777.100,0.789 
TcCLB.509455.20,0.789 
TcCLB.510157.5,0.789 
TcCLB.511123.11,0.789 
TcCLB.511553.5,0.789 
TcCLB.507953.130,0.807 
TcCLB.507953.150,0.807 
TcCLB.508681.31,0.807 
TcCLB.508777.30,0.807 
TcCLB.509455.120,0.807 
TcCLB.509455.80,0.807 
TcCLB.511123.40,0.807 
TcCLB.511553.80,0.807 
TcCLB.507483.80,0.824 
TcCLB.508775.70,0.824 
TcCLB.509081.130,0.824 
TcCLB.509081.60,0.824 
TcCLB.510023.10,0.824 
TcCLB.511127.140,0.824 
TcCLB.511127.220,0.824 
TcCLB.504039.175,0.840 
TcCLB.508687.39,0.840 
TcCLB.511557.60,0.840 
TcCLB.511559.20,0.840 
TcCLB.511127.410,0.855 
TcCLB.511559.34,0.855 
TcCLB.504005.50,0.867 
TcCLB.505025.80,0.867 
TcCLB.506601.21,0.867 
TcCLB.510015.50,0.867 
TcCLB.510021.190,0.867 
TcCLB.510059.10,0.867 
TcCLB.511127.360,0.867 
TcCLB.511555.50,0.867 
TcCLB.509453.60,0.879 
TcCLB.510159.10,0.879 
TcCLB.507953.185,0.890 
TcCLB.511127.74,0.890 
TcCLB.508683.9,0.899 
TcCLB.511555.30,0.899 
TcCLB.504005.20,0.909 
TcCLB.511557.10,0.909 
TcCLB.509453.20,0.919 
TcCLB.507985.30,0.927 
TcCLB.509455.9,0.927 
TcCLB.511127.230,0.927 
TcCLB.511127.274,0.927 
TcCLB.511127.280,0.927 
TcCLB.507483.4,0.937 
TcCLB.511127.420,0.937 
TcCLB.511555.20,0.937 
TcCLB.503875.40,0.942 
TcCLB.473619.9,0.948 
TcCLB.511127.180,0.948 
TcCLB.507553.30,0.954 
TcCLB.507957.310,0.954 
TcCLB.511127.5,0.954 
TcCLB.506599.445,0.960 
TcCLB.510015.5,0.964 
TcCLB.510159.19,0.964 
TcCLB.511127.350,0.964 
TcCLB.511553.71,0.964 
TcCLB.508687.25,0.968 
TcCLB.504005.3,0.975 
TcCLB.509455.114,0.975 
TcCLB.508777.70,0.978 
TcCLB.508777.10,0.980 
TcCLB.511555.60,0.980 
TcCLB.511127.429,0.985 
TcCLB.504005.6,0.997 
TcCLB.511127.10,0.999 
TcCLB.505025.137,1.000 
TcCLB.503501.14,0.000 
TcCLB.503503.30,0.000 
TcCLB.503503.40,0.000 
TcCLB.503859.45,0.000 
TcCLB.503977.40,0.000 
TcCLB.503977.70,0.000 
TcCLB.504239.100,0.000 
TcCLB.504239.110,0.000 
TcCLB.504239.161,0.000 
TcCLB.504239.171,0.000 
TcCLB.504239.195,0.000 
TcCLB.504239.20,0.000 
TcCLB.504239.290,0.000 
TcCLB.504239.30,0.000 
TcCLB.504239.340,0.000 
TcCLB.504239.350,0.000 
TcCLB.504239.410,0.000 
TcCLB.504239.420,0.000 
TcCLB.506499.140,0.000 
TcCLB.506499.149,0.000 
TcCLB.506499.160,0.000 
TcCLB.506499.210,0.000 
TcCLB.506499.70,0.000 
TcCLB.506499.80,0.000 
TcCLB.506501.110,0.000 
TcCLB.506501.120,0.000 
TcCLB.506501.170,0.000 
TcCLB.506501.184,0.000 
TcCLB.506501.190,0.000 
TcCLB.506501.220,0.000 
TcCLB.506501.230,0.000 
TcCLB.506501.240,0.000 
TcCLB.506501.280,0.000 
TcCLB.506501.290,0.000 
TcCLB.506501.390,0.000 
TcCLB.506501.40,0.000 
TcCLB.506501.70,0.000 
TcCLB.506501.80,0.000 
TcCLB.506757.120,0.000 
TcCLB.506757.129,0.000 
TcCLB.506757.150,0.000 
TcCLB.506757.50,0.000 
TcCLB.506757.60,0.000 
TcCLB.506759.160,0.000 
TcCLB.506759.170,0.000 
TcCLB.506759.20,0.000 
TcCLB.506759.210,0.000 
TcCLB.506759.220,0.000 
TcCLB.506759.40,0.000 
TcCLB.506759.70,0.000 
TcCLB.506759.80,0.000 
TcCLB.506761.19,0.000 
TcCLB.506761.40,0.000 
TcCLB.506761.47,0.000 
TcCLB.506761.54,0.000 
TcCLB.506763.234,0.000 
TcCLB.506763.280,0.000 
TcCLB.506763.290,0.000 
TcCLB.506763.330,0.000 
TcCLB.506763.340,0.000 
TcCLB.506763.50,0.000 
TcCLB.506763.80,0.000 
TcCLB.506765.50,0.000 
TcCLB.506765.74,0.000 
TcCLB.506765.80,0.000 
TcCLB.506767.110,0.000 
TcCLB.506767.130,0.000 
TcCLB.506767.140,0.000 
TcCLB.506767.183,0.000 
TcCLB.506767.220,0.000 
TcCLB.506767.230,0.000 
TcCLB.506767.240,0.000 
TcCLB.506767.324,0.000 
TcCLB.506767.340,0.000 
TcCLB.506767.360,0.000 
TcCLB.506767.40,0.000 
TcCLB.506767.50,0.000 
TcCLB.506767.70,0.000 
TcCLB.506769.120,0.000 
TcCLB.506769.50,0.000 
TcCLB.506769.70,0.000 
TcCLB.506769.80,0.000 
TcCLB.508227.20,0.000 
TcCLB.508227.30,0.000 
TcCLB.508227.40,0.000 
TcCLB.508229.30,0.000 
TcCLB.508229.40,0.000 
TcCLB.510013.110,0.000 
TcCLB.510013.40,0.000 
TcCLB.510013.70,0.000 
TcCLB.510371.100,0.000 
TcCLB.510371.110,0.000 
TcCLB.510371.120,0.000 
TcCLB.510371.130,0.000 
TcCLB.510371.50,0.000 
TcCLB.510371.90,0.000 
TcCLB.510373.10,0.000 
TcCLB.510373.60,0.000 
TcCLB.510373.70,0.000 
TcCLB.510373.90,0.000 
TcCLB.510375.10,0.000 
TcCLB.510377.150,0.000 
TcCLB.510377.190,0.000 
TcCLB.510377.200,0.000 
TcCLB.510377.250,0.000 
TcCLB.510377.330,0.000 
TcCLB.510377.350,0.000 
TcCLB.510377.370,0.000 
TcCLB.510377.410,0.000 
TcCLB.510377.430,0.000 
TcCLB.510377.439,0.000 
TcCLB.510377.450,0.000 
TcCLB.510377.70,0.000 
TcCLB.510847.10,0.000 
TcCLB.510853.96,0.000 
TcCLB.503859.40,0.001 
TcCLB.503977.30,0.001 
TcCLB.504239.140,0.001 
TcCLB.504239.220,0.001 
TcCLB.504239.260,0.001 
TcCLB.504239.280,0.001 
TcCLB.504239.380,0.001 
TcCLB.506499.105,0.001 
TcCLB.506499.170,0.001 
TcCLB.506499.220,0.001 
TcCLB.506499.40,0.001 
TcCLB.506501.10,0.001 
TcCLB.506501.329,0.001 
TcCLB.506501.350,0.001 
TcCLB.506501.380,0.001 
TcCLB.506501.50,0.001 
TcCLB.506757.90,0.001 
TcCLB.506759.140,0.001 
TcCLB.506763.110,0.001 
TcCLB.506763.130,0.001 
TcCLB.506763.150,0.001 
TcCLB.506763.260,0.001 
TcCLB.506763.30,0.001 
TcCLB.506765.40,0.001 
TcCLB.506767.400,0.001 
TcCLB.506767.74,0.001 
TcCLB.506769.30,0.001 
TcCLB.508229.60,0.001 
TcCLB.508563.20,0.001 
TcCLB.509513.10,0.001 
TcCLB.510011.9,0.001 
TcCLB.510369.10,0.001 
TcCLB.510371.10,0.001 
TcCLB.510371.70,0.001 
TcCLB.510373.30,0.001 
TcCLB.510377.10,0.001 
TcCLB.510377.100,0.001 
TcCLB.510377.134,0.001 
TcCLB.510377.220,0.001 
TcCLB.510377.260,0.001 
TcCLB.510377.30,0.001 
TcCLB.510377.310,0.001 
TcCLB.510377.390,0.001 
TcCLB.510377.50,0.001 
TcCLB.510853.40,0.001 
TcCLB.506499.90,0.002 
TcCLB.506501.160,0.002 
TcCLB.510853.30,0.002 
TcCLB.503819.10,0.003 
TcCLB.510373.119,0.003 
TcCLB.506499.190,0.004 
TcCLB.506763.90,0.004 
TcCLB.506767.5,0.004 
TcCLB.510379.10,0.004 
TcCLB.506499.110,0.006 
TcCLB.506763.140,0.006 
TcCLB.510375.40,0.006 
TcCLB.510373.40,0.007 
TcCLB.510857.50,0.007 
TcCLB.506769.55,0.008 
TcCLB.503501.30,0.009 
TcCLB.506753.110,0.010 
TcCLB.503501.7,0.012 
TcCLB.503977.79,0.014 
TcCLB.506769.4,0.015 
TcCLB.510849.20,0.015 
TcCLB.506501.131,0.018 
TcCLB.506755.10,0.018 
TcCLB.510857.4,0.021 
TcCLB.504083.20,0.026 
TcCLB.510013.50,0.026 
TcCLB.439307.9,0.036 
TcCLB.454787.10,0.036 
TcCLB.503501.60,0.036 
TcCLB.506501.34,0.036 
TcCLB.508229.10,0.036 
TcCLB.510859.10,0.036 
TcCLB.510859.17,0.036 
TcCLB.510859.50,0.036 
TcCLB.510371.61,0.043 
TcCLB.510861.80,0.043 
TcCLB.506753.30,0.050 
TcCLB.504239.240,0.060 
TcCLB.504239.401,0.060 
TcCLB.503715.10,0.074 
TcCLB.510377.120,0.091 
TcCLB.506759.90,0.109 
TcCLB.506767.310,0.109 
TcCLB.506501.275,0.129 
TcCLB.506765.10,0.129 
TcCLB.506765.66,0.129 
TcCLB.510371.5,0.129 
TcCLB.503859.25,0.154 
TcCLB.504219.10,0.154 
TcCLB.506501.401,0.154 
TcCLB.506753.160,0.154 
TcCLB.506765.46,0.154 
TcCLB.508567.100,0.154 
TcCLB.510855.20,0.154 
TcCLB.503715.20,0.182 
TcCLB.506401.80,0.182 
TcCLB.506755.170,0.182 
TcCLB.507551.9,0.182 
TcCLB.510859.30,0.182 
TcCLB.503501.50,0.216 
TcCLB.506499.10,0.216 
TcCLB.506767.60,0.216 
TcCLB.506769.10,0.216 
TcCLB.508567.40,0.216 
TcCLB.510375.30,0.216 
TcCLB.506755.150,0.252 
TcCLB.506767.371,0.252 
TcCLB.506769.60,0.252 
TcCLB.508567.49,0.252 
TcCLB.510013.120,0.252 
TcCLB.510855.10,0.252 
TcCLB.506401.100,0.288 
TcCLB.506401.24,0.288 
TcCLB.506755.60,0.288 
TcCLB.510013.59,0.288 
TcCLB.503715.30,0.323 
TcCLB.506501.27,0.323 
TcCLB.508563.30,0.323 
TcCLB.508569.10,0.323 
TcCLB.508569.140,0.323 
TcCLB.510853.10,0.323 
TcCLB.510863.30,0.323 
TcCLB.506501.255,0.360 
TcCLB.506501.341,0.360 
TcCLB.506755.90,0.360 
TcCLB.508567.20,0.360 
TcCLB.506753.180,0.394 
TcCLB.506755.40,0.394 
TcCLB.506755.50,0.394 
TcCLB.506763.121,0.394 
TcCLB.506763.35,0.394 
TcCLB.506767.170,0.394 
TcCLB.508229.50,0.394 
TcCLB.510857.20,0.394 
TcCLB.503977.15,0.428 
TcCLB.504239.80,0.428 
TcCLB.506501.310,0.428 
TcCLB.506753.190,0.428 
TcCLB.506755.5,0.428 
TcCLB.506757.20,0.428 
TcCLB.506759.130,0.428 
TcCLB.506767.31,0.428 
TcCLB.506767.90,0.428 
TcCLB.510373.110,0.428 
TcCLB.510377.270,0.428 
TcCLB.510377.300,0.428 
TcCLB.510379.20,0.428 
TcCLB.506401.120,0.463 
TcCLB.506401.160,0.463 
TcCLB.510013.26,0.463 
TcCLB.510849.11,0.463 
TcCLB.425311.9,0.493 
TcCLB.439307.19,0.493 
TcCLB.503503.15,0.493 
TcCLB.506501.210,0.493 
TcCLB.506759.10,0.493 
TcCLB.506763.361,0.493 
TcCLB.506767.119,0.493 
TcCLB.508569.120,0.493 
TcCLB.510013.100,0.493 
TcCLB.510367.10,0.493 
TcCLB.510847.40,0.493 
TcCLB.510851.21,0.493 
TcCLB.510861.150,0.493 
TcCLB.504239.115,0.522 
TcCLB.506501.5,0.522 
TcCLB.506753.200,0.522 
TcCLB.506761.11,0.522 
TcCLB.506763.4,0.522 
TcCLB.506767.215,0.522 
TcCLB.508567.60,0.522 
TcCLB.510377.500,0.522 
TcCLB.510861.60,0.522 
TcCLB.447847.19,0.548 
TcCLB.503819.30,0.548 
TcCLB.504219.70,0.548 
TcCLB.506753.100,0.548 
TcCLB.506753.150,0.548 
TcCLB.506753.210,0.548 
TcCLB.506753.80,0.548 
TcCLB.506757.10,0.548 
TcCLB.506767.123,0.548 
TcCLB.510371.80,0.548 
TcCLB.510847.20,0.548 
TcCLB.510853.73,0.548 
TcCLB.503977.50,0.575 
TcCLB.504219.40,0.575 
TcCLB.504239.330,0.575 
TcCLB.506499.180,0.575 
TcCLB.506499.200,0.575 
TcCLB.506755.279,0.575 
TcCLB.506769.90,0.575 
TcCLB.509513.5,0.575 
TcCLB.510373.50,0.575 
TcCLB.506501.270,0.604 
TcCLB.506753.170,0.604 
TcCLB.506755.200,0.604 
TcCLB.506763.210,0.604 
TcCLB.506765.43,0.604 
TcCLB.506767.127,0.604 
TcCLB.506767.410,0.604 
TcCLB.510373.100,0.604 
TcCLB.510861.94,0.604 
TcCLB.506499.100,0.627 
TcCLB.506501.150,0.627 
TcCLB.506753.249,0.627 
TcCLB.506755.100,0.627 
TcCLB.506755.120,0.627 
TcCLB.506755.230,0.627 
TcCLB.506757.100,0.627 
TcCLB.506759.50,0.627 
TcCLB.506765.58,0.627 
TcCLB.506767.280,0.627 
TcCLB.506767.80,0.627 
TcCLB.509511.10,0.627 
TcCLB.510373.20,0.627 
TcCLB.504239.40,0.652 
TcCLB.506753.240,0.652 
TcCLB.506755.270,0.652 
TcCLB.506763.40,0.652 
TcCLB.506767.155,0.652 
TcCLB.506767.209,0.652 
TcCLB.508227.10,0.652 
TcCLB.510013.13,0.652 
TcCLB.510375.5,0.652 
TcCLB.510861.140,0.652 
TcCLB.510861.50,0.652 
TcCLB.503715.40,0.675 
TcCLB.504239.365,0.675 
TcCLB.506401.150,0.675 
TcCLB.506401.90,0.675 
TcCLB.506753.164,0.675 
TcCLB.506755.110,0.675 
TcCLB.506755.180,0.675 
TcCLB.506755.74,0.675 
TcCLB.506763.160,0.675 
TcCLB.506763.270,0.675 
TcCLB.506763.350,0.675 
TcCLB.508567.89,0.675 
TcCLB.510375.20,0.675 
TcCLB.510853.120,0.675 
TcCLB.510863.20,0.675 
TcCLB.504239.270,0.698 
TcCLB.504239.434,0.698 
TcCLB.506499.120,0.698 
TcCLB.506501.141,0.698 
TcCLB.506753.15,0.698 
TcCLB.506769.65,0.698 
TcCLB.508563.11,0.698 
TcCLB.508567.70,0.698 
TcCLB.510371.30,0.698 
TcCLB.510861.70,0.698 
TcCLB.504239.90,0.720 
TcCLB.506499.130,0.720 
TcCLB.506499.215,0.720 
TcCLB.506499.230,0.720 
TcCLB.506501.90,0.720 
TcCLB.506753.140,0.720 
TcCLB.508569.100,0.720 
TcCLB.510367.20,0.720 
TcCLB.510853.50,0.720 
TcCLB.510861.40,0.720 
TcCLB.503501.70,0.741 
TcCLB.506753.220,0.741 
TcCLB.506753.70,0.741 
TcCLB.506755.130,0.741 
TcCLB.506765.49,0.741 
TcCLB.506769.20,0.741 
TcCLB.510847.70,0.741 
TcCLB.510861.125,0.741 
TcCLB.503859.60,0.756 
TcCLB.504239.210,0.756 
TcCLB.506753.130,0.756 
TcCLB.506753.50,0.756 
TcCLB.506755.80,0.756 
TcCLB.506757.70,0.756 
TcCLB.506767.21,0.756 
TcCLB.508227.51,0.756 
TcCLB.508567.80,0.756 
TcCLB.508569.70,0.756 
TcCLB.508569.80,0.756 
TcCLB.508571.10,0.756 
TcCLB.510855.40,0.756 
TcCLB.506401.12,0.773 
TcCLB.506499.30,0.773 
TcCLB.506499.60,0.773 
TcCLB.506755.210,0.773 
TcCLB.506757.30,0.773 
TcCLB.506767.381,0.773 
TcCLB.510377.61,0.773 
TcCLB.510845.10,0.773 
TcCLB.510851.40,0.773 
TcCLB.503859.10,0.789 
TcCLB.504239.180,0.789 
TcCLB.506501.105,0.789 
TcCLB.506755.160,0.789 
TcCLB.506755.190,0.789 
TcCLB.506755.240,0.789 
TcCLB.506767.317,0.789 
TcCLB.506767.389,0.789 
TcCLB.506769.35,0.789 
TcCLB.508225.20,0.789 
TcCLB.508225.4,0.789 
TcCLB.510377.110,0.789 
TcCLB.510861.14,0.789 
TcCLB.506759.31,0.807 
TcCLB.506767.196,0.807 
TcCLB.510373.80,0.807 
TcCLB.510377.210,0.807 
TcCLB.506501.59,0.824 
TcCLB.506753.230,0.824 
TcCLB.510365.10,0.824 
TcCLB.510857.54,0.824 
TcCLB.508569.130,0.840 
TcCLB.510857.40,0.840 
TcCLB.504239.120,0.855 
TcCLB.506501.20,0.855 
TcCLB.506759.190,0.855 
TcCLB.510863.9,0.855 
TcCLB.504219.50,0.867 
TcCLB.506501.300,0.867 
TcCLB.506755.70,0.867 
TcCLB.506769.40,0.867 
TcCLB.510377.405,0.867 
TcCLB.510377.420,0.867 
TcCLB.510849.30,0.867 
