name,length,num_reads,num_reads_primary,gc,ct
TcCLB.511419.20,633,1041,575,0.479,0.457
TcCLB.511419.30,52,326,230,0.346,0.635
TcCLB.511419.4,42,335,222,0.524,0.548
TcCLB.511419.40,148,927,609,0.277,0.345
TcCLB.511419.50,45,245,239,0.422,0.244
TcCLB.511419.60,50,172,170,0.5,0.22
TcCLB.511419.70,10,182,176,0.6,0.8
TcCLB.511419.80,85,175,170,0.471,0.235
TcCLB.511421.10,948,947,462,0.476,0.516
TcCLB.511421.100,27,401,380,0.296,0.333
TcCLB.511421.110,9,364,363,0.444,0.333
TcCLB.511421.120,66,225,218,0.5,0.333
TcCLB.511421.150,90,713,511,0.556,0.511
TcCLB.511421.155,34,1061,972,0.471,0.294
TcCLB.511421.160,51,173,153,0.431,0.196
TcCLB.511421.170,136,159,147,0.522,0.397
TcCLB.511421.180,8,325,324,0.75,0.625
TcCLB.511421.185,8,1,1,0.875,0.75
TcCLB.511421.190,12,187,184,0.583,0.5
TcCLB.511421.20,95,130,110,0.505,0.284
TcCLB.511421.200,141,219,213,0.447,0.369
TcCLB.511421.210,213,681,653,0.507,0.432
TcCLB.511421.217,541,52,33,0.564,0.555
TcCLB.511421.224,NA,0,NA,0.611,0.442
TcCLB.511421.230,49,974,519,0.531,0.327
TcCLB.511421.24,378,166,146,0.447,0.577
TcCLB.511421.30,11,144,144,0.636,0.545
TcCLB.511421.40,28,172,74,0.536,0.393
TcCLB.511421.50,23,385,346,0.478,0.13
TcCLB.511421.60,177,464,277,0.452,0.446
TcCLB.511421.80,NA,0,NA,0.358,0.653
TcCLB.511421.90,41,374,372,0.317,0.585
TcCLB.511423.100,69,428,218,0.464,0.58
TcCLB.511423.104,61,623,452,0.59,0.426
TcCLB.511423.110,6,384,327,0.667,0.333
TcCLB.511423.130,180,215,198,0.439,0.35
TcCLB.511423.140,NA,0,NA,0.358,0.579
TcCLB.511423.149,64,773,476,0.594,0.438
TcCLB.511423.160,286,47,42,0.437,0.339
TcCLB.511423.170,30,188,168,0.567,0.233
TcCLB.511423.40,4457,327,133,0.529,0.484
TcCLB.511423.50,1095,421,192,0.482,0.509
TcCLB.511423.60,120,559,182,0.567,0.3
TcCLB.511423.70,16,163,144,0.5,0.375
TcCLB.511423.80,31,455,369,0.516,0.355
TcCLB.511423.90,101,439,297,0.574,0.396
TcCLB.511425.10,NA,0,NA,NA,NA
TcCLB.511425.19,599,1260,665,0.464,0.551
TcCLB.511425.30,261,539,461,0.483,0.444
TcCLB.511425.40,483,412,349,0.47,0.381
TcCLB.511425.49,1261,544,513,0.381,0.638
TcCLB.511427.10,NA,0,NA,NA,NA
TcCLB.511427.19,1317,7,2,0.426,0.279
TcCLB.511429.10,3,195,195,NA,NA
TcCLB.511429.20,83,455,373,0.47,0.41
TcCLB.511429.30,73,207,77,0.384,0.11
TcCLB.511431.10,NA,0,NA,NA,NA
TcCLB.511431.20,240,15,7,0.404,0.325
TcCLB.511431.30,NA,0,NA,0.316,0.726
TcCLB.511431.40,137,76,43,0.453,0.292
TcCLB.511431.50,1321,513,416,0.47,0.447
TcCLB.511431.54,418,271,226,0.402,0.407
TcCLB.511431.60,1224,367,325,0.445,0.532
TcCLB.511431.90,2539,905,405,0.502,0.505
TcCLB.511433.10,2104,1,1,0.403,0.532
TcCLB.511433.20,62,114,43,0.435,0.419
TcCLB.511435.10,NA,0,NA,NA,NA
TcCLB.511435.20,41,237,237,0.659,0.439
TcCLB.511435.30,35,219,217,0.543,0.4
TcCLB.511435.40,320,163,63,0.316,0.472
TcCLB.511435.49,1039,91,45,0.43,0.397
TcCLB.511437.10,55,902,868,0.491,0.255
TcCLB.511437.20,NA,0,NA,0.547,0.589
TcCLB.511437.30,412,4,3,0.471,0.636
TcCLB.511437.40,618,98,72,0.54,0.534
TcCLB.511439.10,NA,0,NA,NA,NA
TcCLB.511439.100,70,10,7,0.514,0.229
TcCLB.511439.120,13,332,273,0.769,0.615
TcCLB.511439.20,432,4,3,0.454,0.632
TcCLB.511439.30,NA,0,NA,0.526,0.516
TcCLB.511439.40,74,1423,1378,0.541,0.514
TcCLB.511439.50,185,129,107,0.53,0.357
TcCLB.511439.60,3,75,67,1,0
TcCLB.511439.70,81,30,28,0.432,0.42
TcCLB.511439.80,97,19,14,0.464,0.258
TcCLB.511439.90,80,118,106,0.55,0.412
TcCLB.511441.10,NA,0,NA,NA,NA
TcCLB.511441.20,1518,3,1,0.424,0.47
TcCLB.511443.10,NA,0,NA,NA,NA
TcCLB.511445.10,NA,0,NA,NA,NA
TcCLB.511445.100,23,282,279,0.522,0.478
TcCLB.511445.110,53,189,187,0.434,0.415
TcCLB.511445.120,28,195,111,0.571,0.464
TcCLB.511445.130,34,241,240,0.441,0.382
TcCLB.511445.140,74,500,434,0.473,0.392
TcCLB.511445.160,88,490,289,0.295,0.659
TcCLB.511445.20,359,437,405,0.487,0.32
TcCLB.511445.30,NA,0,NA,0.389,0.579
TcCLB.511445.40,12,157,143,0.667,0.25
TcCLB.511445.70,1779,237,90,0.526,0.519
TcCLB.511445.80,82,199,193,0.439,0.39
TcCLB.511445.90,19,361,300,0.526,0.526
TcCLB.511467.10,190,75,72,0.4,0.347
TcCLB.511467.13,NA,0,NA,0.242,0.832
TcCLB.511467.16,60,58,56,0.383,0.283
TcCLB.511467.20,NA,0,NA,0.137,0.558
TcCLB.511467.30,149,237,191,0.302,0.483
TcCLB.511467.4,157,97,82,0.446,0.338
TcCLB.511467.50,30,306,274,0.4,0.5
TcCLB.511467.60,9,447,446,0.667,0.444
TcCLB.511467.70,31,122,107,0.387,0.387
TcCLB.511469.10,35,165,153,0.429,0.314
TcCLB.511469.100,45,771,751,0.578,0.511
TcCLB.511469.105,1164,148,128,0.526,0.497
TcCLB.511469.110,NA,0,NA,0.674,0.526
TcCLB.511469.20,30,2401,2113,0.433,0.467
TcCLB.511469.24,24,240,224,0.333,0.542
TcCLB.511469.30,121,224,150,0.306,0.174
TcCLB.511469.40,35,1667,1137,0.457,0.2
TcCLB.511469.50,8,171,151,0.625,0.125
TcCLB.511469.60,109,98,78,0.523,0.394
TcCLB.511469.70,112,244,120,0.232,0.464
TcCLB.511469.80,33,128,114,0.364,0.455
TcCLB.511469.90,55,181,175,0.436,0.345
TcCLB.511471.10,758,2,1,0.521,0.482
TcCLB.511471.120,76,650,243,0.395,0.395
TcCLB.511471.150,1043,844,521,0.468,0.548
TcCLB.511471.20,56,56,51,0.482,0.482
TcCLB.511471.60,1009,4011,2996,0.494,0.448
TcCLB.511471.90,88,94,82,0.398,0.352
TcCLB.511473.10,38,1733,733,0.395,0.316
TcCLB.511473.3,NA,0,NA,NA,NA
TcCLB.511473.6,586,1748,1589,0.515,0.456
TcCLB.511473.9,24,1,1,0.542,0.417
TcCLB.511525.11,17,287,252,0.529,0.176
TcCLB.511525.20,11,211,209,0.273,0.636
TcCLB.511525.29,1,281,264,1,0
TcCLB.511527.20,70,164,161,0.514,0.514
TcCLB.511527.34,29,3994,3897,0.483,0.448
TcCLB.511527.50,8,2,2,0.75,0.625
TcCLB.511527.60,31,380,213,0.581,0.452
TcCLB.511527.70,322,88,74,0.401,0.273
TcCLB.511527.82,175,2,1,0.583,0.429
TcCLB.511527.9,2331,14754,11052,0.481,0.5
TcCLB.511529.100,120,209,163,0.525,0.492
TcCLB.511529.110,35,351,330,0.457,0.429
TcCLB.511529.120,61,587,516,0.443,0.443
TcCLB.511529.130,33,805,714,0.606,0.455
TcCLB.511529.140,219,657,338,0.53,0.388
TcCLB.511529.150,43,104,45,0.581,0.651
TcCLB.511529.160,176,482,202,0.392,0.324
TcCLB.511529.170,11,2,2,0.455,0.273
TcCLB.511529.180,22,300,226,0.455,0.5
TcCLB.511529.190,98,157,60,0.449,0.347
TcCLB.511529.20,241,444,296,0.494,0.394
TcCLB.511529.200,96,525,257,0.365,0.385
TcCLB.511529.210,44,1650,1482,0.477,0.159
TcCLB.511529.220,48,242,206,0.396,0.667
TcCLB.511529.230,100,576,360,0.46,0.41
TcCLB.511529.240,37,178,174,0.676,0.27
TcCLB.511529.250,7,277,215,0.714,0.286
TcCLB.511529.259,71,276,121,0.563,0.239
TcCLB.511529.30,33,1,1,0.455,0.636
TcCLB.511529.40,11,211,177,0.273,0
TcCLB.511529.50,17,232,228,0.529,0.647
TcCLB.511529.59,603,696,610,0.395,0.498
TcCLB.511529.68,133,987,769,0.466,0.301
TcCLB.511529.80,79,862,481,0.43,0.468
TcCLB.511529.9,4,235,180,0.5,0
TcCLB.511529.90,42,195,136,0.571,0.571
TcCLB.511531.20,75,354,308,0.44,0.413
TcCLB.511531.30,557,181,91,0.418,0.456
TcCLB.511531.40,79,192,134,0.304,0.215
TcCLB.511531.44,161,249,172,0.398,0.23
TcCLB.511531.50,190,2067,1981,0.458,0.379
TcCLB.511531.59,NA,0,NA,NA,NA
TcCLB.511531.9,231,24,7,0.459,0.385
TcCLB.511533.10,68,133,86,0.529,0.441
TcCLB.511533.19,NA,0,NA,NA,NA
TcCLB.511533.5,281,265,142,0.541,0.327
TcCLB.511535.10,742,4,2,0.407,0.447
TcCLB.511535.20,174,185,120,0.523,0.368
TcCLB.511535.30,32,795,260,0.562,0.781
TcCLB.511535.39,NA,0,NA,NA,NA
TcCLB.511537.16,307,308,218,0.482,0.362
TcCLB.511537.21,99,305,298,0.495,0.465
TcCLB.511537.24,154,106,72,0.487,0.273
TcCLB.511537.30,720,560,240,0.481,0.508
TcCLB.511537.40,43,612,413,0.419,0.535
TcCLB.511537.50,222,333,284,0.437,0.333
TcCLB.511537.60,870,1199,956,0.33,0.428
TcCLB.511537.69,NA,0,NA,NA,NA
TcCLB.511537.8,52,115,107,0.423,0.577
TcCLB.511539.18,NA,0,NA,NA,NA
TcCLB.511539.9,170,959,856,0.335,0.288
TcCLB.511541.20,25,218,214,0.24,0.4
TcCLB.511541.30,23,1253,657,0.391,0.348
TcCLB.511541.40,4726,942,396,0.542,0.487
TcCLB.511541.9,11,623,549,0.636,0.364
TcCLB.511543.10,NA,0,NA,NA,NA
TcCLB.511543.20,110,512,477,0.609,0.555
TcCLB.511543.30,754,195,192,0.407,0.255
TcCLB.511543.40,76,106,42,0.5,0.132
TcCLB.511543.50,155,540,527,0.503,0.381
TcCLB.511543.60,10,15,10,0.6,0.3
TcCLB.511545.100,271,1,1,0.387,0.598
TcCLB.511545.110,9,49,46,0.667,0.444
TcCLB.511545.120,138,119,95,0.42,0.536
TcCLB.511545.130,216,174,88,0.435,0.463
TcCLB.511545.140,104,283,194,0.596,0.462
TcCLB.511545.150,505,68,35,0.572,0.44
TcCLB.511545.160,110,307,68,0.4,0.573
TcCLB.511545.170,NA,0,NA,0.453,0.6
TcCLB.511545.180,56,551,439,0.464,0.446
TcCLB.511545.190,240,3,1,0.3,0.567
TcCLB.511545.199,39,325,267,0.462,0.718
TcCLB.511545.20,1779,43,28,0.546,0.515
TcCLB.511545.30,394,39,21,0.49,0.525
TcCLB.511545.40,31,5419,5398,0.516,0.516
TcCLB.511545.50,126,302,278,0.54,0.508
TcCLB.511545.60,75,405,307,0.44,0.453
TcCLB.511545.70,115,223,218,0.504,0.574
TcCLB.511545.80,64,118,117,0.391,0.469
TcCLB.511545.90,626,92,75,0.543,0.61
TcCLB.511553.10,24,847,611,0.583,0.333
TcCLB.511553.100,36,927,756,0.528,0.389
TcCLB.511553.120,1355,729,505,0.563,0.544
TcCLB.511553.130,35,192,54,0.571,0.514
TcCLB.511553.140,36,630,530,0.528,0.389
TcCLB.511553.150,36,264,245,0.5,0.417
TcCLB.511553.160,35,402,341,0.371,0.486
TcCLB.511553.180,894,59,39,0.578,0.53
TcCLB.511553.200,36,7970,5993,0.556,0.389
TcCLB.511553.209,35,291,272,0.6,0.543
TcCLB.511553.30,36,8670,6178,0.556,0.389
TcCLB.511553.45,69,44,14,0.406,0.623
TcCLB.511553.5,NA,0,NA,NA,NA
TcCLB.511553.60,NA,0,NA,0.632,0.495
TcCLB.511553.71,NA,0,NA,0.547,0.453
TcCLB.511553.80,81,16,11,0.654,0.481
TcCLB.511553.90,35,6543,6505,0.571,0.543
TcCLB.511555.10,167,8,5,NA,NA
TcCLB.511555.110,NA,0,NA,0.6,0.516
TcCLB.511555.20,245,2,1,0.322,0.506
TcCLB.511555.30,14,393,209,0.571,0.214
TcCLB.511555.40,10,561,557,0.9,0.6
TcCLB.511555.50,268,85,35,0.34,0.567
TcCLB.511555.60,7,265,129,0.571,0.571
TcCLB.511555.80,67,402,117,0.179,0.493
TcCLB.511555.90,1521,144,45,0.448,0.465
TcCLB.511557.10,136,361,273,0.338,0.397
TcCLB.511557.20,25,405,363,0.68,0.32
TcCLB.511557.29,NA,0,NA,0.337,0.684
TcCLB.511557.40,843,113,62,0.33,0.588
TcCLB.511557.50,NA,0,NA,0.379,0.589
TcCLB.511557.60,1,284,268,1,0
TcCLB.511557.64,5,302,252,1,0.2
TcCLB.511557.70,124,356,342,0.548,0.403
TcCLB.511559.10,NA,0,NA,NA,NA
TcCLB.511559.20,78,359,335,0.321,0.487
TcCLB.511559.30,75,178,144,0.573,0.373
TcCLB.511559.34,74,277,208,0.459,0.203
TcCLB.511559.40,905,167,56,0.301,0.6
TcCLB.511559.50,327,471,260,0.364,0.529
TcCLB.511559.70,1,1,1,0,0
TcCLB.511567.11,683,84,35,0.546,0.536
TcCLB.511567.20,NA,0,NA,NA,NA
TcCLB.511569.14,1073,420,256,0.554,0.504
TcCLB.511569.30,672,49,18,0.568,0.54
TcCLB.511571.10,NA,0,NA,NA,NA
TcCLB.511571.20,651,87,74,0.304,0.341
TcCLB.511571.40,2127,934,606,0.46,0.525
TcCLB.511571.49,75,699,685,0.493,0.56
TcCLB.511573.10,NA,0,NA,NA,NA
TcCLB.511573.20,121,124,33,0.455,0.289
TcCLB.511573.30,22,799,300,0.409,0.409
TcCLB.511573.40,326,74,73,0.34,0.27
TcCLB.511573.49,927,3,1,0.433,0.319
TcCLB.511573.58,60,190,158,0.567,0.317
TcCLB.511575.10,57,2,2,0.404,0.579
TcCLB.511575.100,125,227,218,0.472,0.448
TcCLB.511575.110,101,99,55,0.436,0.198
TcCLB.511575.120,13,226,225,0.462,0.308
TcCLB.511575.130,53,2665,2651,0.585,0.491
TcCLB.511575.20,46,300,162,0.5,0.587
TcCLB.511575.30,NA,0,NA,0.484,0.421
TcCLB.511575.40,120,201,64,0.492,0.467
TcCLB.511575.50,NA,0,NA,0.453,0.568
TcCLB.511575.60,132,241,222,0.386,0.439
TcCLB.511575.70,226,7,5,0.478,0.296
TcCLB.511575.90,571,1,1,0.469,0.455
TcCLB.511577.10,16,346,342,0.625,0.5
TcCLB.511577.100,48,551,501,0.5,0.271
TcCLB.511577.104,11,751,408,0,0
TcCLB.511577.110,41,153,151,0.537,0.317
TcCLB.511577.120,14,540,454,0.214,0.143
TcCLB.511577.130,17,206,167,0.353,0.235
TcCLB.511577.140,13,629,624,0.308,0.385
TcCLB.511577.144,38,681,670,0.237,0.395
TcCLB.511577.150,124,38,23,0.363,0.548
TcCLB.511577.160,73,180,137,0.438,0.301
TcCLB.511577.170,76,202,89,0.461,0.197
TcCLB.511577.180,45,482,470,0.422,0.4
TcCLB.511577.188,75,1025,568,0.467,0.267
TcCLB.511577.19,63,179,158,0.413,0.54
TcCLB.511577.30,130,1,1,0.485,0.423
TcCLB.511577.4,5,4,4,0.6,0.4
TcCLB.511577.40,117,340,189,0.538,0.41
TcCLB.511577.44,76,284,276,0.395,0.355
TcCLB.511577.50,134,283,149,0.381,0.306
TcCLB.511577.60,NA,0,NA,0.347,0.326
TcCLB.511577.70,50,277,248,0.52,0.54
TcCLB.511577.80,134,724,623,0.515,0.343
TcCLB.511577.83,165,527,328,0.503,0.352
TcCLB.511577.86,54,565,552,0.352,0.444
TcCLB.511577.90,9,220,216,0.556,0.667
TcCLB.511579.9,1294,204,101,0.403,0.442
TcCLB.511581.10,NA,0,NA,NA,NA
TcCLB.511581.20,876,190,122,0.445,0.509
TcCLB.511583.10,1112,743,393,0.472,0.535
TcCLB.511583.20,88,119,101,0.636,0.443
TcCLB.511583.30,58,29,19,0.397,0.379
TcCLB.511583.40,77,296,285,0.338,0.494
TcCLB.511585.10,NA,0,NA,NA,NA
TcCLB.511585.100,324,65,57,0.373,0.349
TcCLB.511585.110,706,530,260,0.541,0.511
TcCLB.511585.120,42,149,103,0.595,0.405
TcCLB.511585.125,281,148,126,0.448,0.552
TcCLB.511585.130,126,274,182,0.587,0.365
TcCLB.511585.140,36,184,91,0.667,0.306
TcCLB.511585.150,220,170,105,0.455,0.359
TcCLB.511585.160,132,264,248,0.545,0.424
TcCLB.511585.170,18,159,89,0.556,0.167
TcCLB.511585.180,40,234,176,0.525,0.6
TcCLB.511585.190,56,349,172,0.268,0.571
TcCLB.511585.20,39,345,333,0.564,0.538
TcCLB.511585.200,180,457,178,0.467,0.456
TcCLB.511585.210,1190,889,419,0.397,0.52
TcCLB.511585.220,148,88,27,0.345,0.385
TcCLB.511585.230,99,65,62,0.455,0.465
TcCLB.511585.260,821,704,247,0.553,0.54
TcCLB.511585.269,1401,644,244,0.488,0.517
TcCLB.511585.280,46,90,74,0.326,0.239
TcCLB.511585.30,586,135,130,0.51,0.452
TcCLB.511585.310,629,226,98,0.563,0.494
TcCLB.511585.320,123,1583,624,0.423,0.447
TcCLB.511585.40,74,524,506,0.5,0.351
TcCLB.511585.50,168,71,49,0.435,0.518
TcCLB.511585.60,317,2,1,0.319,0.514
TcCLB.511585.70,164,119,52,0.366,0.415
TcCLB.511585.80,134,163,162,0.478,0.366
TcCLB.511585.90,71,269,166,0.62,0.423
TcCLB.511587.10,793,267,93,0.464,0.575
TcCLB.511587.100,38,4502,2908,0.395,0.316
TcCLB.511587.111,265,4,3,0.54,0.408
TcCLB.511587.120,2989,567,459,NA,NA
TcCLB.511587.30,38,75,41,0.395,0.342
TcCLB.511587.33,626,16,14,0.54,0.497
TcCLB.511587.36,NA,0,NA,0.558,0.674
TcCLB.511587.39,497,419,307,0.523,0.471
TcCLB.511587.40,351,191,144,0.43,0.635
TcCLB.511587.60,2681,1167,589,0.556,0.506
TcCLB.511587.75,572,136,48,0.474,0.561
TcCLB.511587.90,94,129,52,0.468,0.404
TcCLB.511589.10,783,872,435,0.461,0.556
TcCLB.511589.100,16,594,507,0.5,0.5
TcCLB.511589.110,85,55,39,0.447,0.506
TcCLB.511589.120,1443,554,472,0.41,0.431
TcCLB.511589.130,318,446,148,0.384,0.327
TcCLB.511589.140,103,110,99,0.184,0.369
TcCLB.511589.150,36,243,151,0.722,0.306
TcCLB.511589.160,183,35,12,0.525,0.383
TcCLB.511589.170,55,90,88,0.564,0.109
TcCLB.511589.180,53,629,621,0.585,0.151
TcCLB.511589.190,28,614,590,0.607,0.393
TcCLB.511589.20,23,298,215,0.435,0.565
TcCLB.511589.200,128,428,145,0.367,0.344
TcCLB.511589.209,4,457,413,1,0
TcCLB.511589.220,10,318,312,0.5,0.7
TcCLB.511589.230,170,33,17,0.465,0.224
TcCLB.511589.240,745,249,103,0.455,0.603
TcCLB.511589.250,176,140,134,0.477,0.216
TcCLB.511589.260,NA,0,NA,NA,NA
TcCLB.511589.29,1,232,229,1,0
TcCLB.511589.40,13,382,212,0.538,0
TcCLB.511589.50,NA,0,NA,0.295,0.284
TcCLB.511589.60,435,31,21,0.4,0.609
TcCLB.511589.70,38,371,350,0.526,0.237
TcCLB.511589.74,8,857,826,0.25,0.375
TcCLB.511589.80,46,6,3,0.304,0.174
TcCLB.511589.90,47,253,253,0.66,0.277
TcCLB.511591.10,5094,567,428,0.583,0.516
TcCLB.511593.20,35,111,54,0.571,0.543
TcCLB.511593.30,36,7946,6210,0.556,0.389
TcCLB.511593.40,790,69,48,0.52,0.527
TcCLB.511593.51,147,547,544,0.558,0.497
TcCLB.511593.60,36,7410,5925,0.528,0.389
TcCLB.511593.65,1579,241,109,0.528,0.523
TcCLB.511593.70,35,22,19,0.571,0.543
TcCLB.511593.80,36,7816,6098,0.556,0.389
TcCLB.511593.91,1140,218,108,0.52,0.544
TcCLB.511595.10,NA,0,NA,NA,NA
TcCLB.511595.30,40,1359,760,0.5,0.4
TcCLB.511595.39,3494,120,43,0.537,0.516
TcCLB.511595.50,36,96,85,0.556,0.389
TcCLB.511595.59,797,12,11,0.522,0.522
TcCLB.511597.10,NA,0,NA,NA,NA
TcCLB.511597.25,1812,245,190,0.539,0.557
TcCLB.511597.40,36,1291,1220,0.556,0.389
TcCLB.511597.50,789,66,59,0.52,0.518
TcCLB.511599.10,NA,0,NA,NA,NA
TcCLB.511599.110,2494,225,77,0.547,0.493
TcCLB.511599.120,36,6225,5321,0.528,0.389
TcCLB.511599.30,2256,105,40,0.528,0.531
TcCLB.511599.40,NA,0,NA,0.432,0.432
TcCLB.511599.61,1721,1,1,0.539,0.498
TcCLB.511599.80,121,122,115,0.463,0.421
TcCLB.511599.85,395,82,62,0.58,0.532
TcCLB.511599.90,24,293,143,0.583,0.333
TcCLB.511603.100,36,460,247,0.556,0.389
TcCLB.511603.110,35,199,186,0.6,0.543
TcCLB.511603.130,NA,0,NA,0.621,0.411
TcCLB.511603.141,683,2,1,0.572,0.514
TcCLB.511603.151,307,212,61,0.544,0.567
TcCLB.511603.160,36,74,47,0.5,0.361
TcCLB.511603.170,3456,2865,2284,0.534,0.518
TcCLB.511603.190,36,244,222,0.528,0.389
TcCLB.511603.20,2701,189,67,0.551,0.493
TcCLB.511603.200,35,810,465,0.543,0.514
TcCLB.511603.250,40,906,584,0.5,0.4
TcCLB.511603.260,35,166,95,0.571,0.543
TcCLB.511603.30,36,331,161,0.472,0.361
TcCLB.511603.300,36,8,4,0.472,0.389
TcCLB.511603.304,386,95,79,0.598,0.617
TcCLB.511603.310,653,180,83,0.56,0.462
TcCLB.511603.320,36,22,16,0.472,0.389
TcCLB.511603.330,434,36,15,0.581,0.604
TcCLB.511603.343,NA,0,NA,0.432,0.632
TcCLB.511603.356,417,69,63,0.523,0.516
TcCLB.511603.369,91,64,28,0.462,0.593
TcCLB.511603.380,36,144,70,0.556,0.389
TcCLB.511603.390,35,764,377,0.571,0.543
TcCLB.511603.40,2334,434,299,0.545,0.504
TcCLB.511603.405,135,9,9,0.459,0.593
TcCLB.511603.420,558,69,63,0.504,0.529
TcCLB.511603.434,231,188,61,0.515,0.61
TcCLB.511603.450,92,110,58,0.467,0.435
TcCLB.511603.470,35,413,190,0.343,0.486
TcCLB.511603.480,308,9,5,0.594,0.552
TcCLB.511603.500,1937,11,8,0.607,0.544
TcCLB.511603.60,35,53,52,0.571,0.543
TcCLB.511603.70,36,200,172,0.528,0.389
TcCLB.511603.80,43,348,165,0.488,0.372
TcCLB.511603.90,791,192,81,0.536,0.497
TcCLB.511605.10,1110,99,94,0.616,0.55
TcCLB.511605.20,36,284,255,0.472,0.417
TcCLB.511605.30,35,242,75,0.571,0.543
TcCLB.511605.5,302,95,29,0.45,0.347
TcCLB.511605.55,2453,929,458,0.533,0.521
TcCLB.511605.80,36,114,57,0.528,0.389
TcCLB.511605.90,35,192,171,0.571,0.543
TcCLB.511607.100,756,96,34,0.519,0.542
TcCLB.511607.110,445,138,49,0.465,0.537
TcCLB.511607.30,35,121,93,0.571,0.543
TcCLB.511607.40,24,7481,3817,0.583,0.333
TcCLB.511607.60,97,146,106,0.454,0.423
TcCLB.511607.90,36,71,41,0.528,0.389
TcCLB.511609.10,117,92,37,0.521,0.496
TcCLB.511609.30,2616,1538,426,0.525,0.507
TcCLB.511611.11,545,3,3,0.567,0.481
TcCLB.511611.16,35,71,71,0.571,0.543
TcCLB.511611.20,36,1134,934,0.528,0.389
TcCLB.511611.30,315,17,5,0.565,0.571
TcCLB.511611.40,62,9,9,0.484,0.532
TcCLB.511611.5,35,1432,1378,0.571,0.543
TcCLB.511611.50,36,10,10,0.583,0.389
TcCLB.511613.10,1893,140,50,0.548,0.509
TcCLB.511613.100,1106,94,31,0.567,0.587
TcCLB.511613.110,36,141,76,0.556,0.389
TcCLB.511613.120,32,12,5,0.562,0.562
TcCLB.511613.135,25,47,41,0.52,0.36
TcCLB.511613.151,143,10,8,0.497,0.503
TcCLB.511613.166,261,155,61,0.517,0.594
TcCLB.511613.180,36,2296,1871,0.528,0.389
TcCLB.511613.189,35,168,70,0.571,0.543
TcCLB.511613.40,36,2097,1212,0.556,0.389
TcCLB.511613.50,35,182,77,0.6,0.543
TcCLB.511613.60,36,125,55,0.528,0.417
TcCLB.511613.70,1669,37,27,0.518,0.562
TcCLB.511613.80,24,305,65,0.583,0.333
TcCLB.511613.90,36,202,151,0.528,0.389
TcCLB.511615.10,247,30,22,0.384,0.582
TcCLB.511617.9,NA,0,NA,NA,NA
TcCLB.511619.10,NA,0,NA,NA,NA
TcCLB.511619.5,161,345,297,0.429,0.416
TcCLB.511621.100,651,93,44,0.416,0.599
TcCLB.511621.110,243,105,90,0.444,0.317
TcCLB.511621.120,138,283,196,0.58,0.601
TcCLB.511621.130,654,1014,705,0.468,0.471
TcCLB.511621.140,21,202,125,0.667,0.286
TcCLB.511621.150,84,18,14,0.321,0.452
TcCLB.511621.160,58,227,156,0.552,0.534
TcCLB.511621.170,178,133,54,0.331,0.36
TcCLB.511621.180,97,216,156,0.557,0.196
TcCLB.511621.190,198,468,290,0.409,0.278
TcCLB.511621.20,21,368,365,0.429,0.476
TcCLB.511621.200,50,678,632,0.56,0.28
TcCLB.511621.210,39,754,720,0.538,0.385
TcCLB.511621.220,64,130,81,0.406,0.172
TcCLB.511621.240,21,166,157,0.476,0.286
TcCLB.511621.244,33,935,440,0.636,0.364
TcCLB.511621.250,120,214,147,0.392,0.492
TcCLB.511621.259,NA,0,NA,NA,NA
TcCLB.511621.30,51,238,227,0.706,0.431
TcCLB.511621.40,53,445,331,0.434,0.453
TcCLB.511621.50,487,1826,1686,0.392,0.31
TcCLB.511621.60,113,7,6,0.434,0.381
TcCLB.511621.70,50,678,632,0.56,0.28
TcCLB.511621.80,39,754,720,0.538,0.385
TcCLB.511621.9,36,333,228,0.75,0.278
TcCLB.511621.90,546,788,658,0.485,0.462
TcCLB.511623.10,605,596,356,0.498,0.468
TcCLB.511623.20,144,87,57,0.486,0.292
TcCLB.511625.10,59,94,90,0.136,0.407
TcCLB.511625.100,35,15694,15183,0.571,0.543
TcCLB.511625.120,280,317,160,0.586,0.479
TcCLB.511625.130,89,47,43,0.461,0.449
TcCLB.511625.140,36,7066,5673,0.528,0.389
TcCLB.511625.149,35,71,46,0.571,0.543
TcCLB.511625.160,NA,0,NA,0.453,0.495
TcCLB.511625.20,89,461,396,0.416,0.517
TcCLB.511625.30,90,221,96,0.422,0.433
TcCLB.511625.4,39,146,132,0.385,0.385
TcCLB.511625.40,36,2,2,0.306,0.694
TcCLB.511625.50,39,405,359,0.282,0.385
TcCLB.511625.60,5,252,251,0.6,0.2
TcCLB.511625.74,2781,1168,617,0.51,0.511
TcCLB.511625.90,36,183,117,0.528,0.333
TcCLB.511627.100,39,251,243,0.41,0.282
TcCLB.511627.110,12,2817,2764,0.5,0.333
TcCLB.511627.120,67,233,146,0.552,0.328
TcCLB.511627.130,16,650,571,0.375,0.25
TcCLB.511627.140,54,237,229,0.481,0.593
TcCLB.511627.150,76,213,187,0.368,0.263
TcCLB.511627.159,29,2,2,0.31,0.897
TcCLB.511627.20,3295,94,32,0.521,0.505
TcCLB.511627.60,77,430,322,0.338,0.506
TcCLB.511627.70,19,376,368,0.316,0.421
TcCLB.511627.80,19,247,217,0.211,0.526
TcCLB.511627.90,20,587,583,0.55,0.35
TcCLB.511675.10,639,790,591,0.587,0.587
TcCLB.511675.3,34,6515,6483,0.5,0.471
TcCLB.511675.30,NA,0,NA,NA,NA
