name,length,num_reads,num_reads_primary,gc,ct
TcCLB.510367.20,47,2,1,0.447,0.319
TcCLB.510369.10,1125,222,195,0.529,0.59
TcCLB.510371.10,170,2,1,0.565,0.594
TcCLB.510371.100,172,22,9,0.57,0.576
TcCLB.510371.110,380,6,3,0.416,0.592
TcCLB.510371.120,2875,85,31,0.53,0.512
TcCLB.510371.130,198,31,25,0.485,0.551
TcCLB.510371.141,792,31,12,0.456,0.503
TcCLB.510371.30,NA,0,NA,0.522,0.53
TcCLB.510371.35,225,3,3,0.48,0.529
TcCLB.510371.40,654,1,1,0.442,0.55
TcCLB.510371.5,120,2,2,0.525,0.425
TcCLB.510371.50,NA,0,NA,0.559,0.581
TcCLB.510371.61,645,9,4,0.572,0.467
TcCLB.510371.70,170,15,4,0.553,0.582
TcCLB.510371.80,2856,90,22,0.603,0.45
TcCLB.510371.90,508,45,20,0.504,0.61
TcCLB.510373.10,100,45,10,0.63,0.61
TcCLB.510373.100,939,31,23,0.518,0.503
TcCLB.510373.110,NA,0,NA,0.581,0.511
TcCLB.510373.119,987,10,4,0.532,0.616
TcCLB.510373.20,625,8,6,0.461,0.555
TcCLB.510373.30,1336,9,7,0.473,0.585
TcCLB.510373.40,NA,0,NA,0.467,0.581
TcCLB.510373.50,1060,4,4,0.617,0.475
TcCLB.510373.60,360,3,2,0.536,0.625
TcCLB.510373.70,376,4,3,0.423,0.604
TcCLB.510373.80,387,119,103,0.509,0.421
TcCLB.510373.90,32,13,4,0.656,0.375
TcCLB.510375.10,352,3,2,0.548,0.605
TcCLB.510375.20,349,10,7,0.476,0.59
TcCLB.510375.30,51,4,2,0.549,0.529
TcCLB.510375.40,172,13,3,0.564,0.581
TcCLB.510375.5,NA,0,NA,0.612,0.441
TcCLB.510377.10,713,88,54,0.553,0.612
TcCLB.510377.100,1824,293,174,0.533,0.529
TcCLB.510377.110,NA,0,NA,0.485,0.559
TcCLB.510377.120,NA,0,NA,0.607,0.5
TcCLB.510377.134,800,47,11,0.514,0.618
TcCLB.510377.150,5300,129,94,0.556,0.498
TcCLB.510377.190,360,5,5,0.439,0.567
TcCLB.510377.200,1042,15,14,0.532,0.55
TcCLB.510377.210,696,2,2,0.45,0.562
TcCLB.510377.220,316,178,142,0.554,0.598
TcCLB.510377.250,383,4,4,0.467,0.59
TcCLB.510377.260,2490,39,11,0.527,0.549
TcCLB.510377.270,235,2,1,0.4,0.421
TcCLB.510377.30,1033,3,2,0.564,0.546
TcCLB.510377.300,644,5,3,0.446,0.57
TcCLB.510377.310,375,111,59,0.539,0.613
TcCLB.510377.330,481,98,92,0.53,0.599
TcCLB.510377.340,665,2815,1972,0.487,0.447
TcCLB.510377.350,360,98,77,0.542,0.608
TcCLB.510377.370,NA,0,NA,0.481,0.544
TcCLB.510377.390,3286,119,42,0.524,0.505
TcCLB.510377.400,NA,0,NA,0.478,0.541
TcCLB.510377.405,775,34,12,0.449,0.51
TcCLB.510377.410,803,32,9,0.481,0.619
TcCLB.510377.420,1213,9,5,0.545,0.499
TcCLB.510377.430,1152,15,8,0.558,0.535
TcCLB.510377.439,205,31,28,0.483,0.537
TcCLB.510377.450,2996,126,42,0.53,0.507
TcCLB.510377.475,534,19,7,0.521,0.449
TcCLB.510377.50,716,1180,915,0.543,0.615
TcCLB.510377.500,NA,0,NA,0.518,0.429
TcCLB.510377.61,121,9,4,0.43,0.355
TcCLB.510377.70,841,676,567,0.492,0.621
TcCLB.510379.10,1103,128,58,0.483,0.599
TcCLB.510379.20,NA,0,NA,0.518,0.565
TcCLB.510381.10,31,133,13,0.129,0.452
TcCLB.510381.20,691,418,272,0.434,0.563
TcCLB.510381.30,67,18,10,0.299,0.522
TcCLB.510381.40,48,35,12,0.208,0.354
TcCLB.510381.5,NA,0,NA,NA,NA
TcCLB.510381.50,125,13,9,0.224,0.608
TcCLB.510381.60,NA,0,NA,0.237,0.67
TcCLB.510381.70,37,65,50,0.135,0.108
TcCLB.510403.20,1270,18,8,0.468,0.503
TcCLB.510403.30,3633,54,14,0.517,0.551
TcCLB.510403.50,202,14,6,0.371,0.421
TcCLB.510403.71,1732,648,418,0.508,0.525
TcCLB.510403.89,1432,172,74,0.417,0.533
TcCLB.510405.9,NA,0,NA,NA,NA
TcCLB.510407.100,394,83,40,0.388,0.561
TcCLB.510407.20,514,86,17,0.407,0.539
TcCLB.510407.30,111,100,83,0.468,0.279
TcCLB.510407.40,167,5,4,0.383,0.557
TcCLB.510407.60,747,45,9,0.435,0.539
TcCLB.510407.70,222,3,2,0.369,0.626
TcCLB.510407.80,283,546,352,0.385,0.449
TcCLB.510407.9,48,51,26,0.562,0.604
TcCLB.510407.90,959,17,6,0.408,0.515
TcCLB.510409.10,67,58,31,0.343,0.224
TcCLB.510409.20,258,3,1,0.322,0.632
TcCLB.510409.30,72,6,2,0.389,0.583
TcCLB.510409.39,225,390,147,0.476,0.467
TcCLB.510409.50,496,125,13,0.363,0.302
TcCLB.510409.60,69,25,10,0.478,0.478
TcCLB.510427.10,NA,0,NA,0.256,0.593
TcCLB.510427.5,129,7,3,0.434,0.473
TcCLB.510429.10,167,7,2,0.413,0.449
TcCLB.510429.20,52,124,75,0.385,0.577
TcCLB.510429.24,61,39,18,0.361,0.508
TcCLB.510429.30,189,3,2,0.317,0.444
TcCLB.510429.40,125,168,149,0.392,0.208
TcCLB.510429.50,69,31,27,0.333,0.551
TcCLB.510429.59,NA,0,NA,NA,NA
TcCLB.510431.10,144,154,139,0.403,0.431
TcCLB.510431.100,30,81,69,0.233,0.067
TcCLB.510431.110,156,30,17,0.321,0.571
TcCLB.510431.120,209,126,124,0.435,0.488
TcCLB.510431.130,324,37,29,0.417,0.481
TcCLB.510431.140,281,19,5,0.406,0.559
TcCLB.510431.150,181,10,8,0.464,0.453
TcCLB.510431.160,31,24,4,0.548,0.161
TcCLB.510431.170,NA,0,NA,0.311,0.493
TcCLB.510431.180,304,7,3,0.444,0.424
TcCLB.510431.190,134,8,5,0.254,0.731
TcCLB.510431.20,330,53,11,0.321,0.542
TcCLB.510431.200,95,14,4,0.368,0.484
TcCLB.510431.210,327,8,3,0.48,0.443
TcCLB.510431.220,296,25,5,0.385,0.287
TcCLB.510431.230,68,155,68,0.5,0.265
TcCLB.510431.240,76,1,1,0.368,0.711
TcCLB.510431.245,914,158,116,0.501,0.55
TcCLB.510431.250,429,73,29,0.422,0.338
TcCLB.510431.260,310,5,2,0.358,0.655
TcCLB.510431.270,NA,0,NA,0.433,0.474
TcCLB.510431.274,256,141,51,0.48,0.477
TcCLB.510431.280,915,7,2,0.497,0.498
TcCLB.510431.290,43,6,3,0.558,0.558
TcCLB.510431.30,575,5,2,0.397,0.6
TcCLB.510431.300,428,7,4,0.5,0.509
TcCLB.510431.310,86,4,2,0.453,0.523
TcCLB.510431.320,119,10,6,0.387,0.42
TcCLB.510431.330,43,16,6,0.279,0.651
TcCLB.510431.340,NA,0,NA,NA,NA
TcCLB.510431.40,4976,252,91,0.535,0.511
TcCLB.510431.70,73,23,18,0.274,0.137
TcCLB.510431.80,531,12,7,0.345,0.561
TcCLB.510431.90,59,51,27,0.322,0.542
TcCLB.510441.10,1744,16,6,0.598,0.492
TcCLB.510441.20,NA,0,NA,0.537,0.526
TcCLB.510441.30,1421,16,3,0.521,0.555
TcCLB.510441.41,938,25,13,0.425,0.521
TcCLB.510447.10,4381,14,3,0.541,0.525
TcCLB.510449.10,NA,0,NA,0.511,0.556
TcCLB.510449.20,NA,0,NA,0.6,0.459
TcCLB.510451.10,816,8,7,0.533,0.61
TcCLB.510451.21,NA,0,NA,0.512,0.5
TcCLB.510491.10,37,6,3,0.216,0.595
TcCLB.510491.20,55,15,4,0.291,0.291
TcCLB.510491.30,160,11,6,0.438,0.631
TcCLB.510491.40,47,6,3,0.511,0.574
TcCLB.510491.50,NA,0,NA,0.57,0.393
TcCLB.510491.60,669,55,26,0.565,0.57
TcCLB.510491.70,84,6,4,0.56,0.583
TcCLB.510491.80,68,9,4,0.426,0.353
TcCLB.510493.10,48,9,2,0.292,0.688
TcCLB.510493.20,1068,45,10,0.446,0.495
TcCLB.510493.4,NA,0,NA,0.512,0.535
TcCLB.510507.20,2789,742,347,0.559,0.48
TcCLB.510507.29,659,86,30,0.395,0.423
TcCLB.510507.40,238,79,55,0.492,0.45
TcCLB.510507.50,228,2,1,0.461,0.351
TcCLB.510507.60,433,12,11,0.358,0.557
TcCLB.510509.20,614,1,1,0.37,0.495
TcCLB.510509.30,518,9,6,0.346,0.598
TcCLB.510509.50,1314,84,21,0.405,0.47
TcCLB.510509.9,NA,0,NA,NA,NA
TcCLB.510511.9,2,1,1,NA,NA
TcCLB.510513.10,3,9,4,0,0.667
TcCLB.510513.20,432,45,16,0.461,0.479
TcCLB.510513.30,430,13,8,0.412,0.542
TcCLB.510513.40,192,13,9,0.312,0.714
TcCLB.510513.50,157,2,2,0.408,0.414
TcCLB.510513.60,86,12,3,0.5,0.512
TcCLB.510513.70,625,5,3,0.398,0.547
TcCLB.510513.80,724,5,2,NA,NA
TcCLB.510515.100,460,5,2,0.359,0.667
TcCLB.510515.110,119,10,7,0.496,0.261
TcCLB.510515.120,14,6,3,0.286,0.357
TcCLB.510515.130,467,48,27,0.407,0.424
TcCLB.510515.139,NA,0,NA,NA,NA
TcCLB.510515.20,4591,162,23,0.426,0.435
TcCLB.510515.30,316,38,13,0.402,0.585
TcCLB.510515.40,664,4,2,0.381,0.569
TcCLB.510515.50,25,119,26,0.08,0.84
TcCLB.510515.60,367,14,6,0.463,0.351
TcCLB.510515.70,38,21,3,0.368,0.684
TcCLB.510515.80,87,2,1,0.345,0.414
TcCLB.510515.90,136,11,5,0.478,0.485
TcCLB.510517.10,389,126,45,0.388,0.522
TcCLB.510517.100,312,10,5,0.365,0.417
TcCLB.510517.110,776,66,24,0.38,0.523
TcCLB.510517.20,115,45,39,0.504,0.496
TcCLB.510517.30,75,17,8,0.4,0.693
TcCLB.510517.40,340,111,75,0.397,0.374
TcCLB.510517.50,162,53,48,0.469,0.364
TcCLB.510517.60,116,12,3,0.56,0.397
TcCLB.510517.70,256,1,1,0.434,0.379
TcCLB.510517.80,153,2,2,0.399,0.471
TcCLB.510517.90,20,8,6,0.35,0.35
TcCLB.510521.10,106,184,138,0.255,0.538
TcCLB.510523.10,NA,0,NA,NA,NA
TcCLB.510523.20,131,6,3,0.229,0.718
TcCLB.510523.29,310,3,3,NA,NA
TcCLB.510525.10,515,13,4,0.25,0.579
TcCLB.510525.100,140,2333,1609,0.543,0.536
TcCLB.510525.110,18,9,4,0.667,0.444
TcCLB.510525.120,133,10,4,0.376,0.662
TcCLB.510525.130,193,1,1,0.363,0.632
TcCLB.510525.139,236,45,14,0.551,0.419
TcCLB.510525.20,147,9,3,0.449,0.374
TcCLB.510525.30,257,10,3,0.241,0.549
TcCLB.510525.40,251,63,17,0.378,0.55
TcCLB.510525.50,28,61,31,0.464,0.464
TcCLB.510525.60,275,6,2,0.349,0.596
TcCLB.510525.70,52,12,6,0.212,0.423
TcCLB.510525.80,140,2055,1609,0.543,0.536
TcCLB.510525.90,140,2333,1609,0.543,0.536
TcCLB.510527.9,NA,0,NA,0.518,0.541
TcCLB.510529.10,502,59,45,0.386,0.46
TcCLB.510529.20,1447,259,166,0.413,0.362
TcCLB.510529.30,269,18,3,0.372,0.428
TcCLB.510529.39,NA,0,NA,0.541,0.594
TcCLB.510531.10,86,41,12,0.453,0.198
TcCLB.510531.100,681,30,13,0.342,0.511
TcCLB.510531.109,NA,0,NA,NA,NA
TcCLB.510531.20,115,17,8,0.304,0.33
TcCLB.510531.30,NA,0,NA,0.367,0.552
TcCLB.510531.40,252,9,4,0.349,0.611
TcCLB.510531.50,566,290,219,0.371,0.62
TcCLB.510531.54,240,23,6,0.496,0.438
TcCLB.510531.60,401,32,16,0.414,0.603
TcCLB.510531.70,87,1,1,0.379,0.517
TcCLB.510531.90,184,37,27,0.359,0.348
TcCLB.510533.10,NA,0,NA,0.467,0.37
TcCLB.510533.100,61,23,13,0.508,0.246
TcCLB.510533.110,101,9,4,0.525,0.297
TcCLB.510533.120,271,12,3,0.413,0.513
TcCLB.510533.130,265,50,8,0.377,0.623
TcCLB.510533.150,430,3,1,0.337,0.544
TcCLB.510533.160,305,2,1,0.357,0.426
TcCLB.510533.170,798,12,9,0.442,0.525
TcCLB.510533.180,854,84,44,0.397,0.534
TcCLB.510533.190,279,27,20,0.502,0.405
TcCLB.510533.20,1094,9,3,0.523,0.516
TcCLB.510533.210,NA,0,NA,0.359,0.385
TcCLB.510533.220,1024,110,88,0.479,0.54
TcCLB.510533.230,364,17,13,0.516,0.418
TcCLB.510533.40,115,230,161,0.374,0.33
TcCLB.510533.50,563,1,1,0.38,0.588
TcCLB.510533.60,53,8,3,0.34,0.226
TcCLB.510533.70,655,12,4,0.403,0.498
TcCLB.510533.80,241,32,22,0.344,0.66
TcCLB.510533.90,125,4,4,0.464,0.496
TcCLB.510535.10,1052,3,1,0.502,0.452
TcCLB.510535.100,384,579,175,0.38,0.385
TcCLB.510535.109,NA,0,NA,0.529,0.447
TcCLB.510535.20,NA,0,NA,0.341,0.463
TcCLB.510535.30,NA,0,NA,0.478,0.607
TcCLB.510535.40,33,5,2,0.485,0.576
TcCLB.510535.50,365,429,319,0.362,0.49
TcCLB.510535.60,768,404,139,0.392,0.346
TcCLB.510535.64,167,284,50,0.449,0.443
TcCLB.510535.70,NA,0,NA,0.467,0.57
TcCLB.510535.80,108,1,1,0.296,0.657
TcCLB.510535.90,321,425,45,0.371,0.551
TcCLB.510553.11,NA,0,NA,0.552,0.563
TcCLB.510553.20,800,2,1,0.458,0.548
TcCLB.510553.25,90,4,4,0.522,0.4
TcCLB.510553.30,366,68,21,0.536,0.601
TcCLB.510553.40,1645,3,2,0.504,0.548
TcCLB.510553.50,1948,49,24,0.532,0.502
TcCLB.510555.10,1718,16,6,0.558,0.532
TcCLB.510555.21,726,39,11,0.532,0.461
TcCLB.510555.30,396,795,694,0.5,0.596
TcCLB.510555.41,4003,139,103,0.56,0.5
TcCLB.510557.10,1109,47,18,0.48,0.564
TcCLB.510557.30,539,19,13,0.508,0.527
TcCLB.510557.40,11,15,7,0.273,0.364
TcCLB.510557.50,398,61,40,0.49,0.585
TcCLB.510557.60,1238,19,8,0.556,0.564
TcCLB.510557.65,453,40,25,0.508,0.428
TcCLB.510557.70,400,50,24,0.498,0.6
TcCLB.510557.73,4004,52,23,0.564,0.498
TcCLB.510557.76,383,138,123,0.512,0.426
TcCLB.510557.80,961,31,24,0.568,0.461
TcCLB.510559.20,404,12,4,0.554,0.606
TcCLB.510561.14,166,6,3,0.56,0.446
TcCLB.510561.20,397,102,33,0.486,0.599
TcCLB.510561.30,410,152,133,0.556,0.605
TcCLB.510561.35,629,101,62,0.528,0.444
TcCLB.510561.40,396,815,666,0.503,0.591
TcCLB.510561.50,405,176,129,0.556,0.61
TcCLB.510561.60,386,111,62,0.503,0.42
TcCLB.510561.7,399,41,14,0.564,0.607
TcCLB.510565.100,72,6,2,0.306,0.514
TcCLB.510565.11,857,12,3,0.506,0.556
TcCLB.510565.110,69,7,3,0.362,0.551
TcCLB.510565.120,553,53,33,0.423,0.461
TcCLB.510565.125,291,152,78,0.426,0.402
TcCLB.510565.130,487,195,149,0.368,0.501
TcCLB.510565.141,219,74,34,0.525,0.475
TcCLB.510565.150,569,142,68,0.388,0.517
TcCLB.510565.160,1598,10,3,0.46,0.503
TcCLB.510565.170,259,44,10,0.405,0.564
TcCLB.510565.179,3,1,1,NA,NA
TcCLB.510565.20,448,22,9,0.31,0.426
TcCLB.510565.30,161,26,18,0.354,0.534
TcCLB.510565.40,88,20,2,0.318,0.568
TcCLB.510565.50,378,10,3,0.365,0.532
TcCLB.510565.70,793,173,70,0.441,0.533
TcCLB.510591.10,506,1,1,0.411,0.557
TcCLB.510591.20,402,6,3,0.483,0.532
TcCLB.510591.30,981,2,1,0.446,0.496
TcCLB.510593.10,1459,58,17,0.587,0.517
TcCLB.510593.20,173,10,7,0.266,0.642
TcCLB.510593.30,160,6,3,0.406,0.494
TcCLB.510593.40,321,20,4,0.349,0.586
TcCLB.510593.49,578,10,5,0.408,0.545
TcCLB.510595.10,88,17,9,0.489,0.523
TcCLB.510595.20,300,17,3,0.467,0.533
TcCLB.510595.30,419,9,3,0.403,0.539
TcCLB.510595.4,NA,0,NA,NA,NA
TcCLB.510595.40,426,24,6,0.453,0.469
TcCLB.510595.49,207,263,170,0.396,0.324
TcCLB.510595.58,126,10,6,0.413,0.484
TcCLB.510597.20,153,5,2,0.425,0.438
TcCLB.510597.30,110,7,4,0.391,0.655
TcCLB.510597.40,101,3,1,0.356,0.653
TcCLB.510597.9,NA,0,NA,NA,NA
TcCLB.510599.14,NA,0,NA,0.488,0.512
TcCLB.510599.30,371,18,8,0.404,0.563
TcCLB.510599.40,135,5,2,0.474,0.459
TcCLB.510599.50,717,2,1,0.444,0.596
TcCLB.510599.70,NA,0,NA,0.556,0.374
TcCLB.510601.10,113,4,4,0.345,0.522
TcCLB.510601.20,664,231,210,0.437,0.535
TcCLB.510601.30,42,6,5,0.381,0.595
TcCLB.510601.40,473,5,2,0.351,0.56
TcCLB.510603.10,712,4,4,0.36,0.525
TcCLB.510603.100,173,15,12,0.439,0.428
TcCLB.510603.110,89,7,3,0.596,0.449
TcCLB.510603.119,21,18,4,0.238,0.571
TcCLB.510603.130,NA,0,NA,0.356,0.407
TcCLB.510603.140,68,36,24,0.176,0.618
TcCLB.510603.150,35,8,2,0.2,0.6
TcCLB.510603.160,409,58,11,0.298,0.523
TcCLB.510603.169,322,75,18,0.491,0.473
TcCLB.510603.20,NA,0,NA,0.53,0.515
TcCLB.510603.30,557,17,3,0.443,0.456
TcCLB.510603.40,2032,5,2,0.403,0.522
TcCLB.510603.60,296,167,114,0.304,0.402
TcCLB.510603.80,498,211,77,0.371,0.404
TcCLB.510603.90,37,2,1,0.405,0.459
TcCLB.510605.10,20,42,37,0.35,0.25
TcCLB.510605.19,490,78,18,0.518,0.477
TcCLB.510607.29,NA,0,NA,0.553,0.476
TcCLB.510607.51,1284,36,27,0.592,0.527
TcCLB.510607.70,1709,9,2,0.51,0.532
TcCLB.510607.75,543,83,83,0.545,0.51
TcCLB.510607.80,NA,0,NA,0.519,0.511
TcCLB.510609.10,NA,0,NA,0.535,0.612
TcCLB.510609.100,855,133,84,0.353,0.444
TcCLB.510609.110,152,105,63,0.493,0.493
TcCLB.510609.120,125,12,2,0.336,0.256
TcCLB.510609.130,47,24,6,0.447,0.34
TcCLB.510609.20,64,55,13,0.234,0.578
TcCLB.510609.30,10,17,3,0.3,0.1
TcCLB.510609.34,163,27,6,0.399,0.325
TcCLB.510609.40,507,5,3,0.389,0.552
TcCLB.510609.50,564,10,5,0.351,0.537
TcCLB.510609.60,27,1,1,0.519,0.37
TcCLB.510609.70,1149,34,8,0.349,0.434
TcCLB.510609.80,460,243,172,0.337,0.343
TcCLB.510609.90,329,22,9,0.368,0.322
TcCLB.510611.10,19,75,63,0.053,0.053
TcCLB.510611.20,16,2,1,0.438,0.312
TcCLB.510611.30,599,10,5,0.326,0.501
TcCLB.510611.40,334,3,2,0.395,0.443
TcCLB.510611.50,390,9,3,0.303,0.5
TcCLB.510611.60,94,10,9,0.394,0.287
TcCLB.510611.70,152,7,3,0.342,0.73
TcCLB.510611.79,NA,0,NA,0.571,0.512
TcCLB.510613.10,373,11,3,0.29,0.367
TcCLB.510613.20,54,113,96,0.556,0.333
TcCLB.510613.30,299,60,55,0.465,0.482
TcCLB.510613.40,1816,5,2,NA,NA
TcCLB.510615.10,13,531,354,0.615,0.231
TcCLB.510615.4,101,268,180,0.376,0.238
TcCLB.510617.10,NA,0,NA,0.389,0.463
TcCLB.510617.19,NA,0,NA,NA,NA
TcCLB.510621.20,3144,631,288,0.541,0.566
TcCLB.510621.30,259,16,6,0.51,0.568
TcCLB.510621.40,626,2,1,0.537,0.486
TcCLB.510621.49,1193,50,16,0.527,0.562
TcCLB.510621.55,302,1,1,0.467,0.589
TcCLB.510621.60,1176,66,63,0.537,0.565
TcCLB.510621.70,295,3,2,0.461,0.58
TcCLB.510621.80,786,103,87,0.552,0.483
TcCLB.510717.10,406,570,265,0.463,0.584
TcCLB.510717.20,333,32,6,0.492,0.541
TcCLB.510717.30,551,349,137,0.325,0.428
TcCLB.510717.40,242,33,7,0.444,0.275
TcCLB.510719.10,801,652,398,0.392,0.463
TcCLB.510719.100,70,8,3,0.229,0.357
TcCLB.510719.110,518,76,72,0.386,0.456
TcCLB.510719.120,37,29,12,0.324,0.189
TcCLB.510719.130,41,1,1,0.366,0.439
TcCLB.510719.140,244,19,4,0.467,0.471
TcCLB.510719.150,162,49,33,0.333,0.364
TcCLB.510719.160,218,21,8,0.385,0.541
TcCLB.510719.170,43,6,2,0.512,0.279
TcCLB.510719.180,1037,25,7,0.449,0.573
TcCLB.510719.20,60,9,3,0.333,0.667
TcCLB.510719.200,NA,0,NA,0.393,0.607
TcCLB.510719.210,188,78,42,0.25,0.495
TcCLB.510719.220,15,145,104,0.333,0.333
TcCLB.510719.230,559,1,1,0.372,0.581
TcCLB.510719.240,81,1536,1504,0.407,0.42
TcCLB.510719.250,262,54,39,0.458,0.298
TcCLB.510719.260,188,557,338,0.335,0.191
TcCLB.510719.270,100,44,33,0.32,0.65
TcCLB.510719.280,290,15,4,0.355,0.641
TcCLB.510719.290,372,21,9,0.449,0.46
TcCLB.510719.30,6,21,6,0.833,0.5
TcCLB.510719.300,68,25,11,0.221,0.265
TcCLB.510719.310,28,4,1,0.571,0.25
TcCLB.510719.35,179,303,86,0.441,0.592
TcCLB.510719.40,35,31,8,0.429,0.086
TcCLB.510719.50,237,3,2,0.464,0.578
TcCLB.510719.60,613,63,26,0.486,0.506
TcCLB.510719.70,158,190,132,0.475,0.418
TcCLB.510719.74,245,9,3,0.38,0.592
TcCLB.510719.80,NA,0,NA,0.337,0.441
TcCLB.510719.90,744,165,52,0.397,0.48
TcCLB.510721.10,496,76,33,0.385,0.5
TcCLB.510721.21,500,9,6,0.468,0.526
TcCLB.510721.31,NA,0,NA,0.586,0.521
TcCLB.510737.10,855,27,9,0.388,0.545
TcCLB.510737.100,399,63,45,0.459,0.404
TcCLB.510737.110,350,11,3,0.471,0.457
TcCLB.510737.119,NA,0,NA,NA,NA
TcCLB.510737.30,661,12,6,0.401,0.505
TcCLB.510737.40,119,14,4,0.429,0.496
TcCLB.510737.50,279,5,2,0.384,0.67
TcCLB.510737.60,19,455,265,0.158,0.158
TcCLB.510737.70,114,425,242,0.421,0.702
TcCLB.510737.79,97,94,14,0.423,0.701
TcCLB.510737.90,433,33,30,0.404,0.57
TcCLB.510739.10,102,27,7,0.353,0.402
TcCLB.510739.19,NA,0,NA,0.524,0.476
TcCLB.510741.10,621,44,7,0.3,0.568
TcCLB.510741.100,140,12,5,0.521,0.486
TcCLB.510741.110,2011,9,2,0.43,0.531
TcCLB.510741.124,304,25,16,0.424,0.566
TcCLB.510741.140,645,10,3,0.335,0.552
TcCLB.510741.150,113,199,195,0.327,0.292
TcCLB.510741.170,190,11,5,0.258,0.589
TcCLB.510741.180,1544,218,78,0.403,0.412
TcCLB.510741.190,645,26,13,0.437,0.512
TcCLB.510741.20,136,1479,668,0.426,0.375
TcCLB.510741.210,331,13,5,0.335,0.535
TcCLB.510741.220,85,6,2,0.482,0.435
TcCLB.510741.229,NA,0,NA,0.471,0.471
TcCLB.510741.30,682,83,26,0.468,0.521
TcCLB.510741.40,395,85,26,0.37,0.365
TcCLB.510741.50,45,4,3,0.4,0.467
TcCLB.510741.60,257,103,42,0.471,0.362
TcCLB.510741.70,139,11,6,0.367,0.424
TcCLB.510741.80,432,38,21,0.426,0.444
TcCLB.510741.90,58,36,13,0.328,0.483
TcCLB.510743.10,66,479,360,0.348,0.318
TcCLB.510743.100,564,52,14,0.381,0.512
TcCLB.510743.110,687,12,5,0.397,0.632
TcCLB.510743.120,239,27,6,0.372,0.615
TcCLB.510743.130,NA,0,NA,NA,NA
TcCLB.510743.20,186,7,5,0.516,0.376
TcCLB.510743.30,1,84,74,0,1
TcCLB.510743.40,353,29,17,0.422,0.51
TcCLB.510743.50,26,266,246,0.654,0.115
TcCLB.510743.60,109,5,2,0.349,0.615
TcCLB.510743.70,275,38,12,0.302,0.589
TcCLB.510743.80,101,7,6,0.446,0.475
TcCLB.510743.90,103,26,17,0.427,0.505
TcCLB.510745.10,141,66,41,0.496,0.348
TcCLB.510745.20,NA,0,NA,0.441,0.578
TcCLB.510745.30,63,16,15,0.429,0.73
TcCLB.510745.40,139,2,1,0.446,0.612
TcCLB.510745.49,NA,0,NA,NA,NA
TcCLB.510747.10,1068,184,141,0.424,0.499
TcCLB.510747.100,NA,0,NA,0.389,0.559
TcCLB.510747.110,195,2,2,0.4,0.61
TcCLB.510747.114,168,12,11,0.512,0.542
TcCLB.510747.120,185,3,1,0.33,0.568
TcCLB.510747.130,61,7,1,0.426,0.377
TcCLB.510747.140,110,27,14,0.455,0.391
TcCLB.510747.150,37,48,12,0.378,0.27
TcCLB.510747.170,1845,5,2,0.353,0.514
TcCLB.510747.18,148,214,115,0.432,0.405
TcCLB.510747.26,33,11,3,0.545,0.485
TcCLB.510747.34,383,55,28,0.394,0.436
TcCLB.510747.40,2161,160,138,0.5,0.492
TcCLB.510747.5,63,9,4,0.381,0.603
TcCLB.510747.60,572,273,27,0.519,0.446
TcCLB.510747.80,311,10,7,0.392,0.357
TcCLB.510747.90,131,5,2,0.244,0.672
TcCLB.510749.10,39,37,11,0.103,0.667
TcCLB.510749.20,51,4,2,0.353,0.647
TcCLB.510749.30,1587,45,9,0.463,0.558
TcCLB.510749.4,NA,0,NA,NA,NA
TcCLB.510749.40,1992,379,134,0.395,0.528
TcCLB.510749.50,14,9,3,0.286,0.071
TcCLB.510749.60,23,25,15,0.652,0.174
TcCLB.510749.74,NA,0,NA,0.411,0.589
TcCLB.510749.90,21,50,36,0.286,0.238
TcCLB.510749.99,311,8,6,0.357,0.412
TcCLB.510751.10,341,6,2,0.419,0.513
TcCLB.510751.30,428,25,7,0.46,0.472
TcCLB.510751.4,NA,0,NA,0.568,0.471
TcCLB.510751.40,21,365,239,0.714,0.333
TcCLB.510753.20,275,240,213,0.422,0.378
TcCLB.510753.30,446,12,9,0.388,0.596
TcCLB.510753.9,NA,0,NA,NA,NA
TcCLB.510755.110,569,2474,2184,0.469,0.501
TcCLB.510755.120,2262,124,21,0.446,0.497
TcCLB.510755.129,145,490,92,0.483,0.614
TcCLB.510755.138,NA,0,NA,0.437,0.541
TcCLB.510755.147,178,1,1,0.466,0.337
TcCLB.510755.19,NA,0,NA,0.459,0.494
TcCLB.510755.40,106,4,2,0.519,0.509
TcCLB.510755.50,51,63,37,0.314,0.471
TcCLB.510755.60,56,35,12,0.304,0.607
TcCLB.510755.65,377,18,5,0.483,0.546
TcCLB.510755.70,290,21,7,0.403,0.445
TcCLB.510755.80,290,25,10,0.414,0.434
TcCLB.510755.89,159,488,362,0.384,0.535
TcCLB.510755.98,115,3691,2184,0.435,0.53
TcCLB.510757.20,412,4,2,0.481,0.5
TcCLB.510757.30,78,22,8,0.436,0.538
TcCLB.510757.9,NA,0,NA,NA,NA
TcCLB.510759.10,23,47,21,0.087,0.087
TcCLB.510759.100,733,175,107,0.416,0.563
TcCLB.510759.110,46,7,6,0.391,0.652
TcCLB.510759.114,383,29,7,0.444,0.491
TcCLB.510759.120,480,237,73,0.44,0.3
TcCLB.510759.130,181,3,2,0.354,0.63
TcCLB.510759.134,49,22,14,0.388,0.612
TcCLB.510759.140,456,30,20,0.443,0.524
TcCLB.510759.150,444,12,4,0.466,0.502
