gene_id	gene_name	enc	cai
Tb927.8.7170	inositol polyphosphate 1-phosphatase, putative	57.97	0.708
Tb927.8.7180	hypothetical protein, conserved	57.313	0.657
Tb927.8.7190	hypothetical protein	57.324	0.655
Tb927.8.7200	hypothetical protein, conserved	57.098	0.677
Tb927.8.7220	tousled-like kinase II (TLK2)	59.889	0.663
Tb927.8.7230	hypothetical protein, conserved	54.965	0.748
Tb927.8.7240	hypothetical protein, conserved	61.0	0.641
Tb927.8.7250	hypothetical protein, conserved	54.926	0.701
Tb927.8.7260	kinetoplast-associated protein, putative	57.958	0.628
Tb927.8.7270	hypothetical protein, conserved	54.012	0.711
Tb927.8.7280	hypothetical protein, conserved	60.069	0.722
Tb927.8.7290	hypothetical protein, conserved	58.307	0.675
Tb927.8.730	nucleolar RNA-binding protein, putative	54.497	0.695
Tb927.8.7300	variant surface glycoprotein (VSG)-related, putative	57.744	0.577
Tb927.8.7310	hypothetical protein	61.0	0.616
Tb927.8.7320	variant surface glycoprotein (VSG)-related, putative	58.351	0.585
Tb927.8.7330	hypothetical protein	57.098	0.634
Tb927.8.7340	trans-sialidase, putative,neuraminidase, putative	57.796	0.688
Tb927.8.7350	trans-sialidase, putative,neuraminidase, putative	58.286	0.688
Tb927.8.7360	hypothetical protein, conserved	58.448	0.629
Tb927.8.7370	hypothetical protein	57.775	0.657
Tb927.8.7380	dihydrolipoamide dehydrogenase, point mutation,acetoin dehydrogenase e3 component, putative	60.464	0.66
Tb927.8.7390	protein phosphatase 1,PP1	54.425	0.708
Tb927.8.7400	RNA polymerase IIA largest subunit (RPB1)	56.537	0.699
Tb927.8.7410	calreticulin, putative	50.846	0.771
Tb927.8.7420	hypothetical protein, conserved	57.314	0.683
Tb927.8.7440	lipase, putative	60.663	0.684
Tb927.8.7450	myosin heavy chain kinase A, putative	55.335	0.728
Tb927.8.7460	metal-ion transporter, putative	58.322	0.725
Tb927.8.7470	hypothetical protein, conserved	59.092	0.661
Tb927.8.7480	hypothetical protein, conserved	58.089	0.666
Tb927.8.7490	hypothetical protein, conserved	56.869	0.692
Tb927.8.750	nucleolar RNA-binding protein, putative	56.497	0.588
Tb927.8.7500	hypothetical protein, conserved	58.952	0.679
Tb927.8.7510	p-nitrophenylphosphatase, putative	55.904	0.715
Tb927.8.7520	aminopeptidase, putative	58.768	0.686
Tb927.8.7530	3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative	58.163	0.702
Tb927.8.7540	hypothetical protein	40.153	0.658
Tb927.8.7550	hypothetical protein	60.371	0.647
Tb927.8.7560	hypothetical protein, conserved	59.535	0.668
Tb927.8.7570	tRNA-dihydrouridine synthase 1, putative	57.924	0.686
Tb927.8.7580	hypothetical protein, conserved	57.498	0.671
Tb927.8.7590	receptor-type adenylate cyclase GRESAG 4, putative	57.784	0.669
Tb927.8.760	nucleolar RNA-binding protein (Nopp44/46)	52.238	0.681
Tb927.8.7600	amino acid transporter, putative	59.407	0.69
Tb927.8.7610	amino acid transporter 1, putative (AATP1)	58.563	0.703
Tb927.8.7620	amino acid transporter 1, putative (AATP1)	56.865	0.719
Tb927.8.7630	amino acid transporter 1, putative (AATP1)	57.214	0.717
Tb927.8.7640	amino acid transporter 1, putative (AATP1)	57.748	0.71
Tb927.8.7650	amino acid transporter, putative	57.065	0.72
Tb927.8.7670	amino acid transporter, putative	57.311	0.719
Tb927.8.7680	amino acid transporter, putative	55.896	0.719
Tb927.8.770	hypothetical protein, conserved	59.823	0.64
Tb927.8.7700	amino acid transporter, putative	55.362	0.718
Tb927.8.7710	hypothetical protein, conserved	61.0	0.627
Tb927.8.7720	hypothetical protein, conserved	54.469	0.625
Tb927.8.7730	dihydroceramide synthase, putative	58.777	0.656
Tb927.8.7740	amino acid transporter, putative	55.127	0.751
Tb927.8.7750	hypothetical protein, conserved	60.185	0.66
Tb927.8.7760	hypothetical protein, conserved	58.856	0.654
Tb927.8.7770	hypothetical protein, conserved	59.326	0.681
Tb927.8.7780	hypothetical protein, conserved	56.15	0.692
Tb927.8.780	hypothetical protein, conserved	57.611	0.626
Tb927.8.7800	hypothetical protein, conserved	57.306	0.667
Tb927.8.7810	hypothetical protein, conserved	52.565	0.673
Tb927.8.7820	hypothetical protein, conserved	60.415	0.695
Tb927.8.7830	hypothetical protein, conserved	58.108	0.627
Tb927.8.7840	dynein heavy chain, cytosolic, putative	57.743	0.658
Tb927.8.7850	hypothetical protein, conserved	58.56	0.639
Tb927.8.7860	receptor-type adenylate cyclase GRESAG 4, putative	54.025	0.649
Tb927.8.7870	receptor-type adenylate cyclase GRESAG 4, putative	53.619	0.654
Tb927.8.7890	receptor-type adenylate cyclase GRESAG 4, putative	52.984	0.655
Tb927.8.790	hypothetical protein, conserved	59.389	0.654
Tb927.8.7900	receptor-type adenylate cyclase GRESAG 4, putative	52.677	0.655
Tb927.8.7920	receptor-type adenylate cyclase GRESAG 4, putative	52.507	0.658
Tb927.8.7930	receptor-type adenylate cyclase GRESAG 4, putative	53.07	0.656
Tb927.8.7940	receptor-type adenylate cyclase GRESAG 4, putative	52.316	0.653
Tb927.8.7950	hypothetical protein, conserved	58.512	0.667
Tb927.8.7960	hypothetical protein	54.422	0.631
Tb927.8.7970	hypothetical protein	57.524	0.661
Tb927.8.7980	vacuolar-type proton translocating pyrophosphatase 1 (TVP1)	54.966	0.761
Tb927.8.7990	hypothetical protein, conserved	57.758	0.678
Tb927.8.800	hypothetical protein, conserved	57.904	0.664
Tb927.8.8000	hypothetical protein, conserved	55.53	0.653
Tb927.8.8010	hypothetical protein, conserved	56.711	0.628
Tb927.8.8020	monoglyceride lipase, putative	52.777	0.621
Tb927.8.8030	hypothetical protein, conserved	56.249	0.675
Tb927.8.8040	kinetoplastid-specific phospho-protein phosphatase, putative	55.036	0.661
Tb927.8.8050	Nucleoporin (TbNup75)	58.148	0.67
Tb927.8.8070	hypothetical protein, conserved	60.409	0.631
Tb927.8.8080	UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase (pseudogene), putative	59.986	0.661
Tb927.8.8090	UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative	57.197	0.641
Tb927.8.810	radial spoke protein RSP9, putative	58.052	0.69
Tb927.8.8100	UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative	58.873	0.643
Tb927.8.8110	hypothetical protein, conserved	57.276	0.617
Tb927.8.8120	hypothetical protein, conserved	57.552	0.688
Tb927.8.8130	hypothetical protein, conserved	57.494	0.667
Tb927.8.8140	small GTP-binding rab protein, putative	56.937	0.647
Tb927.8.8160	hypothetical protein, conserved	58.661	0.635
Tb927.8.8170	mitochondrial RNA binding protein 1, putative (MRB8170)	58.378	0.666
Tb927.8.8180	mitochondrial RNA binding complex 1 subunit (MRB8180)	57.682	0.682
Tb927.8.8190	hypothetical protein, conserved	57.81	0.682
Tb927.8.820	hypothetical protein, conserved	60.538	0.646
Tb927.8.8200	hypothetical protein, conserved	55.932	0.688
Tb927.8.8220	amino acid transporter, putative	53.366	0.713
Tb927.8.8230	amino acid transporter, putative	54.115	0.704
Tb927.8.8240	amino acid transporter, putative	53.494	0.717
Tb927.8.8250	amino acid transporter, putative	52.916	0.704
Tb927.8.8260	amino acid transporter, putative	54.162	0.701
Tb927.8.8270	hypothetical protein, conserved	59.154	0.676
Tb927.8.8280	hypothetical protein, conserved	53.667	0.664
Tb927.8.8290	amino acid transporter AATP5	52.16	0.689
Tb927.8.830	hypothetical protein, conserved	59.303	0.651
Tb927.8.8300	amino acid transporter, putative	56.269	0.693
Tb927.8.8310	chaperone protein DNAj, putative	56.386	0.639
Tb927.8.8320	hypothetical protein, conserved	58.645	0.631
Tb927.8.8330	calpain, putative,cysteine peptidase, putative	56.326	0.7
Tb927.8.8340	hypothetical protein, conserved	57.821	0.652
Tb927.8.8350	mitotic centromere-associated kinesin (MCAK), putative	54.839	0.644
Tb927.8.840	hypothetical protein, conserved	58.977	0.642
Tb927.8.850	hypothetical protein, conserved	56.567	0.659
Tb927.8.860	hypothetical protein, conserved	61.0	0.572
Tb927.8.870	serine/threonine kinase, putative,protein kinase, putative	55.54	0.652
Tb927.8.880	hypothetical protein	58.141	0.626
Tb927.8.890	small GTP-binding protein Rab1, putative	50.14	0.744
Tb927.8.900	splicing factor TSR1 (TSR1)	57.633	0.635
Tb927.8.910	hypothetical protein, conserved	57.215	0.702
Tb927.8.930	hypothetical protein	59.44	0.644
Tb927.8.940	hypothetical protein, conserved	57.116	0.689
Tb927.8.950	hypothetical protein	59.394	0.644
Tb927.8.960	hypothetical protein, conserved	57.112	0.689
Tb927.8.970	hypothetical protein	54.93	0.615
Tb927.8.980	phosphoacetylglucosamine mutase, putative,acetylglucosaminephosphomutase, putative,N-acetylglucosamine-phosphate mutase, putative	55.925	0.695
Tb927.8.990	RNA-binding protein, putative (RBP33)	58.309	0.668
Tb927.9.100	variant surface glycoprotein (VSG, pseudogene), putative	49.251	0.61
Tb927.9.10010	chaperone protein DNAj, putative	60.246	0.672
Tb927.9.10040	protein kinase, putative	58.709	0.652
Tb927.9.10050	hypothetical protein, conserved	60.588	0.673
Tb927.9.10070	hypothetical protein, conserved	61.0	0.678
Tb927.9.10080	phosphatidylserine decarboxylase, putative	60.533	0.634
Tb927.9.1010	variant surface glycoprotein (VSG, pseudogene), putative,variant surface glycoprotein (VSG), frameshifted and point mutation	50.088	0.602
Tb927.9.10100	hypothetical protein, conserved	58.632	0.68
Tb927.9.10140	hypothetical protein, conserved	59.74	0.667
Tb927.9.10150	hypothetical protein, conserved	57.805	0.669
Tb927.9.10160	hypothetical protein, conserved	56.842	0.601
Tb927.9.10190	hypothetical protein, conserved	59.876	0.652
Tb927.9.10310	mitochondrial carrier protein (MCP11)	56.183	0.756
Tb927.9.10340	amino acid transporter, putative	61.0	0.689
Tb927.9.10350	hypothetical protein, conserved	61.0	0.681
Tb927.9.10370	TAX-1	56.221	0.667
Tb927.9.10400	hypothetical protein, conserved	43.728	0.684
Tb927.9.10440	DNA polymerase epsilon catalytic subunit, putative	58.333	0.683
Tb927.9.10450	hypothetical protein, conserved	59.447	0.645
Tb927.9.10470	hypothetical protein, conserved	59.986	0.664
Tb927.9.10490	hypothetical protein, conserved	59.554	0.661
Tb927.9.1050	variant surface glycoprotein (VSG), putative	54.743	0.615
Tb927.9.10500	hypothetical protein, conserved	57.357	0.686
Tb927.9.10520	hypothetical protein, conserved	49.339	0.707
Tb927.9.10530	hypothetical protein, conserved	59.49	0.652
Tb927.9.10550	hypothetical protein, conserved	56.475	0.643
Tb927.9.10570	predicted zinc finger protein	61.0	0.606
Tb927.9.10580	3-demethylubiquinone-9 3-methyltransferase, putative	55.05	0.64
Tb927.9.10630	hypothetical protein, conserved	57.157	0.649
Tb927.9.10640	synaptojanin (N-terminal domain), putative	56.523	0.66
Tb927.9.10670	Bardet-Biedl syndrome 1 protein homolog (BBS1-like protein 1), putative	57.078	0.668
Tb927.9.10690	hypothetical protein, conserved	55.665	0.678
Tb927.9.1070	variant surface glycoprotein (VSG, pseudogene), putative,variant surface glycoprotein (VSG), point mutation	54.906	0.625
Tb927.9.10710	elongation factor 1-alpha, putative,hsp70 subfamily B suppressor 1	58.756	0.691
Tb927.9.10770	Polyadenylate-binding protein 2 (Poly(A)-binding protein 2) (Poly(A)-binding protein II) (PABII) (Polyadenylate-binding nuclear protein 1) (Nuclear poly(A)-binding protein 1) (PABP2), putative (PABP2)	48.686	0.779
Tb927.9.10790	hypothetical protein	59.301	0.662
Tb927.9.10820	hypothetical protein, conserved	59.801	0.644
Tb927.9.10840	hypothetical protein, conserved	59.313	0.67
Tb927.9.10880	hypothetical protein, conserved	51.745	0.725
Tb927.9.10890	hypothetical protein, conserved	57.729	0.655
Tb927.9.10920	protein kinase, putative	59.057	0.624
Tb927.9.10950	chaperone protein DNAj, putative	58.012	0.619
Tb927.9.10960	ATP-dependent DEAD/H RNA helicase, putative	58.307	0.681
Tb927.9.10970	Bem46-like serine peptidase,Serine peptidase, Clan SC, Family S09X	60.924	0.671
Tb927.9.11030	protein kinase A catalytic subunit isoform 2,protein kinase A catalytic subunit (PKAC2)	51.36	0.666
Tb927.9.11040	mitochondrial carrier protein (MCP3)	60.446	0.653
Tb927.9.11050	4E-interacting protein, putative	60.08	0.692
Tb927.9.11070	predicted zinc finger protein	57.847	0.65
Tb927.9.1110	variant surface glycoprotein (VSG, atypical), putative	50.873	0.608
Tb927.9.11100	protein kinase A catalytic subunit isoform 1,protein kinase A catalytic subunit (PKAC1)	52.849	0.677
Tb927.9.11110	PRP8 protein homologue,U5 snRNA-associated splicing factor	57.374	0.679
Tb927.9.11120	hypothetical protein, conserved	60.243	0.672
Tb927.9.11130	unc-50 related protein homolog	58.682	0.672
Tb927.9.11140	hypothetical protein, conserved	59.309	0.63
Tb927.9.11150	hypothetical protein, conserved	57.509	0.618
Tb927.9.11220	hypothetical protein, conserved	61.0	0.653
Tb927.9.11250	predicted WD40 repeat protein	58.087	0.656
Tb927.9.11260	nucleoside diphosphate kinase, putative	58.542	0.636
Tb927.9.11270	T-complex protein 1, eta subunit, putative,t- complex protein 1 (eta subunit), putative (TCP-1-eta)	58.663	0.697
Tb927.9.11280	unspecified product	61.0	0.656
Tb927.9.1130	variant surface glycoprotein (VSG, pseudogene), putative	50.249	0.632
Tb927.9.11310	unspecified product	56.729	0.708
Tb927.9.11350	hypothetical protein, conserved	55.166	0.67
Tb927.9.11360	hypothetical protein, conserved	59.824	0.605
Tb927.9.11480	hypothetical protein, conserved	58.124	0.676
Tb927.9.11500	hypothetical protein, conserved	58.928	0.684
Tb927.9.11510	hypothetical protein, conserved	57.508	0.671
Tb927.9.11520	hypothetical protein, conserved	58.68	0.636
Tb927.9.11540	hypothetical protein, conserved	60.093	0.729
Tb927.9.11560	hypothetical protein, conserved	55.148	0.679
Tb927.9.11580	Gim5A protein,glycosomal membrane protein (gim5A)	57.141	0.702
Tb927.9.11600	unspecified product (gim5B)	55.542	0.712
Tb927.9.11640	hypothetical protein, conserved	55.576	0.664
Tb927.9.11660	hypothetical protein, conserved	56.577	0.687
Tb927.9.11670	hypothetical protein, conserved	58.09	0.661
Tb927.9.11690	hypothetical protein, conserved	58.827	0.637
Tb927.9.1170	variant surface glycoprotein (VSG, pseudogene), putative,variant surface glycoprotein (VSG), degenerate frameshifted	50.283	0.594
Tb927.9.11700	hypothetical protein, conserved	51.824	0.68
Tb927.9.11750	hypothetical protein, conserved	54.987	0.661
Tb927.9.11760	DNA repair protein RAD2, putative	58.969	0.642
Tb927.9.11770	hypothetical protein, conserved	58.713	0.687
Tb927.9.11790	membrane transporter protein, putative	54.286	0.711
Tb927.9.11800	hypothetical protein, conserved	53.687	0.712
Tb927.9.11810	membrane transporter protein, putative	57.969	0.666
Tb927.9.11820	hypothetical protein, conserved	60.104	0.698
Tb927.9.11830	hypothetical protein, conserved	57.768	0.64
Tb927.9.11840	hypothetical protein, conserved	49.738	0.732
Tb927.9.11850	structural maintenance of chromosome 1, putative (SMC1)	58.042	0.65
Tb927.9.11870	zinc finger protein, putative,predicted zinc finger protein	56.413	0.651
Tb927.9.11880	hypothetical protein, conserved	55.914	0.675
Tb927.9.11890	hypothetical protein, conserved	59.863	0.654
Tb927.9.11900	acyl transferase-like protein	60.446	0.649
Tb927.9.11960	hypothetical protein, conserved	57.312	0.622
Tb927.9.11970	hypothetical protein, conserved	55.817	0.657
Tb927.9.120	variant surface glycoprotein (VSG, pseudogene), putative	52.427	0.605
Tb927.9.12000	unspecified product	60.335	0.658
Tb927.9.12030	hypothetical protein, conserved	61.0	0.649
Tb927.9.12040	hypothetical protein, conserved	58.729	0.676
Tb927.9.12070	hypothetical protein, conserved	58.179	0.684
Tb927.9.12090	hypothetical protein, conserved	57.204	0.684
Tb927.9.12100	hypothetical protein, conserved	60.811	0.609
Tb927.9.12110	6-phosphogluconate dehydrogenase, decarboxylating (gnD)	55.397	0.723
Tb927.9.12120	unspecified product	61.0	0.653
Tb927.9.12150	transport protein particle (TRAPP) subunit, putative	60.74	0.645
Tb927.9.12160	hypothetical protein, conserved	56.054	0.646
Tb927.9.12170	leucine-rich repeat protein (LRRP), putative	55.38	0.658
Tb927.9.12280	hypothetical protein, conserved	56.178	0.56
Tb927.9.12290	Peroxin 19	61.0	0.669
Tb927.9.12300	replication factor C, subunit 3, putative	56.219	0.686
Tb927.9.12310	hypothetical protein, conserved	57.675	0.647
Tb927.9.12320	cystathione gamma lyase, putative	55.747	0.706
Tb927.9.12340	hypothetical protein, conserved	56.884	0.686
Tb927.9.12360	RNA-binding protein, putative (RBP35)	59.907	0.644
Tb927.9.12380	hypothetical protein, conserved	58.432	0.648
Tb927.9.12390	hypothetical protein, conserved	56.328	0.634
Tb927.9.12400	protein kinase, putative	57.87	0.662
Tb927.9.12440	hypothetical protein, conserved	61.0	0.617
Tb927.9.12450	class I transcription factor A, subunit 2 (CITFA-2)	54.804	0.65
Tb927.9.12470	hypothetical protein, conserved	58.992	0.611
Tb927.9.12490	hypothetical protein, conserved	58.019	0.634
Tb927.9.1250	variant surface glycoprotein (VSG), putative	53.398	0.633
Tb927.9.12500	hypothetical protein, conserved	60.488	0.633
Tb927.9.12510	ATP-dependent DEAD/H RNA helicase, putative (DED1)	57.139	0.685
Tb927.9.12530	hypothetical protein, conserved	59.817	0.674
Tb927.9.12550	glycerol kinase, glycosomal (glk1)	51.065	0.788
Tb927.9.12570	glycerol kinase, glycosomal (glk1)	51.138	0.787
Tb927.9.12590	glycerol kinase, glycosomal (glk1)	51.295	0.787
Tb927.9.12610	glycerol kinase, glycosomal (glk1)	51.361	0.787
Tb927.9.12630	glycerol kinase, glycosomal (glk1)	51.371	0.786
Tb927.9.12650	ubiquitin-activating enzyme E1, putative (UBA2)	55.447	0.687
Tb927.9.12670	predicted zinc finger protein	56.393	0.633
Tb927.9.12680	hypothetical protein, conserved	56.065	0.664
Tb927.9.12690	prenyl protein specific carboxyl methyltransferase	51.014	0.659
Tb927.9.12700	phospholipase A1, putative	57.433	0.658
Tb927.9.12710	hypothetical protein, conserved	57.246	0.652
Tb927.9.12720	predicted zinc finger protein	61.0	0.637
Tb927.9.12730	chaperone protein DNAj, putative	54.859	0.694
Tb927.9.12740	hypothetical protein, conserved	59.164	0.631
Tb927.9.12750	hypothetical protein, conserved	56.504	0.64
Tb927.9.12770	hypothetical protein, conserved	58.042	0.672
Tb927.9.12780	hypothetical protein, conserved	59.368	0.658
Tb927.9.12790	dolichol kinase, putative	59.393	0.663
Tb927.9.1280	variant surface glycoprotein (VSG, atypical), putative	57.183	0.6
Tb927.9.12800	hypothetical protein, conserved	59.498	0.649
Tb927.9.12810	poly(ADP-ribose) glycohydrolase, putative	57.184	0.641
Tb927.9.12830	hypothetical protein, conserved	57.436	0.67
Tb927.9.12850	hypothetical protein, conserved	56.96	0.644
Tb927.9.12880	protein kinase, putative	58.879	0.674
Tb927.9.12900	RNA polymerase-associated protein LEO1, putative	58.559	0.657
Tb927.9.12910	unspecified product	59.282	0.665
Tb927.9.12950	hypothetical protein, conserved	61.0	0.621
Tb927.9.12960	transporter, putative	59.608	0.677
Tb927.9.12980	hypothetical protein, conserved	59.253	0.687
Tb927.9.12990	hypothetical protein, conserved	58.568	0.644
Tb927.9.13010	hypothetical protein, conserved	58.88	0.654
Tb927.9.13020	hypothetical protein, conserved	60.432	0.63
Tb927.9.13030	QA-SNARE protein putative	51.444	0.687
Tb927.9.13040	hypothetical protein, conserved	55.77	0.684
Tb927.9.13050	hypothetical protein, conserved	59.487	0.656
