gene_id	gene_name	enc	cai
LmjF.35.2120	R-SNARE protein, putative	45.373	0.529
LmjF.35.2125	hypothetical protein, unknown function	53.66	0.409
LmjF.35.2130	hypothetical protein, unknown function	47.366	0.476
LmjF.35.2140	hypothetical protein, conserved	55.865	0.302
LmjF.35.2150	hypothetical protein, conserved	42.224	0.491
LmjF.35.2160	adenine aminohydrolase (AAH)	46.0	0.469
LmjF.35.2170	hypothetical protein, conserved	48.242	0.457
LmjF.35.2180	hypothetical protein, conserved	50.915	0.417
LmjF.35.2200	RNA-binding protein, putative	36.169	0.646
LmjF.35.2230	hypothetical protein, conserved	46.332	0.456
LmjF.35.2240	hypothetical protein, conserved	51.575	0.375
LmjF.35.2250	hypothetical protein, conserved	47.956	0.428
LmjF.35.2260	hypothetical protein, conserved	51.583	0.397
LmjF.35.2270	ATP-dependent RNA helicase-like protein	40.16	0.555
LmjF.35.2280	hypothetical protein, conserved	38.193	0.537
LmjF.35.2290	hypothetical protein, conserved	54.025	0.372
LmjF.35.2300	hypothetical protein, conserved	44.216	0.522
LmjF.35.2310	hypothetical protein, conserved	46.442	0.397
LmjF.35.2320	protein kinase, putative	49.656	0.425
LmjF.35.2330	hypothetical protein, conserved	39.952	0.552
LmjF.35.2340	Poly(A)-specific ribonuclease PARN, putative	50.15	0.433
LmjF.35.2350	aminopeptidase P, putative	36.642	0.628
LmjF.35.2360	hypothetical protein, conserved	45.205	0.453
LmjF.35.2370	hypothetical protein, conserved	48.318	0.433
LmjF.35.2380	hypothetical protein, unknown function	44.053	0.484
LmjF.35.2400	hypothetical protein, conserved	46.008	0.463
LmjF.35.2410	ubiquitin hydrolase, putative	50.825	0.375
LmjF.35.2420	phosphoinositide-binding protein, putative	44.276	0.519
LmjF.35.2430	hypothetical protein, conserved	52.892	0.392
LmjF.35.2440	hypothetical protein, conserved	46.906	0.485
LmjF.35.2450	ubiquitin-protein ligase, putative	42.888	0.507
LmjF.35.2470	hypothetical protein, conserved	49.755	0.438
LmjF.35.2480	hypothetical protein, conserved	48.151	0.46
LmjF.35.2490	hypothetical protein, conserved	51.032	0.406
LmjF.35.2500	hypothetical protein, conserved	48.508	0.418
LmjF.35.2520	hypothetical protein, conserved	52.669	0.39
LmjF.35.2530	hypothetical protein, conserved	50.013	0.408
LmjF.35.2540	hypothetical protein, unknown function	50.554	0.397
LmjF.35.2550	RNA binding protein, putative (DRBD10)	42.243	0.495
LmjF.35.2560	cytochrome P450 reductase, putative	41.948	0.531
LmjF.35.2570	hypothetical protein, conserved	49.406	0.444
LmjF.35.2590	hypothetical protein, conserved	44.786	0.483
LmjF.35.2610	hypothetical protein, unknown function	44.557	0.425
LmjF.35.2620	TFIIF-stimulated CTD phosphatase, putative	42.45	0.458
LmjF.35.2630	hypothetical protein, conserved	47.165	0.447
LmjF.35.2640	hypothetical protein, conserved	47.516	0.453
LmjF.35.2650	hypothetical protein, conserved	50.358	0.454
LmjF.35.2660	hypothetical protein, conserved	51.912	0.445
LmjF.35.2690	hypothetical protein, conserved	46.373	0.478
LmjF.35.2700	hypothetical protein, conserved	44.844	0.474
LmjF.35.2710	hypothetical protein, conserved	49.218	0.437
LmjF.35.2720	QA-SNARE protein putative	43.879	0.522
LmjF.35.2725	hypothetical protein	52.511	0.336
LmjF.35.2730	acyl-CoA dehydrogenase, putative	43.557	0.548
LmjF.35.2740	galactokinase-like protein	40.572	0.578
LmjF.35.2750	hypothetical protein, conserved	53.326	0.37
LmjF.35.2760	hypothetical protein, conserved	48.378	0.439
LmjF.35.2770	hypothetical protein, conserved	48.488	0.414
LmjF.35.2780	transporter-like protein	52.661	0.376
LmjF.35.2790	hypothetical protein, conserved	51.93	0.422
LmjF.35.2800	hypothetical protein, conserved	47.278	0.494
LmjF.35.2810	transporter, putative	49.491	0.438
LmjF.35.2820	hypothetical protein, conserved	47.854	0.453
LmjF.35.2830	hypothetical protein, conserved	51.492	0.392
LmjF.35.2840	aminotransferase, putative	47.469	0.46
LmjF.35.2850	RNA polymerase-associated protein LEO1, putative	47.426	0.45
LmjF.35.2870	protein kinase, putative	50.728	0.411
LmjF.35.2890	hypothetical protein, conserved	45.712	0.435
LmjF.35.2900	hypothetical protein, conserved	44.548	0.5
LmjF.35.2920	hypothetical protein, conserved	46.781	0.46
LmjF.35.2930	dolichol kinase, putative	45.625	0.451
LmjF.35.2940	hypothetical protein, conserved	44.876	0.472
LmjF.35.2950	hypothetical protein, conserved	41.357	0.515
LmjF.35.2960	hypothetical protein, conserved	44.025	0.503
LmjF.35.2970	hypothetical protein, conserved	50.716	0.448
LmjF.35.2980	chaperone protein DNAj, putative	45.106	0.495
LmjF.35.2990	hypothetical protein, conserved	47.315	0.479
LmjF.35.3000	hypothetical protein, conserved	50.497	0.401
LmjF.35.3020	phospholipase A1, putative	44.043	0.486
LmjF.35.3030	prenyl protein specific carboxyl methyltransferase, putative	50.196	0.44
LmjF.35.3040	hypothetical protein, conserved	43.852	0.578
LmjF.35.3050	nucleic acid binding protein, putative	43.104	0.5
LmjF.35.3060	ubiquitin-activating enzyme e1, putative	39.975	0.564
LmjF.35.3070	hypothetical protein, conserved	44.136	0.518
LmjF.35.3080	glycerol kinase, glycosomal, putative	38.436	0.582
LmjF.35.3090	hypothetical protein, conserved	47.052	0.468
LmjF.35.3100	ATP-dependent RNA helicase, putative	39.873	0.586
LmjF.35.3110	hypothetical protein, conserved	46.237	0.464
LmjF.35.3120	hypothetical protein, conserved	48.926	0.42
LmjF.35.3140	hypothetical protein, conserved	42.844	0.51
LmjF.35.3150	class I transcription factor A, subunit 2, putative	45.562	0.45
LmjF.35.3170	protein kinase, putative	48.938	0.419
LmjF.35.3190	hypothetical protein, conserved	51.08	0.392
LmjF.35.3200	RNA-binding protein, putative	48.057	0.461
LmjF.35.3210	hypothetical protein, conserved	41.67	0.555
LmjF.35.3230	cystathione gamma lyase, putative	36.208	0.661
LmjF.35.3240	hypothetical protein, conserved	48.193	0.422
LmjF.35.3250	replication factor C, subunit 3, putative	42.56	0.526
LmjF.35.3260	Peroxin 19	47.275	0.474
LmjF.35.3300	hypothetical protein, unknown function	51.775	0.402
LmjF.35.3310	hypothetical protein, conserved	49.322	0.447
LmjF.35.3320	transport protein particle (TRAPP) subunit, putative	45.632	0.511
LmjF.35.3330	mitochondrial carrier protein, putative	46.578	0.477
LmjF.35.3340	6-phosphogluconate dehydrogenase, decarboxylating, putative	39.497	0.607
LmjF.35.3350	hypothetical protein, conserved	52.388	0.389
LmjF.35.3360	hypothetical protein, conserved	46.458	0.462
LmjF.35.3370	hypothetical protein, conserved	41.215	0.546
LmjF.35.3380	hypothetical protein, conserved	42.282	0.523
LmjF.35.3390	hypothetical protein, conserved	50.753	0.407
LmjF.35.3400	hypothetical protein, conserved	44.254	0.499
LmjF.35.3410	hypothetical protein, conserved	51.157	0.374
LmjF.35.3430	hypothetical protein, conserved	55.839	0.341
LmjF.35.3450	DNA-repair protein, putative	51.052	0.394
LmjF.35.3460	hypothetical protein, conserved	54.549	0.318
LmjF.35.3470	acyl transferase-like protein, putative	56.093	0.285
LmjF.35.3480	hypothetical protein, conserved	51.33	0.399
LmjF.35.3490	hypothetical protein, conserved	43.987	0.54
LmjF.35.3500	zinc finger protein, putative	46.73	0.432
LmjF.35.3510	structural maintenance of chromosome (SMC) family protein, putative	42.287	0.509
LmjF.35.3520	hypothetical protein, unknown function	46.147	0.442
LmjF.35.3530	hypothetical protein, unknown function	47.517	0.448
LmjF.35.3540	hypothetical protein, conserved	45.186	0.52
LmjF.35.3550	hypothetical protein, conserved	48.798	0.43
LmjF.35.3560	hypothetical protein, conserved	41.631	0.552
LmjF.35.3570	hypothetical protein, conserved	42.736	0.525
LmjF.35.3580	membrane transporter protein, putative	48.501	0.436
LmjF.35.3590	DNA repair protein RAD2, putative	50.446	0.415
LmjF.35.3600	hypothetical protein, conserved	51.889	0.409
LmjF.35.3610	cyclophilin 7, putative (CYP7)	45.813	0.48
LmjF.35.3630	membrane transporter protein, putative	46.967	0.461
LmjF.35.3640	hypothetical protein, conserved	37.364	0.536
LmjF.35.3650	hypothetical protein, conserved	54.207	0.357
LmjF.35.3660	hypothetical protein, conserved	48.991	0.42
LmjF.35.3670	hypothetical protein, conserved	43.341	0.571
LmjF.35.3680	ribulose-phosphate 3-epimerase, putative	41.996	0.582
LmjF.35.3690	hypothetical protein, conserved	35.439	0.603
LmjF.35.3700	Gim5A protein, putative	41.526	0.576
LmjF.35.3710	hypothetical protein, conserved	46.94	0.493
LmjF.35.3720	hypothetical protein, conserved	40.051	0.539
LmjF.35.3730	hypothetical protein, conserved	52.487	0.328
LmjF.35.3740	hypothetical protein, conserved	48.088	0.447
LmjF.35.3750	hypothetical protein, conserved	48.913	0.415
LmjF.35.3770	hypothetical protein, conserved	47.738	0.483
LmjF.35.3820	hypothetical protein, conserved	52.329	0.38
LmjF.35.3830	hypothetical protein, conserved	50.908	0.436
LmjF.35.3840	proteasome beta 2 subunit, putative	43.749	0.554
LmjF.35.3850	30S Ribosomal protein S17-like protein	43.823	0.512
LmjF.35.3860	T-complex protein 1, eta subunit, putative	39.796	0.573
LmjF.35.3870	nucleoside diphosphate kinase, putative	47.987	0.444
LmjF.35.3880	hypothetical protein, conserved	49.449	0.462
LmjF.35.3900	hypothetical protein, conserved	56.685	0.331
LmjF.35.3920	hypothetical protein, conserved	58.187	0.288
LmjF.35.3925	hypothetical protein, conserved	55.129	0.356
LmjF.35.3930	unc-50 related protein homolog	53.049	0.443
LmjF.35.3940	hypothetical protein, conserved	47.2	0.486
LmjF.35.3950	U5 snRNA-associated splicing factor	39.57	0.572
LmjF.35.3960	protein kinase A catalytic subunit isoform 2	33.43	0.622
LmjF.35.3970	predicted zinc finger protein	49.667	0.414
LmjF.35.3980	4E-interacting protein, putative	44.131	0.5
LmjF.35.3990	mitochondrial carrier protein, putative	48.601	0.386
LmjF.35.4000	MAP kinase kinase-like protein	43.286	0.519
LmjF.35.4010	protein kinase A catalytic subunit isoform 1	35.289	0.622
LmjF.35.4020	Bem46-like serine peptidase	45.652	0.477
LmjF.35.4030	ATP-dependent RNA helicase, putative	40.876	0.517
LmjF.35.4040	chaperone protein DNAJ, putatative	54.063	0.39
LmjF.35.4050	protein kinase, putative	44.266	0.488
LmjF.35.4060	hypothetical protein, conserved	40.719	0.544
LmjF.35.4070	hypothetical protein, conserved	50.185	0.46
LmjF.35.4080	hypothetical protein, conserved	49.838	0.392
LmjF.35.4100	hypothetical protein, conserved	42.074	0.526
LmjF.35.4110	hypothetical protein, conserved	41.032	0.598
LmjF.35.4120	hypothetical protein, conserved	47.672	0.442
LmjF.35.4125	hypothetical protein, conserved	47.085	0.437
LmjF.35.4130	poly(A)-binding protein 2 (PABP2)	35.856	0.665
LmjF.35.4140	hypothetical protein, unknown function	49.838	0.409
LmjF.35.4150	elongation factor 1-alpha, putative	46.653	0.47
LmjF.35.4160	hypothetical protein, conserved	45.382	0.523
LmjF.35.4170	hypothetical protein, conserved	49.078	0.445
LmjF.35.4180	Bardet-Biedl syndrome 1 protein homolog (BBS1-like protein 1), putative	41.494	0.507
LmjF.35.4190	hypothetical protein, conserved	46.189	0.454
LmjF.35.4200	hypothetical protein, unknown function	54.009	0.379
LmjF.35.4210	hypothetical protein, unknown function	50.095	0.39
LmjF.35.4220	hypothetical protein, unknown function	52.521	0.386
LmjF.35.4230	synaptojanin (N-terminal domain), putative	47.044	0.446
LmjF.35.4240	hypothetical protein, conserved	48.013	0.433
LmjF.35.4250	3-demethylubiquinone-9 3-methyltransferase, putative	46.696	0.458
LmjF.35.4260	predicted zinc finger protein	43.579	0.487
LmjF.35.4280	hypothetical protein, conserved	46.256	0.452
LmjF.35.4290	hypothetical protein, unknown function	51.481	0.35
LmjF.35.4300	hypothetical protein, conserved	48.36	0.419
LmjF.35.4320	hypothetical protein, conserved	45.689	0.472
LmjF.35.4330	hypothetical protein, conserved	47.106	0.462
LmjF.35.4340	hypothetical protein, conserved	41.669	0.494
LmjF.35.4350	hypothetical protein, conserved	42.672	0.497
LmjF.35.4360	DNA polymerase epsilon catalytic subunit, putative	40.736	0.546
LmjF.35.4380	hypothetical protein, conserved	37.628	0.609
LmjF.35.4390	TAX-1	51.709	0.423
LmjF.35.4400	hypothetical protein, conserved	39.452	0.616
LmjF.35.4410	amino acid permease, putative (AAT11)	44.335	0.5
LmjF.35.4420	mitochondrial phosphate transporter, putative	40.046	0.643
LmjF.35.4430	mitochondrial phosphate transporter, putative	39.111	0.665
LmjF.35.4450	predicted zinc finger protein	45.899	0.476
LmjF.35.4470	hypothetical protein, conserved	38.027	0.652
LmjF.35.4490	hypothetical protein, conserved	48.72	0.412
LmjF.35.4510	hypothetical protein, conserved	40.294	0.534
LmjF.35.4520	hypothetical protein, unknown function	51.989	0.409
LmjF.35.4530	hypothetical protein, conserved	48.365	0.437
LmjF.35.4540	hypothetical protein, conserved	48.364	0.454
LmjF.35.4550	hypothetical protein, conserved	40.44	0.539
LmjF.35.4560	hypothetical protein, conserved	52.199	0.378
LmjF.35.4580	hypothetical protein, conserved	52.169	0.405
LmjF.35.4590	phosphatidylserine decarboxylase, putative	47.746	0.419
LmjF.35.4600	hypothetical protein, conserved	53.177	0.371
LmjF.35.4610	hypothetical protein, conserved	44.408	0.511
LmjF.35.4620	protein kinase, putative	50.26	0.385
LmjF.35.4630	chaperone protein DNAj, putative	43.873	0.5
LmjF.35.4650	protein phosphatase, putative	45.123	0.474
LmjF.35.4660	small nuclear RNA gene activation protein (SNAP) 50, putative	48.118	0.435
LmjF.35.4670	katanin, putative	46.973	0.448
LmjF.35.4690	PACRGB	38.511	0.532
LmjF.35.4700	MCAK-like kinesin, putative	55.543	0.328
LmjF.35.4710	hypothetical protein, conserved	54.857	0.355
LmjF.35.4730	hypothetical protein	45.076	0.294
LmjF.35.4750	glyceraldehyde-3-phosphate dehydrogenase-like protein	49.143	0.449
LmjF.35.4770	cyclophilin 40 (CYP40)	41.043	0.591
LmjF.35.4790	membrane- trafficking protein, putative	43.142	0.5
LmjF.35.4800	AMP deaminase, putative	41.189	0.54
LmjF.35.4810	hypothetical protein, conserved	44.552	0.509
LmjF.35.4820	hypothetical protein, conserved	45.391	0.5
LmjF.35.4830	hypothetical protein, conserved	42.884	0.485
LmjF.35.4840	hypothetical protein, conserved	52.461	0.377
LmjF.35.4850	proteasome alpha 1 subunit, putative	36.373	0.635
LmjF.35.4860	hypothetical protein, conserved	38.893	0.609
LmjF.35.4870	hypothetical protein, conserved	50.538	0.439
LmjF.35.4880	hypothetical protein, conserved	37.94	0.607
LmjF.35.4890	RAD51/dmc1 protein (DMC1)	41.677	0.55
LmjF.35.4910	DNA replication licensing factor MCM9, putative	45.139	0.491
LmjF.35.4930	tubulin tyrosine ligase, putative	42.944	0.502
LmjF.35.4940	hypothetical protein, conserved	40.132	0.588
LmjF.35.4950	zinc finger protein family member, putative	46.792	0.458
LmjF.35.4960	hypothetical protein, conserved	53.661	0.477
LmjF.35.4970	hypothetical protein, conserved	43.987	0.462
LmjF.35.4990	ceramide phosphorylethanolamine synthase	47.308	0.477
LmjF.35.5000	hypothetical protein, conserved	42.736	0.554
LmjF.35.5010	mitogen-activated protein kinase, putative (MPK13)	46.809	0.46
LmjF.35.5020	hypothetical protein, conserved	50.412	0.423
LmjF.35.5030	hypothetical protein, conserved	53.788	0.373
LmjF.35.5040	polyadenylate-binding protein 1 (PABP1)	35.38	0.653
LmjF.35.5050	hypothetical protein, conserved	50.241	0.392
LmjF.35.5060	hypothetical protein, conserved	48.744	0.428
LmjF.35.5090	hypothetical protein, conserved	45.466	0.463
LmjF.35.5110	hypothetical protein, conserved	47.881	0.422
LmjF.35.5120	hypothetical protein, conserved	43.124	0.505
LmjF.35.5130	hypothetical protein, conserved	46.889	0.447
LmjF.35.5140	hypothetical protein, unknown function	51.424	0.447
LmjF.35.5150	biopterin transporter, putative (BT1)	41.926	0.532
LmjF.35.5160	hypothetical protein, conserved	50.955	0.372
LmjF.35.5170	hypothetical protein, conserved	46.806	0.433
LmjF.35.5180	hypothetical protein, conserved	44.926	0.461
LmjF.35.5190	NIMA-related kinase, putative	37.285	0.612
LmjF.35.5200	hypothetical protein, conserved	50.142	0.433
LmjF.35.5210	GTP-binding protein, putative	47.49	0.451
LmjF.35.5220	hypothetical protein, conserved	47.472	0.421
LmjF.35.5230	tRNA (guanine-N(7)-)-methyltransferase, putative	42.509	0.523
LmjF.35.5240	hypothetical protein, unknown function	47.257	0.454
LmjF.35.5250	alpha-1,2-mannosyltransferase, putative (ALG11)	53.352	0.369
LmjF.35.5270	hypothetical protein, conserved	46.381	0.507
LmjF.35.5280	hypothetical protein, conserved	50.692	0.448
LmjF.35.5300	hypothetical protein, conserved	42.893	0.53
LmjF.35.5310	ribosome-interacting GTPase 2, putative	45.526	0.505
LmjF.35.5320	hypothetical protein, conserved	47.872	0.453
LmjF.35.5330	isopentenyl-diphosphate delta-isomerase (type II), putative	40.612	0.585
LmjF.35.5340	hypothetical protein, conserved	43.39	0.516
LmjF.35.5350	amino acid permease, putative (AAT27.1)	49.296	0.453
LmjF.35.5360	amino acid permease, putative (AAT27.2)	44.138	0.438
LmjF.35.5370	diacylglycerol kinase-like protein	44.138	0.467
LmjF.35.5380	hypothetical protein, conserved	51.573	0.384
LmjF.35.5390	hypothetical protein, conserved	45.95	0.462
LmjF.36.0010	phosphoglycan beta 1,3 galactosyltransferase 4 (SCG4)	49.451	0.413
LmjF.36.0040	N-acetylglucosamine-6-phosphate deacetylase-like protein	45.729	0.501
LmjF.36.0050	PUF1, putative (PUF1)	44.901	0.49
LmjF.36.0060	L-ribulokinase, putative	47.06	0.484
LmjF.36.0065	hypothetical protein, conserved	55.523	0.353
LmjF.36.0070	stress-inducible protein STI1 homolog	40.744	0.565
LmjF.36.0080	leucine carboxyl methyltransferase, putative	44.215	0.491
LmjF.36.0090	hypothetical protein, conserved	47.698	0.448
LmjF.36.0100	DNA damage repair protein, putative	46.632	0.466
LmjF.36.0110	hypothetical protein, conserved	50.032	0.399
LmjF.36.0120	mRNA capping methyltransferase, putative	49.441	0.445
LmjF.36.0130	hypothetical protein, conserved	51.301	0.4
LmjF.36.0140	hypothetical protein, unknown function	48.232	0.446
LmjF.36.0150	fructose-6-phosphate2-kinase/fructose-2,6-bisph os phatase-likeprotein	47.696	0.419
LmjF.36.0160	hypothetical protein, conserved	53.229	0.387
LmjF.36.0170	hypothetical protein, conserved	60.811	0.336
LmjF.36.0180	elongation factor 2 (EF2-1)	29.129	0.797
LmjF.36.0190	elongation factor 2 (EF2-2)	29.129	0.797
LmjF.36.0200	mitochondrial inner membrane signal peptidase, putative	49.267	0.455
LmjF.36.0210	SET domain protein, putative	45.143	0.509
LmjF.36.0220	dolicholphosphate-mannose synthase (DPMS)	44.176	0.519
LmjF.36.0240	hypothetical protein, conserved	48.003	0.426
LmjF.36.0250	eukaryotic translation initiation factor 3 subunit L, putative	37.388	0.614
LmjF.36.0260	xylulokinase, putative	36.507	0.648
LmjF.36.0270	hypothetical protein, conserved	51.276	0.402
LmjF.36.0280	hypothetical protein, conserved	49.891	0.504
LmjF.36.0290	hypothetical protein, conserved	47.756	0.462
LmjF.36.0300	NUDIX hydrolase protein, conserved	46.012	0.449
LmjF.36.0310	dolicholphosphate-mannose synthase, putative	45.081	0.5
LmjF.36.0320	proteasome beta 2 subunit, putative	40.067	0.552
LmjF.36.0330	ribonuclease HII, putative (RNHii)	42.893	0.517
