name,length,num_reads,num_reads_primary,num_reads_secondary,gc,ct
LmjF.35.5330,474,440,297,58,0.551,0.612
LmjF.35.5340,340,395,265,46,0.497,0.612
LmjF.35.5350,2338,175,57,53,0.59,0.515
LmjF.35.5360,403,80,36,11,0.452,0.625
LmjF.35.5370,1444,95,32,28,0.598,0.497
LmjF.35.5380,602,479,136,38,0.548,0.573
LmjF.35.5390,NA,0,NA,NA,NA,NA
LmjF.35_8121,294,86,23,10,0.548,0.551
LmjF.35_8122,NA,0,NA,NA,NA,NA
LmjF.35_8145,617,3,1,1,0.595,0.481
LmjF.35_8157,506,245,41,34,0.577,0.451
LmjF.35_8159,3373,123,21,10,0.571,0.54
LmjF.35_8168,667,8,2,2,0.58,0.567
LmjF.35_8173,2021,54,12,11,0.53,0.587
LmjF.35_8199,291,10,5,2,0.646,0.447
LmjF.35_8206,810,223,128,50,0.556,0.559
LmjF.35_8209,697,85,33,10,0.59,0.466
LmjF.35_8249,601,471,174,116,0.569,0.561
LmjF.35_8255,230,43,19,5,0.526,0.478
LmjF.35_8262,22,105,27,16,0.364,0.591
LmjF.35_8283,7,1,1,1,0.571,0.429
LmjF.35_8287,976,25,17,2,0.613,0.524
LmjF.35_8287.3,656,3,2,1,0.588,0.428
LmjF.35_8287.6,268,4,1,1,0.541,0.254
LmjF.35_8421,NA,0,NA,NA,NA,NA
LmjF.35_8422,1253,47,32,4,0.637,0.515
LmjF.35_8424,2569,181,37,24,0.589,0.554
LmjF.35_8458,902,99,19,13,0.56,0.511
LmjF.35_8459,742,29,4,4,0.555,0.531
LmjF.35_8468,192,101,46,26,0.578,0.432
LmjF.35_8468.3,773,26,6,2,0.541,0.353
LmjF.35_8528,3,1,1,1,0.667,0.667
LmjF.35_8582,806,375,261,47,0.511,0.586
LmjF.35_8655,872,229,110,34,0.57,0.575
LmjF.35_8677,937,170,114,16,0.639,0.474
LmjF.35_8677.4,1241,18,7,2,0.649,0.507
LmjF.35_8683,NA,0,NA,NA,NA,NA
LmjF.35_8685,NA,0,NA,NA,NA,NA
LmjF.35_8686,49,242,136,38,0.408,0.735
LmjF.35_8687,40,317,73,56,0.475,0.425
LmjF.36.0010,973,154,46,24,0.495,0.603
LmjF.36.0020,81,1673,528,484,0.494,0.63
LmjF.36.0030,1666,247,31,29,0.559,0.547
LmjF.36.0040,1618,182,34,26,0.587,0.504
LmjF.36.0050,939,706,371,112,0.532,0.546
LmjF.36.0060,1648,71,43,4,0.493,0.562
LmjF.36.0065,320,37,12,9,0.509,0.603
LmjF.36.0070,371,153,51,43,0.482,0.52
LmjF.36.0080,67,13,7,1,0.433,0.597
LmjF.36.0090,182,34,11,4,0.527,0.473
LmjF.36.0100,157,70,14,11,0.573,0.58
LmjF.36.0110,371,21,9,3,0.544,0.561
LmjF.36.0120,254,85,26,18,0.563,0.563
LmjF.36.0130,279,35,8,8,0.545,0.462
LmjF.36.0140,242,76,55,5,0.55,0.57
LmjF.36.0150,1132,27,6,4,0.578,0.536
LmjF.36.0160,81,37,12,11,0.568,0.506
LmjF.36.0170,1431,88,13,12,0.574,0.528
LmjF.36.0180,199,106,61,20,0.402,0.593
LmjF.36.0190,236,1765,485,350,0.64,0.538
LmjF.36.0200,222,65,16,13,0.527,0.559
LmjF.36.0210,1967,109,42,9,0.568,0.557
LmjF.36.0220,283,48,18,13,0.576,0.512
LmjF.36.0230,622,150,68,27,0.558,0.527
LmjF.36.0240,553,167,36,33,0.57,0.591
LmjF.36.0250,653,104,34,19,0.579,0.519
LmjF.36.0260,2562,88,13,10,0.585,0.539
LmjF.36.0270,550,16,8,2,0.576,0.595
LmjF.36.0280,239,11,3,2,0.623,0.54
LmjF.36.0290,212,71,18,13,0.566,0.462
LmjF.36.0300,228,118,52,16,0.539,0.61
LmjF.36.0310,519,20,8,2,0.584,0.547
LmjF.36.0320,527,185,76,41,0.583,0.493
LmjF.36.0325,35,61,38,5,0.486,0.457
LmjF.36.0330,519,6,2,1,0.586,0.495
LmjF.36.0340,298,63,20,17,0.54,0.503
LmjF.36.0350,1605,82,32,26,0.542,0.583
LmjF.36.0360,657,101,35,29,0.543,0.522
LmjF.36.0370,354,117,67,37,0.556,0.607
LmjF.36.0380,99,30,22,4,0.566,0.545
LmjF.36.0390,140,38,6,5,0.479,0.407
LmjF.36.0400,304,33,13,6,0.582,0.503
LmjF.36.0410,138,6,5,1,0.565,0.522
LmjF.36.0420,596,79,10,8,0.586,0.508
LmjF.36.0430,414,66,29,4,0.534,0.51
LmjF.36.0440,1587,76,18,6,0.575,0.523
LmjF.36.0450,1288,18,7,2,0.544,0.589
LmjF.36.0460,568,38,26,6,0.585,0.53
LmjF.36.0470,149,44,23,7,0.544,0.597
LmjF.36.0480,985,561,219,113,0.524,0.539
LmjF.36.0490,1389,208,77,41,0.51,0.572
LmjF.36.0500,869,59,16,13,0.536,0.549
LmjF.36.0510,2580,41,7,7,0.51,0.569
LmjF.36.0520,153,39,13,10,0.51,0.569
LmjF.36.0530,677,128,34,15,0.456,0.569
LmjF.36.0535,331,9,3,2,0.459,0.547
LmjF.36.0537,272,124,50,32,0.434,0.551
LmjF.36.0540,195,131,25,25,0.451,0.538
LmjF.36.0550,357,91,37,19,0.434,0.608
LmjF.36.0560,410,51,23,15,0.532,0.554
LmjF.36.0570,593,28,7,5,0.504,0.53
LmjF.36.0580,2266,22,9,2,0.521,0.59
LmjF.36.0590,1780,130,27,25,0.53,0.532
LmjF.36.0600,155,1674,398,318,0.529,0.606
LmjF.36.0610,2043,65,9,8,0.618,0.531
LmjF.36.0620,347,192,54,27,0.565,0.484
LmjF.36.0630,70,19,11,4,0.557,0.5
LmjF.36.0640,824,67,30,20,0.576,0.53
LmjF.36.0650,4419,110,17,12,0.509,0.584
LmjF.36.0660,4011,186,126,14,0.599,0.533
LmjF.36.0670,1502,62,22,9,0.525,0.559
LmjF.36.0680,541,20,7,6,0.586,0.534
LmjF.36.0690,749,113,75,8,0.553,0.599
LmjF.36.0700,1631,87,16,14,0.544,0.583
LmjF.36.0710,1109,44,10,8,0.579,0.533
LmjF.36.0720,351,65,13,7,0.561,0.499
LmjF.36.0730,4905,51,10,7,0.504,0.623
LmjF.36.0740,4917,18,3,3,0.506,0.615
LmjF.36.0750,2237,37,20,7,0.585,0.535
LmjF.36.0760,1174,75,23,11,0.524,0.606
LmjF.36.0770,1545,118,34,22,0.507,0.558
LmjF.36.0780,528,48,16,6,0.593,0.504
LmjF.36.0790,304,20,6,4,0.599,0.467
LmjF.36.0800,740,57,26,15,0.566,0.572
LmjF.36.0810,325,66,12,12,0.545,0.545
LmjF.36.0820,745,34,10,5,0.554,0.536
LmjF.36.0830,772,47,19,16,0.544,0.557
LmjF.36.0840,3760,135,44,33,0.553,0.538
LmjF.36.0850,385,28,16,3,0.54,0.517
LmjF.36.0860,89,70,39,4,0.404,0.618
LmjF.36.0870,273,3,1,1,0.568,0.505
LmjF.36.0880,334,84,48,16,0.566,0.557
LmjF.36.0890,1636,87,9,7,0.545,0.561
LmjF.36.0900,994,94,18,16,0.52,0.53
LmjF.36.0910,1953,49,17,14,0.558,0.542
LmjF.36.0920,3440,154,44,16,0.56,0.582
LmjF.36.0930,290,3017,1441,929,0.524,0.562
LmjF.36.0940,428,1334,853,113,0.542,0.605
LmjF.36.0950,NA,0,NA,NA,NA,NA
LmjF.36.0960,2887,65,23,12,0.58,0.547
LmjF.36.0970,632,55,31,8,0.551,0.541
LmjF.36.0980,158,1676,1248,277,0.506,0.652
LmjF.36.0990,155,1323,350,279,0.458,0.555
LmjF.36.1000,537,136,63,28,0.544,0.588
LmjF.36.1010,557,52,11,6,0.548,0.535
LmjF.36.1020,872,51,23,11,0.539,0.514
LmjF.36.1030,974,57,13,7,0.623,0.46
LmjF.36.1040,463,82,25,24,0.57,0.587
LmjF.36.1050,276,58,26,8,0.583,0.489
LmjF.36.1060,246,62,18,7,0.516,0.573
LmjF.36.1070,157,802,692,30,0.503,0.548
LmjF.36.1080,1028,141,56,35,0.589,0.503
LmjF.36.1090,467,24,4,3,0.54,0.574
LmjF.36.1100,83,39,12,8,0.518,0.639
LmjF.36.1110,173,62,45,12,0.52,0.636
LmjF.36.1120,469,93,40,14,0.567,0.533
LmjF.36.1130,432,75,52,5,0.579,0.542
LmjF.36.1140,1368,261,154,53,0.562,0.529
LmjF.36.1150,864,48,17,14,0.493,0.59
LmjF.36.1160,519,48,11,4,0.482,0.59
LmjF.36.1170,767,147,98,9,0.495,0.488
LmjF.36.1180,1106,80,41,14,0.567,0.518
LmjF.36.1190,846,98,28,15,0.543,0.543
LmjF.36.1200,343,28,19,2,0.429,0.539
LmjF.36.1210,115,178,132,30,0.4,0.583
LmjF.36.1220,1193,55,33,7,0.616,0.525
LmjF.36.1230,265,35,18,13,0.558,0.475
LmjF.36.1240,1438,55,10,6,0.53,0.544
LmjF.36.1250,269,648,587,11,0.546,0.591
LmjF.36.1260,145,46,10,4,0.524,0.572
LmjF.36.1265,20,904,198,188,0.35,0.5
LmjF.36.1270,2366,574,321,122,0.687,0.52
LmjF.36.1280,387,4,2,2,0.711,0.444
LmjF.36.1290,240,74,26,18,0.521,0.604
LmjF.36.1300,895,30,6,3,0.629,0.475
LmjF.36.1310,201,29,15,5,0.637,0.612
LmjF.36.1320,301,77,26,22,0.555,0.462
LmjF.36.1330,454,30,13,6,0.531,0.544
LmjF.36.1340,676,52,17,10,0.541,0.501
LmjF.36.1350,341,93,9,8,0.581,0.519
LmjF.36.1360,2603,31,4,4,0.56,0.572
LmjF.36.1370,839,97,41,22,0.57,0.555
LmjF.36.1380,387,60,35,8,0.53,0.568
LmjF.36.1390,300,62,41,11,0.583,0.5
LmjF.36.1395,280,1,1,1,0.579,0.596
LmjF.36.1400,1291,98,12,7,0.533,0.585
LmjF.36.1410,327,24,5,4,0.566,0.514
LmjF.36.1420,1025,53,12,11,0.59,0.492
LmjF.36.1430,2043,382,131,27,0.571,0.505
LmjF.36.1440,NA,0,NA,NA,NA,NA
LmjF.36.1450,382,84,11,8,0.586,0.539
LmjF.36.1460,855,48,8,7,0.501,0.594
LmjF.36.1470,380,11,3,2,0.534,0.579
LmjF.36.1480,229,18,11,2,0.611,0.533
LmjF.36.1490,1588,33,5,4,0.552,0.535
LmjF.36.1500,1092,82,14,13,0.608,0.492
LmjF.36.1510,660,82,21,21,0.582,0.573
LmjF.36.1520,3588,100,33,7,0.533,0.564
LmjF.36.1530,5078,32,8,7,0.567,0.569
LmjF.36.1540,844,297,48,27,0.613,0.5
LmjF.36.1550,3321,132,28,14,0.574,0.547
LmjF.36.1560,1772,75,23,14,0.637,0.513
LmjF.36.1570,716,60,24,20,0.574,0.563
LmjF.36.1580,732,61,14,10,0.545,0.52
LmjF.36.1590,2383,8,1,1,0.545,0.564
LmjF.36.1595,495,92,23,11,0.586,0.483
LmjF.36.1600,468,112,65,13,0.611,0.551
LmjF.36.1610,2942,1120,153,147,0.498,0.525
LmjF.36.1620,2576,741,128,116,0.546,0.512
LmjF.36.1630,1692,179,79,35,0.531,0.578
LmjF.36.1635,84,976,174,68,0.417,0.321
LmjF.36.1640,1050,206,23,16,0.53,0.476
LmjF.36.1650,475,35,23,5,0.587,0.596
LmjF.36.1660,310,64,18,11,0.613,0.516
LmjF.36.1670,341,61,31,8,0.601,0.528
LmjF.36.1680,448,30,17,8,0.574,0.556
LmjF.36.1690,192,78,49,26,0.542,0.505
LmjF.36.1700,2402,84,17,14,0.513,0.579
LmjF.36.1710,235,34,16,5,0.549,0.562
LmjF.36.1720,NA,0,NA,NA,NA,NA
LmjF.36.1730,284,113,29,22,0.623,0.539
LmjF.36.1740,463,40,9,5,0.6,0.575
LmjF.36.1750,899,37,6,5,0.564,0.517
LmjF.36.1760,578,67,48,8,0.6,0.621
LmjF.36.1770,1578,170,42,18,0.535,0.514
LmjF.36.1780,301,35,10,9,0.568,0.585
LmjF.36.1790,891,667,116,105,0.58,0.566
LmjF.36.1800,542,47,17,11,0.581,0.6
LmjF.36.1810,206,59,15,8,0.573,0.471
LmjF.36.1820,1929,56,15,13,0.516,0.591
LmjF.36.1830,216,12,5,4,0.602,0.435
LmjF.36.1840,364,48,13,11,0.56,0.489
LmjF.36.1850,601,34,4,4,0.594,0.506
LmjF.36.1860,229,67,14,12,0.607,0.419
LmjF.36.1870,971,82,23,9,0.565,0.538
LmjF.36.1880,157,25,12,3,0.522,0.503
LmjF.36.1890,446,60,31,8,0.587,0.57
LmjF.36.1900,495,37,28,5,0.556,0.582
LmjF.36.1905,382,19,10,5,0.537,0.552
LmjF.36.1910,552,59,11,9,0.553,0.571
LmjF.36.1920,433,111,78,15,0.566,0.568
LmjF.36.1925,366,1184,618,220,0.56,0.549
LmjF.36.1930,159,102,36,18,0.522,0.579
LmjF.36.1940,774,1719,583,241,0.536,0.544
LmjF.36.1950,377,31,6,5,0.488,0.578
LmjF.36.1955,1279,96,47,14,0.419,0.563
LmjF.36.1960,318,182,151,9,0.45,0.588
LmjF.36.1970,18,17,14,1,0.278,0.556
LmjF.36.1980,197,41,33,4,0.508,0.629
LmjF.36.1990,176,39,20,8,0.551,0.597
LmjF.36.2000,272,36,15,6,0.518,0.57
LmjF.36.2010,115,46,30,5,0.539,0.635
LmjF.36.2020,1642,141,22,10,0.541,0.526
LmjF.36.2030,2307,609,171,136,0.542,0.528
LmjF.36.2035,726,93,34,9,0.519,0.526
LmjF.36.2040,1290,50,14,6,0.553,0.51
LmjF.36.2050,703,35,16,9,0.511,0.583
LmjF.36.2060,210,43,22,5,0.548,0.581
LmjF.36.2070,129,118,34,17,0.465,0.287
LmjF.36.2080,2646,74,36,13,0.565,0.536
LmjF.36.2090,593,31,5,2,0.551,0.482
LmjF.36.2100,1264,64,10,9,0.544,0.589
LmjF.36.2110,1071,169,104,12,0.552,0.579
LmjF.36.2115,550,44,9,5,0.642,0.522
LmjF.36.2120,743,25,7,4,0.568,0.62
LmjF.36.2130,2521,63,17,12,0.605,0.536
LmjF.36.2140,362,30,12,4,0.575,0.47
LmjF.36.2150,1223,186,55,17,0.583,0.561
LmjF.36.2160,592,78,20,18,0.541,0.525
LmjF.36.2170,219,52,33,15,0.553,0.434
LmjF.36.2180,992,37,14,5,0.575,0.491
LmjF.36.2190,380,45,17,4,0.547,0.511
LmjF.36.2200,326,57,21,8,0.552,0.537
LmjF.36.2210,1133,111,25,22,0.534,0.599
LmjF.36.2220,862,21,5,4,0.527,0.529
LmjF.36.2230,971,82,34,10,0.611,0.506
LmjF.36.2240,NA,0,NA,NA,NA,NA
LmjF.36.2250,2450,70,22,12,0.534,0.558
LmjF.36.2260,915,35,9,7,0.538,0.555
LmjF.36.2270,512,72,15,12,0.551,0.609
LmjF.36.2280,970,372,83,70,0.54,0.551
LmjF.36.2290,2574,55,31,4,0.503,0.633
LmjF.36.2300,498,93,18,17,0.554,0.53
LmjF.36.2310,486,50,41,5,0.556,0.486
LmjF.36.2320,919,127,18,16,0.577,0.502
LmjF.36.2330,154,30,8,7,0.591,0.539
LmjF.36.2340,193,63,17,9,0.56,0.653
LmjF.36.2350,804,258,203,8,0.568,0.556
LmjF.36.2360,2978,215,23,18,0.524,0.549
LmjF.36.2370,486,54,11,9,0.535,0.51
LmjF.36.2380,1621,212,116,22,0.563,0.565
LmjF.36.2390,806,350,66,45,0.516,0.507
LmjF.36.2400,3372,106,39,22,0.586,0.532
LmjF.36.2410,75,35,13,9,0.56,0.373
LmjF.36.2420,2637,576,111,84,0.64,0.533
LmjF.36.2430,336,43,7,6,0.53,0.476
LmjF.36.2440,875,61,25,15,0.583,0.582
LmjF.36.2450,1372,125,88,7,0.539,0.52
LmjF.36.2460,995,33,19,3,0.565,0.531
LmjF.36.2470,1627,255,69,39,0.511,0.545
LmjF.36.2480,1591,64,8,8,0.539,0.585
LmjF.36.2490,582,89,33,27,0.574,0.541
LmjF.36.2500,170,6,4,1,0.547,0.524
LmjF.36.2510,901,189,28,24,0.529,0.522
LmjF.36.2520,236,30,26,4,0.564,0.525
LmjF.36.2530,289,43,14,10,0.564,0.571
LmjF.36.2540,2186,89,45,28,0.552,0.535
LmjF.36.2550,621,56,21,11,0.522,0.568
LmjF.36.2560,158,17,5,3,0.525,0.481
LmjF.36.2570,1655,93,30,12,0.523,0.571
LmjF.36.2580,1205,76,23,13,0.494,0.502
LmjF.36.2590,1453,337,83,57,0.498,0.564
LmjF.36.2600,395,37,22,6,0.559,0.514
LmjF.36.2610,924,63,37,5,0.544,0.535
LmjF.36.2620,2248,91,28,15,0.601,0.548
LmjF.36.2630,NA,0,NA,NA,NA,NA
LmjF.36.2640,432,31,13,7,0.595,0.521
LmjF.36.2650,133,43,24,6,0.519,0.549
LmjF.36.2660,831,119,71,13,0.514,0.531
LmjF.36.2670,278,49,14,10,0.514,0.565
LmjF.36.2680,435,62,32,11,0.543,0.464
LmjF.36.2685,750,57,22,20,0.517,0.509
LmjF.36.2690,310,15,11,2,0.539,0.539
LmjF.36.2700,256,33,11,10,0.523,0.566
LmjF.36.2710,690,79,42,24,0.51,0.57
LmjF.36.2720,141,65,58,2,0.433,0.539
LmjF.36.2730,6092,62,11,8,0.578,0.505
LmjF.36.2740,150,38,13,9,0.56,0.667
LmjF.36.2750,1067,144,76,26,0.56,0.533
LmjF.36.2760,4255,233,147,22,0.513,0.557
LmjF.36.2770,382,36,14,6,0.537,0.5
LmjF.36.2780,103,14,5,4,0.466,0.68
LmjF.36.2790,NA,0,NA,NA,NA,NA
LmjF.36.2800,678,15,6,2,0.562,0.544
LmjF.36.2810,115,32,21,3,0.539,0.583
LmjF.36.2820,1265,98,31,12,0.557,0.564
LmjF.36.2830,302,30,24,2,0.599,0.5
LmjF.36.2840,607,14,4,3,0.56,0.616
LmjF.36.2845,190,58,11,10,0.6,0.642
LmjF.36.2850,1721,31,25,2,0.521,0.624
LmjF.36.2860,377,2116,1554,128,0.573,0.589
LmjF.36.2870,377,2113,1554,128,0.57,0.586
LmjF.36.2880,383,36,13,8,0.551,0.54
LmjF.36.2890,874,34,24,2,0.562,0.545
LmjF.36.2900,375,38,6,5,0.584,0.664
LmjF.36.2910,413,78,24,24,0.581,0.465
LmjF.36.2920,524,68,22,18,0.561,0.508
LmjF.36.2930,960,57,20,6,0.577,0.54
LmjF.36.2940,NA,0,NA,NA,NA,NA
LmjF.36.2950,330,35,6,4,0.57,0.452
LmjF.36.2960,215,35,22,5,0.581,0.535
LmjF.36.2970,363,22,15,2,0.598,0.545
LmjF.36.2980,3551,95,42,22,0.578,0.538
LmjF.36.2990,371,42,16,13,0.59,0.534
LmjF.36.3000,275,40,16,7,0.531,0.531
LmjF.36.3010,20,25,20,1,0.45,0.3
LmjF.36.3020,279,13,8,2,0.559,0.616
LmjF.36.3030,1389,126,59,19,0.559,0.527
LmjF.36.3040,210,44,22,8,0.505,0.51
LmjF.36.3050,262,53,19,11,0.435,0.561
LmjF.36.3060,198,59,21,11,0.429,0.561
LmjF.36.3070,552,47,12,12,0.415,0.496
LmjF.36.3080,598,15,12,1,0.657,0.483
LmjF.36.3090,164,84,29,20,0.47,0.53
LmjF.36.3100,1138,70,47,4,0.573,0.512
LmjF.36.3110,180,64,27,10,0.589,0.494
LmjF.36.3120,488,86,33,19,0.564,0.568
LmjF.36.3130,284,59,10,7,0.563,0.542
LmjF.36.3140,596,19,8,3,0.527,0.56
LmjF.36.3150,421,97,49,16,0.561,0.525
LmjF.36.3160,336,73,30,6,0.527,0.479
LmjF.36.3170,355,81,28,21,0.561,0.504
LmjF.36.3180,3039,134,103,6,0.523,0.549
LmjF.36.3190,1169,46,15,10,0.54,0.547
LmjF.36.3200,246,62,18,9,0.65,0.602
LmjF.36.3210,2867,131,42,18,0.537,0.538
LmjF.36.3220,180,88,60,8,0.5,0.639
LmjF.36.3230,271,58,14,10,0.587,0.572
LmjF.36.3235,248,8,3,2,0.585,0.484
LmjF.36.3240,2203,69,34,25,0.59,0.504
LmjF.36.3250,442,24,5,4,0.527,0.563
LmjF.36.3260,119,101,64,15,0.437,0.546
LmjF.36.3270,325,280,169,45,0.603,0.523
LmjF.36.3280,1528,59,19,9,0.575,0.511
LmjF.36.3290,275,44,23,13,0.527,0.593
LmjF.36.3300,450,83,37,26,0.489,0.556
LmjF.36.3310,416,37,21,4,0.538,0.548
LmjF.36.3320,816,8,3,2,0.577,0.542
LmjF.36.3330,512,24,11,4,0.58,0.521
LmjF.36.3340,NA,0,NA,NA,NA,NA
LmjF.36.3350,241,31,7,4,0.51,0.539
LmjF.36.3360,45,44,15,8,0.489,0.622
LmjF.36.3370,36,43,23,2,0.639,0.222
LmjF.36.3380,381,103,62,9,0.541,0.499
LmjF.36.3390,350,1182,788,232,0.583,0.514
LmjF.36.3400,528,1456,779,211,0.553,0.528
LmjF.36.3410,433,33,11,3,0.564,0.547
LmjF.36.3420,376,133,92,14,0.532,0.707
LmjF.36.3430,1341,184,154,9,0.548,0.57
LmjF.36.3440,2031,49,9,8,0.576,0.548
LmjF.36.3450,508,48,10,7,0.587,0.593
LmjF.36.3460,702,74,23,13,0.551,0.613
LmjF.36.3470,1709,129,76,7,0.518,0.565
LmjF.36.3480,352,34,14,10,0.585,0.46
LmjF.36.3490,463,38,22,8,0.62,0.631
LmjF.36.3500,340,30,11,4,0.597,0.453
LmjF.36.3510,188,67,20,15,0.585,0.537
LmjF.36.3520,439,62,16,14,0.565,0.576
LmjF.36.3530,1632,85,22,17,0.531,0.55
LmjF.36.3540,235,88,18,14,0.545,0.57
LmjF.36.3550,559,44,26,6,0.562,0.53
LmjF.36.3560,312,41,21,8,0.554,0.494
LmjF.36.3570,1447,72,18,18,0.583,0.529
LmjF.36.3580,481,55,21,7,0.551,0.551
LmjF.36.3590,945,251,132,14,0.546,0.538
LmjF.36.3600,109,44,19,6,0.587,0.56
LmjF.36.3610,1865,42,24,3,0.524,0.58
LmjF.36.3620,1071,935,372,127,0.471,0.574
LmjF.36.3630,1959,30,11,4,0.542,0.592
LmjF.36.3640,48,27,18,3,0.5,0.562
LmjF.36.3650,136,29,13,4,0.566,0.662
LmjF.36.3653,83,3,2,1,0.482,0.542
LmjF.36.3657,124,47,22,5,0.427,0.5
LmjF.36.3660,29,22,16,4,0.379,0.552
LmjF.36.3670,68,30,24,4,0.382,0.559
LmjF.36.3675,65,159,81,27,0.4,0.662
LmjF.36.3680,205,25,9,3,0.522,0.61
LmjF.36.3690,206,21,12,3,0.568,0.597
LmjF.36.3700,481,336,190,15,0.516,0.478
LmjF.36.3710,465,25,6,3,0.598,0.477
LmjF.36.3720,696,17,4,3,0.566,0.5
LmjF.36.3730,284,61,14,8,0.581,0.581
LmjF.36.3740,145,41,24,6,0.524,0.6
LmjF.36.3750,126,909,604,142,0.476,0.571
LmjF.36.3760,248,495,244,119,0.565,0.625
LmjF.36.3770,379,1325,1042,108,0.596,0.562
LmjF.36.3780,965,62,22,7,0.57,0.536
LmjF.36.3790,354,27,6,5,0.551,0.48
LmjF.36.3800,3462,232,57,57,0.517,0.577
LmjF.36.3810,1836,46,8,5,0.578,0.509
LmjF.36.3820,374,99,24,21,0.578,0.505
LmjF.36.3830,2111,91,23,15,0.548,0.57
LmjF.36.3840,1525,106,42,11,0.568,0.548
LmjF.36.3850,1931,96,51,5,0.55,0.564
LmjF.36.3860,538,38,11,6,0.498,0.584
LmjF.36.3870,154,29,10,10,0.584,0.597
LmjF.36.3880,383,93,43,22,0.514,0.538
LmjF.36.3890,655,16,9,2,0.568,0.418
LmjF.36.3900,293,81,27,13,0.505,0.532
LmjF.36.3910,1942,176,64,21,0.536,0.525
LmjF.36.3920,70,63,19,4,0.571,0.386
LmjF.36.3930,282,45,13,10,0.514,0.511
LmjF.36.3940,2385,104,25,22,0.567,0.555
LmjF.36.3950,855,50,23,12,0.575,0.558
LmjF.36.3960,776,34,12,9,0.631,0.519
LmjF.36.3970,1342,41,11,11,0.592,0.585
LmjF.36.3980,611,157,18,17,0.588,0.476
LmjF.36.3990,241,118,38,23,0.539,0.585
LmjF.36.4000,523,38,12,4,0.581,0.562
LmjF.36.4010,220,18,6,4,0.518,0.509
LmjF.36.4020,226,146,39,30,0.527,0.615
LmjF.36.4030,311,85,42,15,0.556,0.553
LmjF.36.4040,728,140,46,18,0.537,0.54
LmjF.36.4050,73,34,15,5,0.507,0.425
LmjF.36.4060,209,51,10,7,0.536,0.445
LmjF.36.4070,396,48,11,9,0.528,0.568
LmjF.36.4080,1058,78,22,13,0.542,0.534
LmjF.36.4090,711,14,4,3,0.564,0.539
LmjF.36.4100,739,32,8,7,0.555,0.604
LmjF.36.4110,147,40,17,6,0.592,0.476
LmjF.36.4120,368,62,23,22,0.541,0.541
LmjF.36.4130,2363,15,9,1,0.54,0.612
LmjF.36.4140,3365,69,16,13,0.516,0.571
LmjF.36.4145,235,48,19,5,0.54,0.587
LmjF.36.4150,653,101,85,10,0.531,0.541
LmjF.36.4160,311,27,7,5,0.556,0.447
LmjF.36.4170,876,69,23,11,0.588,0.545
LmjF.36.4180,624,91,42,12,0.559,0.534
LmjF.36.4190,553,68,18,10,0.55,0.526
LmjF.36.4200,2320,76,16,11,0.531,0.569
LmjF.36.4210,857,37,9,5,0.58,0.481
LmjF.36.4220,80,2,1,1,0.438,0.55
LmjF.36.4230,438,154,98,21,0.45,0.639
LmjF.36.4240,224,47,7,5,0.554,0.429
LmjF.36.4250,2376,31,4,4,0.452,0.624
LmjF.36.4260,873,71,17,9,0.522,0.58
LmjF.36.4270,613,60,12,11,0.512,0.54
LmjF.36.4280,241,15,4,3,0.568,0.456
LmjF.36.4290,576,130,18,16,0.543,0.569
LmjF.36.4300,337,50,15,8,0.623,0.472
LmjF.36.4310,268,66,17,11,0.545,0.526
LmjF.36.4320,NA,0,NA,NA,NA,NA
LmjF.36.4330,1290,34,13,6,0.534,0.607
LmjF.36.4340,585,94,39,31,0.521,0.574
LmjF.36.4350,1662,27,10,6,0.533,0.614
LmjF.36.4360,1039,95,58,18,0.558,0.537
LmjF.36.4370,NA,0,NA,NA,NA,NA
LmjF.36.4380,319,64,53,3,0.552,0.502
LmjF.36.4390,3041,135,37,28,0.564,0.518
LmjF.36.4400,1119,280,62,61,0.559,0.506
LmjF.36.4410,183,148,50,34,0.574,0.525
LmjF.36.4420,455,560,203,94,0.541,0.51
LmjF.36.4430,964,77,17,13,0.519,0.581
LmjF.36.4440,405,74,19,13,0.58,0.57
LmjF.36.4450,714,46,15,11,0.587,0.543
LmjF.36.4460,833,103,33,27,0.565,0.483
LmjF.36.4470,347,85,16,13,0.545,0.553
LmjF.36.4480,727,31,17,4,0.594,0.532
LmjF.36.4490,479,47,16,13,0.532,0.557
LmjF.36.4500,530,102,28,24,0.568,0.6
LmjF.36.4510,480,1878,1636,115,0.575,0.535
LmjF.36.4520,600,57,19,8,0.572,0.523
LmjF.36.4530,34,84,43,20,0.294,0.382
LmjF.36.4540,4864,55,7,7,0.549,0.543
LmjF.36.4550,775,46,14,11,0.577,0.498
LmjF.36.4560,480,99,38,9,0.523,0.467
LmjF.36.4570,468,84,52,21,0.551,0.588
LmjF.36.4580,565,31,7,7,0.513,0.497
LmjF.36.4590,573,42,10,7,0.51,0.466
LmjF.36.4600,285,7,2,1,0.53,0.516
LmjF.36.4610,340,9,3,2,0.559,0.471
LmjF.36.4620,1645,124,64,13,0.565,0.537
LmjF.36.4630,132,120,29,20,0.5,0.523
LmjF.36.4640,850,251,65,30,0.525,0.622
LmjF.36.4650,434,117,31,15,0.565,0.502
LmjF.36.4660,90,36,19,4,0.467,0.456
LmjF.36.4670,797,72,36,21,0.522,0.55
LmjF.36.4675,1359,481,168,118,0.554,0.564
LmjF.36.4680,937,88,48,7,0.528,0.531
LmjF.36.4690,1438,16,7,4,0.596,0.515
