name,Cmax,pos,Ymax,pos,Smax,pos,Smean,D,?,Dmaxcut,Networks-used
LmjF.35.3800:mRNA-p1,0.197,34,0.200,34,0.414,15,0.242,0.223,N,0.450,SignalP-noTM
LmjF.35.3810:mRNA-p1,0.121,12,0.113,12,0.120,11,0.105,0.110,N,0.500,SignalP-TM
LmjF.35.3820:mRNA-p1,0.267,24,0.191,24,0.184,3,0.138,0.162,N,0.450,SignalP-noTM
LmjF.35.3830:mRNA-p1,0.117,34,0.191,11,0.405,1,0.279,0.238,N,0.450,SignalP-noTM
LmjF.35.3840:mRNA-p1,0.150,45,0.129,45,0.275,43,0.101,0.114,N,0.450,SignalP-noTM
LmjF.35.3850:mRNA-p1,0.113,37,0.136,22,0.258,9,0.172,0.155,N,0.450,SignalP-noTM
LmjF.35.3860:mRNA-p1,0.217,19,0.149,19,0.143,35,0.102,0.124,N,0.450,SignalP-noTM
LmjF.35.3870:mRNA-p1,0.109,50,0.102,11,0.111,1,0.094,0.098,N,0.450,SignalP-noTM
LmjF.35.3880:mRNA-p1,0.120,57,0.108,57,0.116,14,0.101,0.104,N,0.450,SignalP-noTM
LmjF.35.3890:mRNA-p1,0.108,48,0.105,62,0.128,14,0.102,0.103,N,0.450,SignalP-noTM
LmjF.35.3900:mRNA-p1,0.224,27,0.163,27,0.209,3,0.129,0.145,N,0.450,SignalP-noTM
LmjF.35.3910:mRNA-p1,0.189,27,0.144,27,0.172,5,0.114,0.128,N,0.450,SignalP-noTM
LmjF.35.3920:mRNA-p1,0.123,65,0.118,65,0.163,48,0.102,0.110,N,0.450,SignalP-noTM
LmjF.35.3925:mRNA-p1,0.112,33,0.107,68,0.114,46,0.098,0.102,N,0.450,SignalP-noTM
LmjF.35.3930:mRNA-p1,0.111,29,0.138,16,0.208,1,0.161,0.150,N,0.450,SignalP-noTM
LmjF.35.3940:mRNA-p1,0.109,5,0.109,17,0.169,10,0.113,0.111,N,0.450,SignalP-noTM
LmjF.35.3950:mRNA-p1,0.110,58,0.111,41,0.146,35,0.100,0.105,N,0.450,SignalP-noTM
LmjF.35.3960:mRNA-p1,0.138,42,0.119,42,0.147,49,0.102,0.110,N,0.450,SignalP-noTM
LmjF.35.3970:mRNA-p1,0.157,16,0.178,16,0.287,14,0.191,0.185,N,0.450,SignalP-noTM
LmjF.35.3980:mRNA-p1,0.230,23,0.196,23,0.246,5,0.167,0.180,N,0.450,SignalP-noTM
LmjF.35.3990:mRNA-p1,0.210,18,0.302,18,0.625,2,0.390,0.349,N,0.450,SignalP-noTM
LmjF.35.4000:mRNA-p1,0.127,22,0.132,22,0.201,19,0.136,0.134,N,0.450,SignalP-noTM
LmjF.35.4010:mRNA-p1,0.109,45,0.105,45,0.110,57,0.095,0.100,N,0.450,SignalP-noTM
LmjF.35.4020:mRNA-p1,0.172,30,0.208,11,0.639,2,0.355,0.267,N,0.500,SignalP-TM
LmjF.35.4030:mRNA-p1,0.233,36,0.157,36,0.265,50,0.117,0.136,N,0.450,SignalP-noTM
LmjF.35.4040:mRNA-p1,0.351,18,0.199,18,0.150,12,0.118,0.155,N,0.450,SignalP-noTM
LmjF.35.4045:mRNA-p1,0.135,20,0.129,20,0.184,41,0.126,0.127,N,0.450,SignalP-noTM
LmjF.35.4050:mRNA-p1,0.127,8,0.104,66,0.106,34,0.096,0.100,N,0.450,SignalP-noTM
LmjF.35.4060:mRNA-p1,0.109,32,0.104,69,0.117,55,0.099,0.101,N,0.450,SignalP-noTM
LmjF.35.4070:mRNA-p1,0.315,22,0.264,22,0.315,7,0.219,0.240,N,0.450,SignalP-noTM
LmjF.35.4080:mRNA-p1,0.113,63,0.107,63,0.119,2,0.097,0.102,N,0.450,SignalP-noTM
LmjF.35.4090:mRNA-p1,0.110,15,0.119,11,0.158,1,0.102,0.110,N,0.450,SignalP-noTM
LmjF.35.4100:mRNA-p1,0.150,18,0.207,18,0.388,12,0.288,0.251,N,0.450,SignalP-noTM
LmjF.35.4110:mRNA-p1,0.118,29,0.129,23,0.227,21,0.151,0.141,N,0.450,SignalP-noTM
LmjF.35.4120:mRNA-p1,0.156,40,0.130,40,0.157,39,0.110,0.119,N,0.450,SignalP-noTM
LmjF.35.4125:mRNA-p1,0.120,34,0.111,12,0.133,1,0.104,0.107,N,0.450,SignalP-noTM
LmjF.35.4130:mRNA-p1,0.115,37,0.116,11,0.155,1,0.108,0.112,N,0.450,SignalP-noTM
LmjF.35.4140:mRNA-p1,0.729,22,0.499,22,0.631,2,0.388,0.455,N,0.500,SignalP-TM
LmjF.35.4150:mRNA-p1,0.109,70,0.115,43,0.140,26,0.107,0.110,N,0.450,SignalP-noTM
LmjF.35.4160:mRNA-p1,0.140,34,0.117,67,0.131,6,0.100,0.108,N,0.450,SignalP-noTM
LmjF.35.4170:mRNA-p1,0.117,43,0.112,13,0.148,42,0.107,0.109,N,0.450,SignalP-noTM
LmjF.35.4180:mRNA-p1,0.111,38,0.124,12,0.160,1,0.133,0.129,N,0.450,SignalP-noTM
LmjF.35.4190:mRNA-p1,0.137,17,0.126,17,0.146,1,0.106,0.115,N,0.450,SignalP-noTM
LmjF.35.4200:mRNA-p1,0.129,31,0.124,11,0.177,3,0.136,0.130,N,0.450,SignalP-noTM
LmjF.35.4210:mRNA-p1,0.152,34,0.123,34,0.118,33,0.101,0.111,N,0.450,SignalP-noTM
LmjF.35.4220:mRNA-p1,0.110,29,0.106,46,0.115,39,0.101,0.103,N,0.450,SignalP-noTM
LmjF.35.4230:mRNA-p1,0.115,22,0.147,12,0.283,2,0.186,0.168,N,0.450,SignalP-noTM
LmjF.35.4240:mRNA-p1,0.120,50,0.143,11,0.234,8,0.195,0.171,N,0.450,SignalP-noTM
LmjF.35.4250:mRNA-p1,0.123,11,0.129,11,0.148,17,0.120,0.124,N,0.450,SignalP-noTM
LmjF.35.4260:mRNA-p1,0.135,16,0.126,16,0.142,9,0.118,0.121,N,0.450,SignalP-noTM
LmjF.35.4270:mRNA-p1,0.108,18,0.126,34,0.196,1,0.136,0.130,N,0.500,SignalP-TM
LmjF.35.4280:mRNA-p1,0.118,25,0.105,39,0.118,36,0.098,0.102,N,0.450,SignalP-noTM
LmjF.35.4290:mRNA-p1,0.215,39,0.142,11,0.248,4,0.181,0.158,N,0.500,SignalP-TM
LmjF.35.4300:mRNA-p1,0.292,21,0.393,21,0.695,3,0.513,0.457,Y,0.450,SignalP-noTM
LmjF.35.4310:mRNA-p1,0.202,32,0.209,11,0.617,1,0.356,0.268,N,0.500,SignalP-TM
LmjF.35.4320:mRNA-p1,0.115,22,0.134,12,0.223,3,0.164,0.151,N,0.450,SignalP-noTM
LmjF.35.4330:mRNA-p1,0.190,26,0.139,26,0.137,5,0.103,0.120,N,0.450,SignalP-noTM
LmjF.35.4340:mRNA-p1,0.245,23,0.336,23,0.653,2,0.459,0.403,N,0.450,SignalP-noTM
LmjF.35.4350:mRNA-p1,0.289,32,0.215,32,0.546,3,0.287,0.244,N,0.500,SignalP-TM
LmjF.35.4360:mRNA-p1,0.136,51,0.125,51,0.209,50,0.116,0.120,N,0.450,SignalP-noTM
LmjF.35.4370:mRNA-p1,0.133,18,0.212,18,0.429,12,0.324,0.273,N,0.450,SignalP-noTM
LmjF.35.4380:pseudogenic_transcript-p1,0.118,60,0.111,60,0.123,27,0.100,0.105,N,0.450,SignalP-noTM
LmjF.35.4390:mRNA-p1,0.109,52,0.106,16,0.124,13,0.103,0.104,N,0.450,SignalP-noTM
LmjF.35.4400:mRNA-p1,0.109,52,0.112,52,0.138,31,0.104,0.107,N,0.450,SignalP-noTM
LmjF.35.4410:mRNA-p1,0.123,55,0.130,37,0.215,32,0.128,0.129,N,0.500,SignalP-TM
LmjF.35.4420:mRNA-p1,0.115,40,0.122,11,0.161,1,0.126,0.124,N,0.450,SignalP-noTM
LmjF.35.4430:mRNA-p1,0.119,16,0.114,41,0.138,13,0.113,0.114,N,0.450,SignalP-noTM
LmjF.35.4440:mRNA-p1,0.176,37,0.140,37,0.154,7,0.115,0.126,N,0.450,SignalP-noTM
LmjF.35.4450:mRNA-p1,0.122,26,0.110,26,0.125,2,0.102,0.105,N,0.450,SignalP-noTM
LmjF.35.4460:mRNA-p1,0.123,30,0.144,16,0.224,1,0.160,0.153,N,0.450,SignalP-noTM
LmjF.35.4470:mRNA-p1,0.119,22,0.127,12,0.180,1,0.135,0.131,N,0.450,SignalP-noTM
LmjF.35.4480:mRNA-p1,0.116,27,0.127,11,0.184,1,0.130,0.129,N,0.450,SignalP-noTM
LmjF.35.4490:mRNA-p1,0.110,63,0.114,12,0.144,1,0.103,0.108,N,0.450,SignalP-noTM
LmjF.35.4500:mRNA-p1,0.168,21,0.167,21,0.206,20,0.167,0.167,N,0.450,SignalP-noTM
LmjF.35.4510:mRNA-p1,0.128,37,0.200,11,0.450,1,0.317,0.263,N,0.450,SignalP-noTM
LmjF.35.4520:mRNA-p1,0.117,45,0.123,45,0.195,40,0.105,0.116,N,0.500,SignalP-TM
LmjF.35.4530:mRNA-p1,0.383,20,0.246,20,0.198,27,0.158,0.198,N,0.450,SignalP-noTM
LmjF.35.4540:mRNA-p1,0.108,51,0.106,48,0.116,37,0.100,0.103,N,0.450,SignalP-noTM
LmjF.35.4550:mRNA-p1,0.186,59,0.194,22,0.404,2,0.244,0.221,N,0.450,SignalP-noTM
LmjF.35.4560:mRNA-p1,0.177,27,0.147,27,0.214,26,0.123,0.134,N,0.450,SignalP-noTM
LmjF.35.4570:mRNA-p1,0.215,19,0.276,19,0.426,11,0.332,0.299,N,0.500,SignalP-TM
LmjF.35.4580:mRNA-p1,0.122,17,0.133,17,0.173,1,0.136,0.135,N,0.450,SignalP-noTM
LmjF.35.4590:mRNA-p1,0.114,19,0.112,11,0.167,1,0.101,0.107,N,0.500,SignalP-TM
LmjF.35.4600:mRNA-p1,0.119,39,0.107,58,0.128,37,0.096,0.101,N,0.450,SignalP-noTM
LmjF.35.4610:mRNA-p1,0.340,36,0.301,36,0.408,35,0.269,0.288,N,0.500,SignalP-TM
LmjF.35.4620:mRNA-p1,0.115,65,0.110,65,0.134,13,0.104,0.107,N,0.450,SignalP-noTM
LmjF.35.4630:mRNA-p1,0.195,38,0.161,40,0.364,35,0.129,0.148,N,0.500,SignalP-TM
LmjF.35.4640:mRNA-p1,0.109,69,0.106,69,0.128,3,0.102,0.104,N,0.450,SignalP-noTM
LmjF.35.4650:mRNA-p1,0.108,20,0.127,11,0.182,1,0.128,0.128,N,0.450,SignalP-noTM
LmjF.35.4660:mRNA-p1,0.127,24,0.123,24,0.167,20,0.121,0.122,N,0.450,SignalP-noTM
LmjF.35.4670:mRNA-p1,0.114,62,0.110,12,0.117,1,0.107,0.108,N,0.450,SignalP-noTM
LmjF.35.4680:mRNA-p1,0.191,25,0.155,25,0.158,17,0.128,0.140,N,0.450,SignalP-noTM
LmjF.35.4690:mRNA-p1,0.112,65,0.109,65,0.126,50,0.101,0.105,N,0.450,SignalP-noTM
LmjF.35.4700:mRNA-p1,0.110,48,0.113,11,0.135,1,0.106,0.109,N,0.450,SignalP-noTM
LmjF.35.4710:mRNA-p1,0.769,26,0.802,26,0.932,15,0.835,0.820,Y,0.450,SignalP-noTM
LmjF.35.4720:mRNA-p1,0.217,21,0.255,21,0.521,1,0.276,0.266,N,0.450,SignalP-noTM
LmjF.35.4730:mRNA-p1,0.111,65,0.110,43,0.121,28,0.102,0.106,N,0.450,SignalP-noTM
LmjF.35.4750:mRNA-p1,0.129,32,0.204,32,0.439,19,0.306,0.245,N,0.500,SignalP-TM
LmjF.35.4760:mRNA-p1,0.230,23,0.271,23,0.378,13,0.299,0.282,N,0.500,SignalP-TM
LmjF.35.4770:mRNA-p1,0.117,35,0.107,35,0.122,6,0.102,0.104,N,0.450,SignalP-noTM
LmjF.35.4780:mRNA-p1,0.521,18,0.609,18,0.785,15,0.706,0.648,Y,0.500,SignalP-TM
LmjF.35.4790:mRNA-p1,0.116,19,0.110,19,0.131,14,0.106,0.108,N,0.450,SignalP-noTM
LmjF.35.4800:mRNA-p1,0.130,40,0.114,40,0.142,14,0.103,0.108,N,0.450,SignalP-noTM
LmjF.35.4810:mRNA-p1,0.220,21,0.176,21,0.196,1,0.135,0.154,N,0.450,SignalP-noTM
LmjF.35.4820:mRNA-p1,0.303,26,0.539,21,0.993,11,0.968,0.771,Y,0.450,SignalP-noTM
LmjF.35.4830:mRNA-p1,0.224,21,0.188,21,0.210,1,0.152,0.169,N,0.450,SignalP-noTM
LmjF.35.4840:mRNA-p1,0.137,29,0.282,32,0.759,28,0.412,0.334,N,0.500,SignalP-TM
LmjF.35.4850:mRNA-p1,0.111,45,0.108,55,0.144,47,0.101,0.104,N,0.450,SignalP-noTM
LmjF.35.4860:mRNA-p1,0.111,55,0.108,24,0.118,15,0.106,0.107,N,0.450,SignalP-noTM
LmjF.35.4870:mRNA-p1,0.108,57,0.107,29,0.138,14,0.106,0.106,N,0.450,SignalP-noTM
LmjF.35.4880:mRNA-p1,0.122,38,0.112,38,0.128,8,0.103,0.107,N,0.450,SignalP-noTM
LmjF.35.4890:mRNA-p1,0.110,24,0.109,24,0.129,8,0.108,0.109,N,0.450,SignalP-noTM
LmjF.35.4900:mRNA-p1,0.113,49,0.107,49,0.115,22,0.101,0.104,N,0.450,SignalP-noTM
LmjF.35.4910:mRNA-p1,0.112,61,0.104,61,0.111,27,0.094,0.098,N,0.450,SignalP-noTM
LmjF.35.4930:mRNA-p1,0.255,23,0.217,23,0.307,21,0.184,0.199,N,0.450,SignalP-noTM
LmjF.35.4940:mRNA-p1,0.177,29,0.234,29,0.476,26,0.295,0.258,N,0.500,SignalP-TM
LmjF.35.4950:mRNA-p1,0.122,39,0.109,39,0.124,38,0.100,0.104,N,0.450,SignalP-noTM
LmjF.35.4960:mRNA-p1,0.135,23,0.158,23,0.220,3,0.185,0.173,N,0.450,SignalP-noTM
LmjF.35.4970:mRNA-p1,0.164,25,0.191,25,0.268,24,0.201,0.195,N,0.500,SignalP-TM
LmjF.35.4990:mRNA-p1,0.181,58,0.163,58,0.322,49,0.104,0.139,N,0.500,SignalP-TM
LmjF.35.5000:mRNA-p1,0.278,40,0.172,40,0.175,39,0.102,0.135,N,0.450,SignalP-noTM
LmjF.35.5010:mRNA-p1,0.133,22,0.110,22,0.109,1,0.090,0.099,N,0.450,SignalP-noTM
LmjF.35.5020:mRNA-p1,0.113,32,0.179,12,0.400,4,0.294,0.241,N,0.450,SignalP-noTM
LmjF.35.5030:mRNA-p1,0.115,38,0.110,38,0.112,47,0.100,0.105,N,0.450,SignalP-noTM
LmjF.35.5040:mRNA-p1,0.114,35,0.112,35,0.135,14,0.105,0.108,N,0.450,SignalP-noTM
LmjF.35.5050:mRNA-p1,0.121,29,0.110,29,0.116,47,0.099,0.104,N,0.450,SignalP-noTM
LmjF.35.5060:mRNA-p1,0.114,51,0.119,12,0.156,1,0.123,0.121,N,0.450,SignalP-noTM
LmjF.35.5070:mRNA-p1,0.146,25,0.114,25,0.115,30,0.090,0.101,N,0.450,SignalP-noTM
LmjF.35.5080:mRNA-p1,0.187,27,0.165,27,0.241,1,0.153,0.158,N,0.450,SignalP-noTM
LmjF.35.5090:mRNA-p1,0.110,59,0.110,27,0.119,25,0.110,0.110,N,0.450,SignalP-noTM
LmjF.35.5100:mRNA-p1,0.111,38,0.112,15,0.148,3,0.120,0.116,N,0.450,SignalP-noTM
LmjF.35.5110:mRNA-p1,0.160,43,0.168,19,0.287,1,0.195,0.182,N,0.450,SignalP-noTM
LmjF.35.5120:mRNA-p1,0.130,23,0.115,23,0.137,37,0.102,0.108,N,0.450,SignalP-noTM
LmjF.35.5130:mRNA-p1,0.116,39,0.108,60,0.130,9,0.103,0.105,N,0.450,SignalP-noTM
LmjF.35.5140:mRNA-p1,0.109,13,0.109,13,0.120,28,0.103,0.106,N,0.450,SignalP-noTM
LmjF.35.5150:mRNA-p1,0.141,57,0.154,57,0.212,53,0.125,0.142,N,0.500,SignalP-TM
LmjF.35.5160:mRNA-p1,0.145,42,0.149,42,0.215,37,0.126,0.136,N,0.450,SignalP-noTM
LmjF.35.5170:mRNA-p1,0.134,16,0.141,16,0.164,9,0.144,0.143,N,0.450,SignalP-noTM
LmjF.35.5180:mRNA-p1,0.200,28,0.148,28,0.147,1,0.112,0.129,N,0.450,SignalP-noTM
LmjF.35.5190:mRNA-p1,0.110,70,0.105,70,0.130,38,0.097,0.101,N,0.450,SignalP-noTM
LmjF.35.5200:mRNA-p1,0.112,38,0.124,15,0.190,11,0.152,0.139,N,0.450,SignalP-noTM
LmjF.35.5210:mRNA-p1,0.111,23,0.112,12,0.157,3,0.114,0.113,N,0.450,SignalP-noTM
LmjF.35.5220:mRNA-p1,0.109,15,0.102,40,0.116,36,0.094,0.098,N,0.450,SignalP-noTM
LmjF.35.5230:mRNA-p1,0.109,57,0.115,12,0.159,3,0.126,0.121,N,0.450,SignalP-noTM
LmjF.35.5240:mRNA-p1,0.477,24,0.655,24,0.986,12,0.903,0.789,Y,0.450,SignalP-noTM
LmjF.35.5250.1:mRNA-p1,0.685,34,0.727,34,0.992,17,0.830,0.783,Y,0.450,SignalP-noTM
LmjF.35.5250.2:mRNA-p1,0.162,19,0.213,19,0.424,35,0.294,0.257,N,0.450,SignalP-noTM
LmjF.35.5260:mRNA-p1,0.113,52,0.113,52,0.131,43,0.104,0.108,N,0.450,SignalP-noTM
LmjF.35.5270:mRNA-p1,0.143,34,0.123,34,0.121,33,0.103,0.112,N,0.450,SignalP-noTM
LmjF.35.5280:mRNA-p1,0.120,21,0.158,21,0.315,5,0.206,0.184,N,0.450,SignalP-noTM
LmjF.35.5290:mRNA-p1,0.233,27,0.144,27,0.113,2,0.091,0.115,N,0.450,SignalP-noTM
LmjF.35.5300:mRNA-p1,0.111,44,0.111,44,0.118,40,0.102,0.106,N,0.450,SignalP-noTM
LmjF.35.5310:mRNA-p1,0.112,34,0.108,34,0.132,48,0.100,0.103,N,0.450,SignalP-noTM
LmjF.35.5320:mRNA-p1,0.140,38,0.132,38,0.226,33,0.121,0.126,N,0.450,SignalP-noTM
LmjF.35.5330:mRNA-p1,0.108,32,0.104,48,0.110,31,0.096,0.100,N,0.450,SignalP-noTM
LmjF.35.5340:mRNA-p1,0.129,22,0.123,22,0.152,21,0.117,0.120,N,0.450,SignalP-noTM
LmjF.35.5350:mRNA-p1,0.129,58,0.185,28,0.345,19,0.253,0.212,N,0.500,SignalP-TM
LmjF.35.5360:mRNA-p1,0.199,21,0.356,21,0.742,15,0.614,0.459,N,0.500,SignalP-TM
LmjF.35.5370:mRNA-p1,0.113,30,0.176,11,0.396,3,0.252,0.217,N,0.450,SignalP-noTM
LmjF.35.5380:mRNA-p1,0.111,27,0.204,11,0.476,5,0.340,0.278,N,0.450,SignalP-noTM
LmjF.35.5390:mRNA-p1,0.113,53,0.109,53,0.112,46,0.099,0.104,N,0.450,SignalP-noTM
LmjF.36.0010:mRNA-p1,0.135,19,0.188,19,0.338,16,0.255,0.224,N,0.450,SignalP-noTM
LmjF.36.0020:mRNA-p1,0.111,27,0.109,12,0.121,1,0.104,0.107,N,0.450,SignalP-noTM
LmjF.36.0030:mRNA-p1,0.118,51,0.115,51,0.156,48,0.102,0.108,N,0.450,SignalP-noTM
LmjF.36.0040:mRNA-p1,0.149,36,0.173,36,0.327,19,0.200,0.188,N,0.450,SignalP-noTM
LmjF.36.0050:mRNA-p1,0.108,59,0.109,11,0.127,1,0.097,0.103,N,0.450,SignalP-noTM
LmjF.36.0060:mRNA-p1,0.136,24,0.125,24,0.149,1,0.116,0.120,N,0.450,SignalP-noTM
LmjF.36.0065:mRNA-p1,0.130,47,0.116,47,0.168,46,0.098,0.107,N,0.450,SignalP-noTM
LmjF.36.0070:mRNA-p1,0.109,60,0.108,44,0.126,36,0.105,0.107,N,0.450,SignalP-noTM
LmjF.36.0080:mRNA-p1,0.166,18,0.139,18,0.156,3,0.115,0.126,N,0.450,SignalP-noTM
LmjF.36.0090:mRNA-p1,0.142,17,0.145,17,0.188,12,0.146,0.145,N,0.450,SignalP-noTM
LmjF.36.0100:mRNA-p1,0.107,55,0.105,55,0.113,34,0.096,0.100,N,0.450,SignalP-noTM
LmjF.36.0110:mRNA-p1,0.119,33,0.127,11,0.197,5,0.154,0.142,N,0.450,SignalP-noTM
LmjF.36.0120:mRNA-p1,0.119,50,0.137,50,0.329,49,0.129,0.132,N,0.450,SignalP-noTM
LmjF.36.0130:mRNA-p1,0.109,55,0.106,12,0.123,2,0.106,0.106,N,0.450,SignalP-noTM
LmjF.36.0140:mRNA-p1,0.225,21,0.164,21,0.167,20,0.120,0.140,N,0.450,SignalP-noTM
LmjF.36.0150:mRNA-p1,0.145,68,0.130,17,0.167,1,0.129,0.130,N,0.450,SignalP-noTM
LmjF.36.0160:mRNA-p1,0.690,24,0.804,24,0.976,14,0.937,0.876,Y,0.450,SignalP-noTM
LmjF.36.0170:mRNA-p1,0.150,68,0.122,68,0.119,34,0.098,0.109,N,0.450,SignalP-noTM
LmjF.36.0180:mRNA-p1,0.109,69,0.107,69,0.120,50,0.096,0.101,N,0.450,SignalP-noTM
LmjF.36.0190:mRNA-p1,0.109,69,0.107,69,0.120,50,0.096,0.101,N,0.450,SignalP-noTM
LmjF.36.0200:mRNA-p1,0.210,37,0.218,37,0.414,17,0.291,0.247,N,0.500,SignalP-TM
LmjF.36.0210:mRNA-p1,0.124,59,0.118,23,0.177,21,0.124,0.121,N,0.450,SignalP-noTM
LmjF.36.0220:mRNA-p1,0.155,26,0.124,26,0.120,25,0.098,0.110,N,0.450,SignalP-noTM
LmjF.36.0230:mRNA-p1,0.118,22,0.117,22,0.164,13,0.116,0.116,N,0.450,SignalP-noTM
LmjF.36.0240:mRNA-p1,0.218,32,0.144,32,0.118,31,0.097,0.119,N,0.450,SignalP-noTM
LmjF.36.0250:mRNA-p1,0.109,40,0.107,11,0.136,2,0.107,0.107,N,0.450,SignalP-noTM
LmjF.36.0260:mRNA-p1,0.111,22,0.110,27,0.142,41,0.110,0.110,N,0.450,SignalP-noTM
LmjF.36.0270:mRNA-p1,0.110,5,0.112,11,0.147,4,0.114,0.113,N,0.450,SignalP-noTM
LmjF.36.0280:mRNA-p1,0.109,24,0.128,12,0.206,3,0.140,0.135,N,0.450,SignalP-noTM
LmjF.36.0290.1:mRNA-p1,0.216,34,0.152,34,0.201,7,0.117,0.133,N,0.450,SignalP-noTM
LmjF.36.0290.2:mRNA-p1,0.309,32,0.361,32,0.745,8,0.470,0.405,N,0.500,SignalP-TM
LmjF.36.0300:mRNA-p1,0.181,43,0.145,43,0.150,32,0.112,0.127,N,0.450,SignalP-noTM
LmjF.36.0310:mRNA-p1,0.151,23,0.171,23,0.383,16,0.193,0.183,N,0.450,SignalP-noTM
LmjF.36.0320:mRNA-p1,0.456,33,0.239,33,0.359,1,0.142,0.187,N,0.450,SignalP-noTM
LmjF.36.0325:mRNA-p1,0.147,16,0.122,16,0.140,22,0.100,0.110,N,0.450,SignalP-noTM
LmjF.36.0330:mRNA-p1,0.234,19,0.306,19,0.741,2,0.350,0.330,N,0.450,SignalP-noTM
LmjF.36.0340:mRNA-p1,0.107,21,0.104,45,0.109,33,0.093,0.098,N,0.450,SignalP-noTM
LmjF.36.0350:mRNA-p1,0.143,18,0.132,18,0.203,24,0.122,0.126,N,0.450,SignalP-noTM
LmjF.36.0360:mRNA-p1,0.197,33,0.168,11,0.343,1,0.245,0.199,N,0.500,SignalP-TM
LmjF.36.0370:mRNA-p1,0.224,29,0.280,29,0.544,27,0.355,0.320,N,0.450,SignalP-noTM
LmjF.36.0380:mRNA-p1,0.125,25,0.182,25,0.360,17,0.276,0.220,N,0.500,SignalP-TM
LmjF.36.0390:mRNA-p1,0.109,19,0.106,19,0.122,11,0.101,0.103,N,0.450,SignalP-noTM
LmjF.36.0400:mRNA-p1,0.214,34,0.191,34,0.358,31,0.167,0.178,N,0.450,SignalP-noTM
LmjF.36.0410:mRNA-p1,0.121,59,0.108,59,0.123,29,0.099,0.103,N,0.450,SignalP-noTM
LmjF.36.0420:mRNA-p1,0.132,40,0.128,40,0.265,39,0.127,0.127,N,0.450,SignalP-noTM
LmjF.36.0430:mRNA-p1,0.160,21,0.294,17,0.666,9,0.577,0.447,N,0.450,SignalP-noTM
LmjF.36.0440:mRNA-p1,0.220,19,0.377,19,0.777,1,0.615,0.505,Y,0.450,SignalP-noTM
LmjF.36.0450:mRNA-p1,0.144,21,0.120,21,0.118,1,0.099,0.109,N,0.450,SignalP-noTM
LmjF.36.0460:mRNA-p1,0.118,34,0.121,40,0.144,30,0.120,0.120,N,0.450,SignalP-noTM
LmjF.36.0470:mRNA-p1,0.118,55,0.130,12,0.174,1,0.146,0.139,N,0.450,SignalP-noTM
LmjF.36.0480:mRNA-p1,0.252,23,0.397,23,0.769,10,0.627,0.521,Y,0.450,SignalP-noTM
LmjF.36.0490:mRNA-p1,0.137,20,0.142,20,0.227,1,0.135,0.138,N,0.450,SignalP-noTM
LmjF.36.0500:mRNA-p1,0.110,58,0.108,65,0.127,1,0.104,0.106,N,0.450,SignalP-noTM
LmjF.36.0510:mRNA-p1,0.125,28,0.118,12,0.155,1,0.119,0.118,N,0.450,SignalP-noTM
LmjF.36.0520:mRNA-p1,0.145,22,0.132,22,0.176,19,0.119,0.125,N,0.450,SignalP-noTM
LmjF.36.0530:mRNA-p1,0.109,41,0.110,41,0.137,36,0.107,0.108,N,0.450,SignalP-noTM
LmjF.36.0535:mRNA-p1,0.178,32,0.132,32,0.135,1,0.103,0.117,N,0.450,SignalP-noTM
LmjF.36.0537:mRNA-p1,0.117,59,0.109,18,0.138,55,0.100,0.105,N,0.500,SignalP-TM
LmjF.36.0540:mRNA-p1,0.160,35,0.125,35,0.118,40,0.098,0.110,N,0.450,SignalP-noTM
LmjF.36.0550:mRNA-p1,0.110,56,0.106,11,0.127,9,0.103,0.105,N,0.450,SignalP-noTM
LmjF.36.0560:mRNA-p1,0.111,67,0.111,46,0.127,38,0.103,0.107,N,0.450,SignalP-noTM
LmjF.36.0570:mRNA-p1,0.128,25,0.252,11,0.655,4,0.545,0.410,N,0.450,SignalP-noTM
LmjF.36.0580:mRNA-p1,0.114,45,0.129,12,0.180,1,0.133,0.131,N,0.450,SignalP-noTM
LmjF.36.0590:mRNA-p1,0.221,27,0.324,27,0.698,26,0.466,0.400,N,0.450,SignalP-noTM
LmjF.36.0600:mRNA-p1,0.212,20,0.177,20,0.176,3,0.146,0.160,N,0.450,SignalP-noTM
LmjF.36.0610:mRNA-p1,0.137,34,0.120,34,0.163,32,0.106,0.112,N,0.450,SignalP-noTM
LmjF.36.0620.1:mRNA-p1,0.153,40,0.128,40,0.170,2,0.115,0.121,N,0.450,SignalP-noTM
LmjF.36.0620.2:mRNA-p1,0.231,20,0.335,20,0.666,27,0.487,0.396,N,0.500,SignalP-TM
LmjF.36.0630:mRNA-p1,0.122,18,0.161,11,0.323,3,0.246,0.195,N,0.500,SignalP-TM
LmjF.36.0640:mRNA-p1,0.109,61,0.114,12,0.152,11,0.111,0.112,N,0.450,SignalP-noTM
LmjF.36.0650:mRNA-p1,0.199,39,0.213,39,0.363,37,0.225,0.218,N,0.500,SignalP-TM
LmjF.36.0660:mRNA-p1,0.554,39,0.558,39,0.759,33,0.424,0.505,Y,0.500,SignalP-TM
LmjF.36.0670:mRNA-p1,0.754,26,0.640,26,0.664,19,0.516,0.590,Y,0.500,SignalP-TM
LmjF.36.0680:mRNA-p1,0.150,18,0.215,18,0.423,2,0.304,0.263,N,0.450,SignalP-noTM
LmjF.36.0690:mRNA-p1,0.135,20,0.144,20,0.197,29,0.154,0.149,N,0.450,SignalP-noTM
